Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
01;1;3;1;gross;right;4,558017;26,10553;26,50046;27.10.2023 13:04:51
01;2;3;1;gross;right;14,32806;6,744311;15,836;27.10.2023 13:04:52
01;3;3;1;gross;right;20,16127;10,54524;22,75256;27.10.2023 13:04:53
01;4;3;1;gross;right;13,85959;12,0371;18,35701;27.10.2023 13:04:54
01;5;3;1;gross;right;16,52985;24,42059;29,489;27.10.2023 13:04:56
01;6;6;1;gross;right;20,98416;7,674501;22,34352;27.10.2023 13:05:02
01;7;6;1;gross;right;13,16132;0,2197327;13,16315;27.10.2023 13:05:03
01;8;6;1;gross;right;14,10371;2,620703;14,34513;27.10.2023 13:05:04
01;9;6;1;gross;right;21,863;-10,45005;24,23209;27.10.2023 13:05:05
01;10;6;1;gross;right;22,24499;8,547548;23,83066;27.10.2023 13:05:07
01;11;3;2;gross;right;8,479667;13,91257;16,29308;27.10.2023 13:05:16
01;12;3;2;gross;right;-4,08052;5,098391;6,530255;27.10.2023 13:05:17
01;13;3;2;gross;right;19,12273;10,29802;21,7193;27.10.2023 13:05:18
01;14;3;2;gross;right;18,4973;17,14354;25,22005;27.10.2023 13:05:19
01;15;3;2;gross;right;8,622558;3,337016;9,245766;27.10.2023 13:05:21
01;16;6;2;gross;right;7,3566;-7,596704;10,57495;27.10.2023 13:05:25
01;17;6;2;gross;right;27,0606;8,321564;28,31121;27.10.2023 13:05:26
01;18;6;2;gross;right;-22,01602;16,65371;27,60527;27.10.2023 13:05:29
01;19;6;2;gross;right;24,49785;-9,239507;26,1823;27.10.2023 13:05:30
01;20;6;2;gross;right;13,21005;-1,535295;13,29897;27.10.2023 13:05:32
01;21;1;1;klein;right;-0,3801238;20,5851;20,58861;27.10.2023 13:07:36
01;22;1;1;klein;right;-2,695422;6,933692;7,439179;27.10.2023 13:07:37
01;23;1;1;klein;right;9,808055;7,312598;12,23405;27.10.2023 13:07:38
01;24;1;1;klein;right;4,960982;-9,60216;10,808;27.10.2023 13:07:39
01;25;1;1;klein;right;16,17322;4,3886;16,75807;27.10.2023 13:07:40
01;26;4;1;klein;right;16,60802;8,333876;18,58171;27.10.2023 13:07:44
01;27;4;1;klein;right;0,8010717;3,13238;3,23319;27.10.2023 13:07:45
01;28;4;1;klein;right;8,213573;-1,307694;8,31702;27.10.2023 13:07:46
01;29;4;1;klein;right;4,996326;11,18694;12,25198;27.10.2023 13:07:47
01;30;4;1;klein;right;11,78116;14,13378;18,39999;27.10.2023 13:07:48
01;31;1;2;klein;right;22,3942;47,34713;52,37605;27.10.2023 13:07:53
01;32;1;2;klein;right;-1,098201;6,388485;6,482191;27.10.2023 13:07:54
01;33;1;2;klein;right;3,590532;4,845407;6,030746;27.10.2023 13:07:55
01;34;1;2;klein;right;3,307647;-0,06457674;3,308278;27.10.2023 13:07:56
01;35;1;2;klein;right;16,8959;9,594037;19,4298;27.10.2023 13:07:57
01;36;4;2;klein;right;10,59869;-2,521668;10,89454;27.10.2023 13:08:01
01;37;4;2;klein;right;2,497412;3,820714;4,564529;27.10.2023 13:08:02
01;38;4;2;klein;right;10,77719;8,563198;13,76503;27.10.2023 13:08:03
01;39;4;2;klein;right;-4,087574;-0,2573779;4,095668;27.10.2023 13:08:04
01;40;4;2;klein;right;14,33157;8,551951;16,68921;27.10.2023 13:08:05
01;41;2;1;mittel;right;-12,89965;25,6131;28,67807;27.10.2023 13:09:43
01;42;2;1;mittel;right;3,841002;-0,4157721;3,86344;27.10.2023 13:09:44
01;43;2;1;mittel;right;9,79854;8,978354;13,28993;27.10.2023 13:09:45
01;44;2;1;mittel;right;-9,062848;3,725503;9,798704;27.10.2023 13:09:46
01;45;2;1;mittel;right;6,619163;12,43968;14,0911;27.10.2023 13:09:47
01;46;5;1;mittel;right;13,73345;0,07849065;13,73368;27.10.2023 13:09:52
01;47;5;1;mittel;right;5,711642;8,348263;10,11515;27.10.2023 13:09:53
01;48;5;1;mittel;right;0,6083936;20,70795;20,71688;27.10.2023 13:09:54
01;49;5;1;mittel;right;1,773781;10,24196;10,39442;27.10.2023 13:09:55
01;50;5;1;mittel;right;9,110684;11,17975;14,42191;27.10.2023 13:09:56
01;51;2;2;mittel;right;-4,69977;7,838394;9,13938;27.10.2023 13:10:01
01;52;2;2;mittel;right;-8,252443;-1,525826;8,392316;27.10.2023 13:10:02
01;53;2;2;mittel;right;10,68108;0,1186734;10,68174;27.10.2023 13:10:03
01;54;2;2;mittel;right;11,28288;3,386596;11,78017;27.10.2023 13:10:04
01;55;2;2;mittel;right;5,72677;14,32313;15,42556;27.10.2023 13:10:05
01;56;5;2;mittel;right;-12,29448;7,182932;14,23898;27.10.2023 13:10:09
01;57;5;2;mittel;right;2,694493;12,18007;12,47455;27.10.2023 13:10:10
01;58;5;2;mittel;right;-1,995458;18,46383;18,57135;27.10.2023 13:10:11
01;59;5;2;mittel;right;11,2734;1,041027;11,32136;27.10.2023 13:10:12
01;60;5;2;mittel;right;5,631904;22,55619;23,24866;27.10.2023 13:10:13
