Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
09;1;2;1;mittel;right;-2,840113;-22,83154;23,00751;03.11.2023 15:57:47
09;2;2;1;mittel;right;-1,699653;2,076852;2,683679;03.11.2023 15:57:48
09;3;2;1;mittel;right;-1,419475;-6,044694;6,209125;03.11.2023 15:57:49
09;4;2;1;mittel;right;2,855073;2,713949;3,939158;03.11.2023 15:57:51
09;5;2;1;mittel;right;-7,828488;-13,66186;15,74585;03.11.2023 15:57:52
09;6;5;1;mittel;right;4,242713;-7,091439;8,263724;03.11.2023 15:57:58
09;7;5;1;mittel;right;-4,55339;-12,48715;13,29144;03.11.2023 15:57:59
09;8;5;1;mittel;right;3,972522;-20,45699;20,83913;03.11.2023 15:58:00
09;9;5;1;mittel;right;9,438544;-9,602319;13,46442;03.11.2023 15:58:01
09;10;5;1;mittel;right;-3,18937;-16,13057;16,44285;03.11.2023 15:58:02
09;11;2;2;mittel;right;-14,37966;-9,77212;17,38588;03.11.2023 15:58:10
09;12;2;2;mittel;right;16,16915;-3,122352;16,46786;03.11.2023 15:58:11
09;13;2;2;mittel;right;5,500624;-21,01995;21,72775;03.11.2023 15:58:12
09;14;2;2;mittel;right;-1,552384;-14,84389;14,92485;03.11.2023 15:58:13
09;15;2;2;mittel;right;-4,814508;-7,571393;8,972485;03.11.2023 15:58:14
09;16;5;2;mittel;right;-4,315336;-14,53332;15,16046;03.11.2023 15:58:19
09;17;5;2;mittel;right;6,132518;-7,355338;9,576469;03.11.2023 15:58:20
09;18;5;2;mittel;right;-0,8558395;-1,22507;1,494409;03.11.2023 15:58:21
09;19;5;2;mittel;right;4,447894;-2,482447;5,093752;03.11.2023 15:58:22
09;20;5;2;mittel;right;13,25553;-2,368761;13,46551;03.11.2023 15:58:23
09;21;1;1;klein;right;8,779991;-13,69675;16,26927;03.11.2023 16:00:20
09;22;1;1;klein;right;1,64319;9,264052;9,408653;03.11.2023 16:00:21
09;23;1;1;klein;right;5,522978;5,723702;7,953871;03.11.2023 16:00:22
09;24;1;1;klein;right;4,363111;-7,520369;8,694406;03.11.2023 16:00:23
09;25;1;1;klein;right;3,800903;8,190798;9,02973;03.11.2023 16:00:24
09;26;4;1;klein;right;5,508745;-15,69801;16,63652;03.11.2023 16:00:29
09;27;4;1;klein;right;11,01989;-3,348373;11,51736;03.11.2023 16:00:30
09;28;4;1;klein;right;13,95569;-9,142;16,68344;03.11.2023 16:00:31
09;29;4;1;klein;right;14,36267;-14,55576;20,44887;03.11.2023 16:00:32
09;30;4;1;klein;right;-3,953767;-2,327747;4,588102;03.11.2023 16:00:35
09;31;1;2;klein;right;2,56382;-7,328172;7,763715;03.11.2023 16:00:46
09;32;1;2;klein;right;6,840999;-10,99171;12,9467;03.11.2023 16:00:47
09;33;1;2;klein;right;-4,210953;-1,326283;4,414878;03.11.2023 16:00:48
09;34;1;2;klein;right;-2,62163;-6,093958;6,633948;03.11.2023 16:00:49
09;35;1;2;klein;right;2,641473;3,173805;4,129215;03.11.2023 16:00:50
09;36;4;2;klein;right;5,696567;-6,772563;8,849772;03.11.2023 16:00:55
09;37;4;2;klein;right;3,769044;-2,88946;4,749176;03.11.2023 16:00:56
09;38;4;2;klein;right;5,291862;-2,80212;5,987961;03.11.2023 16:00:57
09;39;4;2;klein;right;5,833674;-7,803444;9,742971;03.11.2023 16:01:58
09;40;4;2;klein;right;7,625039;-16,86106;18,50504;03.11.2023 16:01:59
09;41;3;1;gross;right;-4,954474;8,431538;9,77945;03.11.2023 16:03:53
09;42;3;1;gross;right;4,527575;1,054659;4,648789;03.11.2023 16:03:54
09;43;3;1;gross;right;10,11058;-1,117913;10,1722;03.11.2023 16:03:55
09;44;3;1;gross;right;9,135296;5,212997;10,51803;03.11.2023 16:03:56
09;45;3;1;gross;right;-1,260065;-1,441034;1,914247;03.11.2023 16:03:57
09;46;6;1;gross;right;8,492831;-6,91739;10,95347;03.11.2023 16:04:01
09;47;6;1;gross;right;0,3021093;1,443259;1,47454;03.11.2023 16:04:02
09;48;6;1;gross;right;5,907358;-0,2806369;5,91402;03.11.2023 16:04:03
09;49;6;1;gross;right;11,05044;0,5246612;11,06289;03.11.2023 16:04:04
09;50;6;1;gross;right;15,90568;9,644118;18,60107;03.11.2023 16:04:05
09;51;3;2;gross;right;2,411213;-6,37629;6,816966;03.11.2023 16:04:10
09;52;3;2;gross;right;-1,203766;-8,849805;8,931299;03.11.2023 16:04:12
09;53;3;2;gross;right;5,646793;7,837624;9,659948;03.11.2023 16:04:13
09;54;3;2;gross;right;5,377353;6,792568;8,663424;03.11.2023 16:04:14
09;55;3;2;gross;right;5,28759;-4,830545;7,161897;03.11.2023 16:04:15
09;56;6;2;gross;right;8,573912;-3,962823;9,445418;03.11.2023 16:04:20
09;57;6;2;gross;right;4,408343;-4,597157;6,369249;03.11.2023 16:04:21
09;58;6;2;gross;right;15,39007;-8,783408;17,72012;03.11.2023 16:04:22
09;59;6;2;gross;right;8,592714;-3,513741;9,283379;03.11.2023 16:04:23
09;60;6;2;gross;right;7,187019;2,429364;7,586505;03.11.2023 16:04:24
