Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
22;1;1;1;klein;right;9,469311;-11,93806;15,23762;13.11.2023 09:41:54
22;2;1;1;klein;right;7,676049;-20,54275;21,93003;13.11.2023 09:41:55
22;3;1;1;klein;right;10,85943;-21,08346;23,7158;13.11.2023 09:41:56
22;4;1;1;klein;right;21,06695;-26,98411;34,23388;13.11.2023 09:41:57
22;5;1;1;klein;right;11,53094;-19,8186;22,92901;13.11.2023 09:41:58
22;6;4;1;klein;right;21,12888;-30,15536;36,82085;13.11.2023 09:42:00
22;7;4;1;klein;right;21,72956;-33,4263;39,86843;13.11.2023 09:42:01
22;8;4;1;klein;right;11,25451;-35,1925;36,94828;13.11.2023 09:42:02
22;9;4;1;klein;right;17,12513;-34,61565;38,62011;13.11.2023 09:42:03
22;10;4;1;klein;right;17,02026;-37,20133;40,91;13.11.2023 09:42:04
22;11;1;2;klein;right;16,32061;-21,93267;27,3387;13.11.2023 09:42:08
22;12;1;2;klein;right;10,0705;-14,77481;17,88044;13.11.2023 09:42:09
22;13;1;2;klein;right;5,511478;-27,3386;27,88862;13.11.2023 09:42:10
22;14;1;2;klein;right;22,16318;-43,02729;48,39994;13.11.2023 09:42:11
22;15;1;2;klein;right;13,66891;-31,78621;34,60061;13.11.2023 09:42:12
22;16;4;2;klein;right;19,09041;-36,77201;41,43217;13.11.2023 09:42:15
22;17;4;2;klein;right;12,26895;-38,27652;40,19477;13.11.2023 09:42:16
22;18;4;2;klein;right;11,98825;-26,40209;28,99635;13.11.2023 09:42:17
22;19;4;2;klein;right;8,446522;-30,49289;31,64112;13.11.2023 09:42:18
22;20;4;2;klein;right;20,08652;-19,45748;27,96537;13.11.2023 09:42:19
22;21;3;1;gross;right;10,22666;-1,746335;10,37469;13.11.2023 09:43:52
22;22;3;1;gross;right;11,87892;-23,80117;26,60084;13.11.2023 09:43:53
22;23;3;1;gross;right;8,256031;-28,51248;29,68373;13.11.2023 09:43:54
22;24;3;1;gross;right;5,133619;-13,68977;14,62067;13.11.2023 09:43:55
22;25;3;1;gross;right;-6,046246;-6,948298;9,210643;13.11.2023 09:43:56
22;26;6;1;gross;right;3,569624;-25,52304;25,77145;13.11.2023 09:43:59
22;27;6;1;gross;right;-12,44468;-20,77104;24,21376;13.11.2023 09:44:00
22;28;6;1;gross;right;-15,26889;-2,863385;15,53506;13.11.2023 09:44:01
22;29;6;1;gross;right;8,494033;-13,54094;15,98454;13.11.2023 09:44:07
22;30;6;1;gross;right;3,44126;-15,17596;15,56123;13.11.2023 09:44:08
22;31;3;2;gross;right;6,53663;-7,94183;10,28592;13.11.2023 09:44:16
22;32;3;2;gross;right;1,432243;-8,105934;8,231494;13.11.2023 09:44:17
22;33;3;2;gross;right;8,257218;-8,604834;11,92581;13.11.2023 09:44:18
22;34;3;2;gross;right;9,313033;-9,394098;13,22806;13.11.2023 09:44:19
22;35;3;2;gross;right;4,350967;-19,11779;19,60666;13.11.2023 09:44:20
22;36;6;2;gross;right;20,98525;-31,13496;37,54686;13.11.2023 09:44:24
22;37;6;2;gross;right;17,25622;-11,05423;20,49324;13.11.2023 09:44:25
22;38;6;2;gross;right;6,550351;-21,18758;22,17703;13.11.2023 09:44:26
22;39;6;2;gross;right;19,15553;-18,66816;26,7476;13.11.2023 09:44:27
22;40;6;2;gross;right;5,527503;-28,33272;28,86687;13.11.2023 09:44:28
22;41;2;1;mittel;right;5,811408;-2,262497;6,236293;13.11.2023 09:46:01
22;42;2;1;mittel;right;0,4298624;-14,81146;14,81769;13.11.2023 09:46:02
22;43;2;1;mittel;right;-0,3065543;-25,88525;25,88707;13.11.2023 09:46:03
22;44;2;1;mittel;right;-17,30668;-28,92171;33,70439;13.11.2023 09:46:06
22;45;2;1;mittel;right;3,540718;-29,658;29,86861;13.11.2023 09:46:07
22;46;2;1;mittel;right;0,2373662;-25,16393;25,16505;13.11.2023 09:46:08
22;47;5;1;mittel;right;16,02862;-29,35283;33,44406;13.11.2023 09:46:13
22;48;5;1;mittel;right;23,58341;-36,95502;43,83891;13.11.2023 09:46:16
22;49;5;1;mittel;right;17,4394;-17,7011;24,84877;13.11.2023 09:46:16
22;50;5;1;mittel;right;16,34954;-26,58562;31,21062;13.11.2023 09:46:18
22;51;2;2;mittel;right;12,16016;-30,83004;33,14153;13.11.2023 09:46:25
22;52;2;2;mittel;right;20,415;-37,76856;42,93293;13.11.2023 09:46:26
22;53;2;2;mittel;right;-14,21348;-5,16022;15,1212;13.11.2023 09:46:27
22;54;2;2;mittel;right;29,22173;-23,41976;37,44856;13.11.2023 09:46:28
22;55;2;2;mittel;right;-5,062173;-5,728149;7,644429;13.11.2023 09:46:29
22;56;5;2;mittel;right;20,79564;-23,55193;31,41897;13.11.2023 09:46:44
22;57;5;2;mittel;right;12,82305;-26,08172;29,0635;13.11.2023 09:46:45
22;58;5;2;mittel;right;13,60635;-29,46574;32,45555;13.11.2023 09:46:46
22;59;5;2;mittel;right;15,31502;-40,31185;43,12302;13.11.2023 09:46:47
22;60;5;2;mittel;right;12,37077;-26,41975;29,17257;13.11.2023 09:46:48
