Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
10;1;2;1;mittel;right;-11,38604;-1,575246;11,4945;06.11.2023 08:32:26
10;2;2;1;mittel;right;-1,903883;-18,74472;18,84116;06.11.2023 08:32:27
10;3;2;1;mittel;right;-5,298808;-24,5635;25,12853;06.11.2023 08:32:28
10;4;2;1;mittel;right;9,324249;-11,8169;15,0526;06.11.2023 08:32:29
10;5;2;1;mittel;right;5,784943;-16,53924;17,52176;06.11.2023 08:32:30
10;6;5;1;mittel;right;3,370305;-12,91294;13,34552;06.11.2023 08:32:34
10;7;5;1;mittel;right;2,015762;-13,87178;14,01748;06.11.2023 08:32:35
10;8;5;1;mittel;right;15,74258;-10,86137;19,12585;06.11.2023 08:32:36
10;9;5;1;mittel;right;5,868047;-12,99992;14,26295;06.11.2023 08:32:37
10;10;5;1;mittel;right;3,617216;-19,65223;19,98235;06.11.2023 08:32:38
10;11;2;2;mittel;right;18,5434;-11,82002;21,99024;06.11.2023 08:32:44
10;12;2;2;mittel;right;1,012659;-15,70315;15,73577;06.11.2023 08:32:46
10;13;2;2;mittel;right;-6,440298;-27,30762;28,05679;06.11.2023 08:32:47
10;14;2;2;mittel;right;-4,063451;-15,63046;16,15002;06.11.2023 08:32:48
10;15;2;2;mittel;right;6,945241;-33,89056;34,59489;06.11.2023 08:32:49
10;16;5;2;mittel;right;2,223052;-8,284773;8,577845;06.11.2023 08:32:56
10;17;5;2;mittel;right;10,10036;3,818429;10,79804;06.11.2023 08:32:57
10;18;5;2;mittel;right;-5,102636;-7,844049;9,357671;06.11.2023 08:32:58
10;19;5;2;mittel;right;-3,224368;-7,258234;7,942198;06.11.2023 08:32:59
10;20;5;2;mittel;right;6,753991;-7,220685;9,887096;06.11.2023 08:33:00
10;21;1;1;klein;right;-0,1350805;11,09437;11,09519;06.11.2023 08:35:28
10;22;1;1;klein;right;2,135575;-0,2943733;2,155768;06.11.2023 08:35:29
10;23;1;1;klein;right;10,17168;3,421928;10,73186;06.11.2023 08:35:30
10;24;1;1;klein;right;13,75747;-3,333946;14,15567;06.11.2023 08:35:31
10;25;1;1;klein;right;-4,292899;-0,9363135;4,393822;06.11.2023 08:35:32
10;26;4;1;klein;right;7,50533;-9,121472;11,81233;06.11.2023 08:35:37
10;27;4;1;klein;right;8,673019;-1,638152;8,82637;06.11.2023 08:35:38
10;28;4;1;klein;right;7,374859;-8,826419;11,50192;06.11.2023 08:35:39
10;29;4;1;klein;right;3,365119;-14,227;14,61956;06.11.2023 08:35:40
10;30;4;1;klein;right;10,99644;-9,26745;14,3808;06.11.2023 08:35:41
10;31;1;2;klein;right;10,32714;-9,025553;13,71534;06.11.2023 08:35:50
10;32;1;2;klein;right;1,713046;-36,5358;36,57594;06.11.2023 08:35:51
10;33;1;2;klein;right;1,792766;-11,81281;11,94808;06.11.2023 08:35:52
10;34;1;2;klein;right;7,738853;-16,98316;18,66327;06.11.2023 08:35:53
10;35;1;2;klein;right;3,514229;-7,167736;7,982872;06.11.2023 08:35:54
10;36;4;2;klein;right;19,79453;-16,8536;25,99745;06.11.2023 08:35:58
10;37;4;2;klein;right;9,738732;-9,598701;13,67399;06.11.2023 08:35:59
10;38;4;2;klein;right;5,878646;2,675448;6,458831;06.11.2023 08:36:00
10;39;4;2;klein;right;-1,977252;-18,06223;18,17014;06.11.2023 08:36:01
10;40;4;2;klein;right;-6,67117;-28,60959;29,37708;06.11.2023 08:36:03
10;41;3;1;gross;right;-4,204696;-12,732;13,40833;06.11.2023 08:37:40
10;42;3;1;gross;right;-3,598901;-12,72134;13,22061;06.11.2023 08:37:41
10;43;3;1;gross;right;10,48907;4,801268;11,53572;06.11.2023 08:37:42
10;44;3;1;gross;right;3,665519;3,575996;5,120915;06.11.2023 08:37:43
10;45;3;1;gross;right;8,496533;1,128403;8,571136;06.11.2023 08:37:44
10;46;6;1;gross;right;2,893581;-9,092802;9,542109;06.11.2023 08:37:49
10;47;6;1;gross;right;4,186021;-1,472879;4,437582;06.11.2023 08:37:50
10;48;6;1;gross;right;13,31943;-2,331101;13,52188;06.11.2023 08:37:51
10;49;6;1;gross;right;6,492733;-3,431189;7,343612;06.11.2023 08:37:52
10;50;6;1;gross;right;0,2560824;-7,189892;7,194451;06.11.2023 08:37:53
10;51;3;2;gross;right;13,25138;-7,383825;15,1697;06.11.2023 08:38:00
10;52;3;2;gross;right;-2,306442;-0,3029632;2,326255;06.11.2023 08:38:02
10;53;3;2;gross;right;6,553594;-5,980932;8,872493;06.11.2023 08:38:03
10;54;3;2;gross;right;1,441277;8,32777;8,45157;06.11.2023 08:38:04
10;55;3;2;gross;right;-8,534999;-4,561377;9,677415;06.11.2023 08:38:05
10;56;6;2;gross;right;7,403351;-11,20818;13,43253;06.11.2023 08:38:10
10;57;6;2;gross;right;2,319337;3,124163;3,890979;06.11.2023 08:38:11
10;58;6;2;gross;right;18,93617;-10,99792;21,89824;06.11.2023 08:38:12
10;59;6;2;gross;right;4,25801;2,170931;4,779497;06.11.2023 08:38:13
10;60;6;2;gross;right;1,251423;-20,64392;20,68182;06.11.2023 08:38:14
