Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
25;1;2;1;mittel;right;5,379254;-5,642533;7,795803;15.11.2023 14:23:46
25;2;2;1;mittel;right;-13,36842;-11,67259;17,74722;15.11.2023 14:23:47
25;3;2;1;mittel;right;-9,616036;-17,47433;19,94543;15.11.2023 14:23:48
25;4;2;1;mittel;right;-1,534473;-13,48734;13,57434;15.11.2023 14:23:49
25;5;2;1;mittel;right;-0,6664116;-21,07434;21,08488;15.11.2023 14:23:51
25;6;5;1;mittel;right;-4,757942;-1,685237;5,047577;15.11.2023 14:23:56
25;7;5;1;mittel;right;-3,509684;-23,16478;23,42914;15.11.2023 14:23:57
25;8;5;1;mittel;right;4,931099;-9,072781;10,32623;15.11.2023 14:23:58
25;9;5;1;mittel;right;11,13138;-12,62534;16,83172;15.11.2023 14:23:59
25;10;5;1;mittel;right;-5,133688;-20,75952;21,38486;15.11.2023 14:24:00
25;11;2;2;mittel;right;-2,187526;-12,31782;12,51056;15.11.2023 14:24:06
25;12;2;2;mittel;right;3,766581;-33,68003;33,88999;15.11.2023 14:24:07
25;13;2;2;mittel;right;-1,637754;-26,78113;26,83117;15.11.2023 14:24:08
25;14;2;2;mittel;right;4,522211;-17,85536;18,41912;15.11.2023 14:24:09
25;15;2;2;mittel;right;-2,032676;-30,52255;30,59016;15.11.2023 14:24:10
25;16;2;2;mittel;right;5,046421;-25,03012;25,53377;15.11.2023 14:24:11
25;17;5;2;mittel;right;-3,055606;3,634758;4,748494;15.11.2023 14:24:15
25;18;5;2;mittel;right;4,394598;-4,372655;6,199404;15.11.2023 14:24:16
25;19;5;2;mittel;right;-0,6158502;-0,2538161;0,6661037;15.11.2023 14:24:17
25;20;5;2;mittel;right;8,359271;-0,08689617;8,359723;15.11.2023 14:24:18
25;21;5;2;mittel;right;4,87421;-5,982072;7,716418;15.11.2023 14:24:19
25;22;1;1;klein;right;-9,905455;-18,89986;21,33829;15.11.2023 14:26:06
25;23;1;1;klein;right;0,399114;-5,357011;5,371859;15.11.2023 14:26:07
25;24;1;1;klein;right;6,723895;-6,587594;9,413137;15.11.2023 14:26:08
25;25;1;1;klein;right;3,612992;-15,24956;15,67172;15.11.2023 14:26:10
25;26;1;1;klein;right;10,34747;-9,548552;14,07995;15.11.2023 14:26:11
25;27;4;1;klein;right;-3,185767;-15,40509;15,73105;15.11.2023 14:26:16
25;28;4;1;klein;right;-2,495681;-11,52263;11,78981;15.11.2023 14:26:17
25;29;4;1;klein;right;-1,710437;-21,33567;21,40412;15.11.2023 14:26:18
25;30;4;1;klein;right;-4,628699;-20,64601;21,15851;15.11.2023 14:26:19
25;31;4;1;klein;right;-2,893557;-27,07513;27,22931;15.11.2023 14:26:20
25;32;1;2;klein;right;-7,156485;-32,01494;32,80506;15.11.2023 14:26:24
25;33;1;2;klein;right;-0,9328467;-8,580528;8,631087;15.11.2023 14:26:25
25;34;1;2;klein;right;-4,745777;-15,40522;16,11966;15.11.2023 14:26:26
25;35;1;2;klein;right;0,2504913;-13,01513;13,01754;15.11.2023 14:26:27
25;36;1;2;klein;right;6,560069;-4,699779;8,069847;15.11.2023 14:26:27
25;37;1;2;klein;right;-4,322449;-9,384115;10,33176;15.11.2023 14:26:28
25;38;4;2;klein;right;-13,99438;-4,640985;14,74386;15.11.2023 14:26:31
25;39;4;2;klein;right;-0,4182433;-3,428588;3,454004;15.11.2023 14:26:32
25;40;4;2;klein;right;-1,534587;-19,48973;19,55005;15.11.2023 14:26:33
25;41;4;2;klein;right;-5,485163;-26,44147;27,00442;15.11.2023 14:26:34
25;42;4;2;klein;right;6,268559;-22,31763;23,18128;15.11.2023 14:26:36
25;43;3;1;gross;right;-6,906777;-0,1300246;6,908;15.11.2023 14:27:56
25;44;3;1;gross;right;7,145018;2,053289;7,434196;15.11.2023 14:27:56
25;45;3;1;gross;right;-0,6307587;-6,110108;6,14258;15.11.2023 14:27:57
