Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
24;1;1;1;klein;right;-1,125365;4,675373;4,808904;15.11.2023 09:34:21
24;2;1;1;klein;right;0,003707461;1,944266;1,94427;15.11.2023 09:34:22
24;3;1;1;klein;right;-0,4030457;-4,803616;4,820495;15.11.2023 09:34:22
24;4;1;1;klein;right;-3,767903;-7,574954;8,46032;15.11.2023 09:34:23
24;5;1;1;klein;right;-0,3859925;-0,1466765;0,4129216;15.11.2023 09:34:24
24;6;4;1;klein;right;6,061036;-0,2983418;6,068375;15.11.2023 09:34:30
24;7;4;1;klein;right;15,81403;-12,36632;20,0751;15.11.2023 09:34:30
24;8;4;1;klein;right;-10,31899;15,76386;18,84094;15.11.2023 09:34:31
24;9;4;1;klein;right;20,64076;-9,230332;22,61062;15.11.2023 09:34:32
24;10;4;1;klein;right;-8,672695;4,659457;9,84511;15.11.2023 09:34:33
24;11;1;2;klein;right;3,186404;2,017765;3,771545;15.11.2023 09:34:43
24;12;1;2;klein;right;4,664809;0,08665702;4,665614;15.11.2023 09:34:44
24;13;1;2;klein;right;1,078738;3,628045;3,785021;15.11.2023 09:34:45
24;14;1;2;klein;right;4,167272;2,289552;4,754808;15.11.2023 09:34:46
24;15;1;2;klein;right;6,305403;2,666835;6,846176;15.11.2023 09:34:47
24;16;4;2;klein;right;5,614791;-9,357141;10,91247;15.11.2023 09:34:51
24;17;4;2;klein;right;11,2752;12,19604;16,60943;15.11.2023 09:34:52
24;18;4;2;klein;right;5,732482;7,137808;9,154761;15.11.2023 09:34:53
24;19;4;2;klein;right;10,45555;-4,263539;11,29143;15.11.2023 09:34:54
24;20;4;2;klein;right;7,05304;2,023032;7,33744;15.11.2023 09:34:55
24;21;3;1;gross;right;-0,5321079;5,677373;5,702254;15.11.2023 09:36:39
24;22;3;1;gross;right;-1,102127;-0,05833775;1,10367;15.11.2023 09:36:40
24;23;3;1;gross;right;2,633298;0,5472114;2,689554;15.11.2023 09:36:41
24;24;3;1;gross;right;0,4859256;6,272215;6,29101;15.11.2023 09:36:42
24;25;3;1;gross;right;0,4192588;-3,108409;3,136557;15.11.2023 09:36:43
24;26;6;1;gross;right;3,321102;-1,46269;3,628936;15.11.2023 09:36:47
24;27;6;1;gross;right;2,715743;9,745749;10,11706;15.11.2023 09:36:51
24;28;6;1;gross;right;-2,555111;16,71716;16,9113;15.11.2023 09:36:52
24;29;6;1;gross;right;-3,151395;17,17526;17,46198;15.11.2023 09:36:54
24;30;6;1;gross;right;-0,08408295;5,440121;5,440771;15.11.2023 09:36:55
24;31;6;1;gross;right;-59,19075;-0,601755;59,19381;15.11.2023 09:36:58
24;32;3;2;gross;right;2,806474;-1,269956;3,080436;15.11.2023 09:37:07
24;33;3;2;gross;right;7,331778;1,608276;7,506099;15.11.2023 09:37:08
24;34;3;2;gross;right;1,716738;2,6515;3,15874;15.11.2023 09:37:09
24;35;3;2;gross;right;3,495418;-1,711596;3,89198;15.11.2023 09:37:11
24;36;3;2;gross;right;13,72997;2,038997;13,88055;15.11.2023 09:37:12
24;37;6;2;gross;right;6,015989;14,81121;15,98638;15.11.2023 09:37:18
24;38;6;2;gross;right;-1,207113;-4,647946;4,802137;15.11.2023 09:37:19
24;39;6;2;gross;right;4,026866;2,356267;4,665581;15.11.2023 09:37:20
24;40;6;2;gross;right;8,572935;-1,183052;8,65418;15.11.2023 09:37:21
24;41;6;2;gross;right;-5,758035;5,475688;7,94595;15.11.2023 09:37:22
24;42;6;2;gross;right;-59,19075;-0,601755;59,19381;15.11.2023 09:38:44
24;43;2;1;mittel;right;-0,06057753;-7,558067;7,55831;15.11.2023 09:39:09
24;44;2;1;mittel;right;-0,218208;1,326962;1,344783;15.11.2023 09:39:10
24;45;2;1;mittel;right;-0,8511826;0,1619767;0,8664573;15.11.2023 09:39:11
24;46;2;1;mittel;right;2,66317;0,9066261;2,813263;15.11.2023 09:39:12
24;47;2;1;mittel;right;3,675675;3,273768;4,92221;15.11.2023 09:39:13
24;48;5;1;mittel;right;8,780539;-2,154787;9,04107;15.11.2023 09:39:17
24;49;5;1;mittel;right;5,908571;8,909562;10,69072;15.11.2023 09:39:18
24;50;5;1;mittel;right;4,798105;4,483693;6,566988;15.11.2023 09:39:19
24;51;5;1;mittel;right;7,352407;8,750873;11,4296;15.11.2023 09:39:20
24;52;5;1;mittel;right;7,859108;0,942457;7,915416;15.11.2023 09:39:21
24;53;2;2;mittel;right;2,406225;-9,126877;9,438739;15.11.2023 09:39:27
24;54;2;2;mittel;right;3,324455;11,02431;11,51466;15.11.2023 09:39:28
24;55;2;2;mittel;right;4,432484;7,366924;8,597586;15.11.2023 09:39:29
24;56;2;2;mittel;right;5,718119;0,4177656;5,733359;15.11.2023 09:39:30
24;57;2;2;mittel;right;0,6163399;5,943617;5,975489;15.11.2023 09:39:31
24;58;5;2;mittel;right;10,05222;0,6630639;10,07406;15.11.2023 09:39:35
24;59;5;2;mittel;right;8,458651;3,4423;9,132261;15.11.2023 09:39:36
24;60;5;2;mittel;right;11,0593;4,002504;11,7613;15.11.2023 09:39:37
24;61;5;2;mittel;right;12,94788;7,217123;14,82344;15.11.2023 09:39:38
24;62;5;2;mittel;right;11,00904;10,48372;15,20221;15.11.2023 09:39:39
