Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
11;1;1;1;klein;right;-4,283975;-3,106294;5,291645;06.11.2023 09:30:53
11;2;1;1;klein;right;3,847388;-10,61224;11,28814;06.11.2023 09:30:54
11;3;1;1;klein;right;10,13056;-6,95464;12,28802;06.11.2023 09:30:54
11;4;1;1;klein;right;0,06317141;-13,44335;13,4435;06.11.2023 09:30:55
11;5;1;1;klein;right;-0,2424159;-9,831746;9,834734;06.11.2023 09:30:56
11;6;4;1;klein;right;43,48238;-19,15326;47,51384;06.11.2023 09:31:00
11;7;4;1;klein;right;13,86958;-11,1623;17,80344;06.11.2023 09:31:00
11;8;4;1;klein;right;14,67522;-7,350879;16,41333;06.11.2023 09:31:01
11;9;4;1;klein;right;12,81787;-3,597438;13,31312;06.11.2023 09:31:02
11;10;4;1;klein;right;22,43827;-10,97371;24,97796;06.11.2023 09:31:02
11;11;1;2;klein;right;18,70812;5,188815;19,41437;06.11.2023 09:31:10
11;12;1;2;klein;right;0,1410348;-16,05268;16,0533;06.11.2023 09:31:11
11;13;1;2;klein;right;9,127136;-24,0867;25,75798;06.11.2023 09:31:12
11;14;1;2;klein;right;7,891039;-18,38497;20,00689;06.11.2023 09:31:13
11;15;1;2;klein;right;-5,601636;-27,28615;27,8552;06.11.2023 09:31:14
11;16;4;2;klein;right;17,75294;-6,993192;19,08067;06.11.2023 09:31:19
11;17;4;2;klein;right;15,11347;-11,35423;18,90332;06.11.2023 09:31:20
11;18;4;2;klein;right;0,9397624;-14,25851;14,28945;06.11.2023 09:31:21
11;19;4;2;klein;right;9,920732;-2,03871;10,12804;06.11.2023 09:31:22
11;20;4;2;klein;right;0,8089438;-26,07724;26,08979;06.11.2023 09:31:23
11;21;2;1;mittel;right;-9,167407;-17,91761;20,12665;06.11.2023 09:32:42
11;22;2;1;mittel;right;11,85113;-17,10406;20,80861;06.11.2023 09:32:43
11;23;2;1;mittel;right;7,224822;-20,11788;21,37585;06.11.2023 09:32:44
11;24;2;1;mittel;right;7,352064;-22,7247;23,88441;06.11.2023 09:32:45
11;25;2;1;mittel;right;8,290401;-0,6357814;8,314745;06.11.2023 09:32:46
11;26;5;1;mittel;right;10,31417;-14,60072;17,87633;06.11.2023 09:32:50
11;27;5;1;mittel;right;17,98639;-28,7084;33,87746;06.11.2023 09:32:51
11;28;5;1;mittel;right;11,28236;-4,913201;12,30574;06.11.2023 09:32:52
11;29;5;1;mittel;right;4,697575;-6,887422;8,336893;06.11.2023 09:32:53
11;30;5;1;mittel;right;13,26856;-20,73035;24,61304;06.11.2023 09:32:54
11;31;2;2;mittel;right;6,884215;-15,00033;16,50461;06.11.2023 09:32:58
11;32;2;2;mittel;right;1,516149;-9,876861;9,992551;06.11.2023 09:32:59
11;33;2;2;mittel;right;-3,142559;-21,51281;21,74113;06.11.2023 09:33:00
11;34;2;2;mittel;right;3,59252;-10,40276;11,00561;06.11.2023 09:33:01
11;35;2;2;mittel;right;-2,051737;-8,885289;9,119101;06.11.2023 09:33:02
11;36;5;2;mittel;right;8,411293;-29,89431;31,05511;06.11.2023 09:33:06
11;37;5;2;mittel;right;2,604731;-13,42122;13,67164;06.11.2023 09:33:06
11;38;5;2;mittel;right;7,737235;-26,91989;28,00973;06.11.2023 09:33:07
11;39;5;2;mittel;right;12,40002;-5,044985;13,38702;06.11.2023 09:33:08
11;40;5;2;mittel;right;8,314192;-25,87522;27,17817;06.11.2023 09:33:09
11;41;3;1;gross;right;-1,128066;-9,453345;9,520413;06.11.2023 09:34:37
11;42;3;1;gross;right;3,618651;-10,21173;10,83393;06.11.2023 09:34:38
11;43;3;1;gross;right;16,94702;-22,1541;27,89276;06.11.2023 09:34:39
11;44;3;1;gross;right;-1,388029;-9,873411;9,9705;06.11.2023 09:34:40
11;45;3;1;gross;right;-0,3420208;15,246;15,24984;06.11.2023 09:34:41
11;46;6;1;gross;right;3,613767;-22,56486;22,8524;06.11.2023 09:34:46
11;47;6;1;gross;right;37,6322;-17,31676;41,42527;06.11.2023 09:34:47
11;48;6;1;gross;right;11,20928;-14,19077;18,08386;06.11.2023 09:34:48
11;49;6;1;gross;right;21,74331;-25,78122;33,726;06.11.2023 09:34:49
11;50;6;1;gross;right;11,80412;-42,02125;43,64771;06.11.2023 09:34:51
11;51;3;2;gross;right;-2,816563;28,62869;28,76691;06.11.2023 09:34:56
11;52;3;2;gross;right;29,72985;-0,5330477;29,73463;06.11.2023 09:34:57
11;53;3;2;gross;right;11,20655;-9,649008;14,78818;06.11.2023 09:34:58
11;54;3;2;gross;right;-7,772631;9,982788;12,65187;06.11.2023 09:34:59
11;55;3;2;gross;right;6,537856;-1,777222;6,775107;06.11.2023 09:35:00
11;56;6;2;gross;right;15,12625;-28,89425;32,61413;06.11.2023 09:35:05
11;57;6;2;gross;right;6,540206;-13,38018;14,89307;06.11.2023 09:35:06
11;58;6;2;gross;right;12,58177;-19,9049;23,54795;06.11.2023 09:35:07
11;59;6;2;gross;right;9,70054;-13,12047;16,31709;06.11.2023 09:35:08
11;60;6;2;gross;right;3,820429;-8,399275;9,227324;06.11.2023 09:35:09
