Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
14;1;1;1;klein;right;9,762319;23,23457;25,20215;08.11.2023 09:44:04
14;2;1;1;klein;right;4,804912;14,76816;15,53015;08.11.2023 09:44:05
14;3;1;1;klein;right;2,897522;-8,922568;9,38125;08.11.2023 09:44:06
14;4;1;1;klein;right;5,659809;1,702534;5,910334;08.11.2023 09:44:07
14;5;1;1;klein;right;2,60033;9,251542;9,610035;08.11.2023 09:44:08
14;6;4;1;klein;right;4,259242;-4,440672;6,153106;08.11.2023 09:44:14
14;7;4;1;klein;right;10,1188;-4,700523;11,15728;08.11.2023 09:44:15
14;8;4;1;klein;right;5,652456;0,1655355;5,65488;08.11.2023 09:44:16
14;9;4;1;klein;right;-5,544026;7,774619;9,54887;08.11.2023 09:44:17
14;10;4;1;klein;right;-4,969878;-7,164843;8,719785;08.11.2023 09:44:18
14;11;1;2;klein;right;-1,653334;-0,9055159;1,885065;08.11.2023 09:44:24
14;12;1;2;klein;right;8,479873;-1,862319;8,681962;08.11.2023 09:44:24
14;13;1;2;klein;right;6,193289;-3,798153;7,265177;08.11.2023 09:44:25
14;14;1;2;klein;right;4,44539;0,3516323;4,459276;08.11.2023 09:44:26
14;15;1;2;klein;right;-3,319808;-5,206661;6,174985;08.11.2023 09:44:27
14;16;4;2;klein;right;-5,721913;-2,326223;6,176699;08.11.2023 09:44:31
14;17;4;2;klein;right;1,016196;-12,54916;12,59024;08.11.2023 09:44:32
14;18;4;2;klein;right;0,3941519;0,2284664;0,4555794;08.11.2023 09:44:33
14;19;4;2;klein;right;3,295733;3,283921;4,652526;08.11.2023 09:44:34
14;20;4;2;klein;right;-7,674692;0,2753175;7,679629;08.11.2023 09:44:35
14;21;3;1;gross;right;-9,243653;15,41025;17,97;08.11.2023 09:45:55
14;22;3;1;gross;right;-11,49096;-17,16462;20,6559;08.11.2023 09:45:56
14;23;3;1;gross;right;-1,197665;0,9444131;1,525227;08.11.2023 09:45:57
14;24;3;1;gross;right;3,25897;-0,429554;3,287158;08.11.2023 09:45:58
14;25;3;1;gross;right;-5,929654;-9,094669;10,85697;08.11.2023 09:45:59
14;26;6;1;gross;right;-1,604919;-2,076761;2,624634;08.11.2023 09:46:01
14;27;6;1;gross;right;5,78105;-4,069295;7,069633;08.11.2023 09:46:02
14;28;6;1;gross;right;-14,88792;-4,504665;15,55449;08.11.2023 09:46:03
14;29;6;1;gross;right;-1,869997;6,206044;6,481657;08.11.2023 09:46:04
14;30;6;1;gross;right;1,931685;-1,120746;2,233266;08.11.2023 09:46:05
14;31;3;2;gross;right;-3,402506;-9,411999;10,00813;08.11.2023 09:46:10
14;32;3;2;gross;right;0,4038091;0,04983694;0,4068729;08.11.2023 09:46:11
14;33;3;2;gross;right;-0,7760331;-6,68301;6,727916;08.11.2023 09:46:12
14;34;3;2;gross;right;-1,095848;-12,78928;12,83615;08.11.2023 09:46:13
14;35;3;2;gross;right;-9,49223;14,91203;17,67686;08.11.2023 09:46:14
14;36;6;2;gross;right;-4,819507;-1,359037;5,007457;08.11.2023 09:46:18
14;37;6;2;gross;right;2,044098;-4,427344;4,876445;08.11.2023 09:46:19
14;38;6;2;gross;right;11,56927;0,3381824;11,57421;08.11.2023 09:46:20
14;39;6;2;gross;right;-0,5067278;3,717839;3,752213;08.11.2023 09:46:21
14;40;6;2;gross;right;-7,813792;-9,878243;12,59504;08.11.2023 09:46:22
14;41;2;1;mittel;right;-10,10317;-3,278823;10,62189;08.11.2023 09:47:43
14;42;2;1;mittel;right;3,010905;-3,991923;5,0001;08.11.2023 09:47:44
14;43;2;1;mittel;right;-5,334587;-6,226509;8,199222;08.11.2023 09:47:45
14;44;2;1;mittel;right;1,735623;4,174825;4,521233;08.11.2023 09:47:46
14;45;2;1;mittel;right;-5,521168;-0,106959;5,522204;08.11.2023 09:47:47
14;46;5;1;mittel;right;10,40863;3,661787;11,03396;08.11.2023 09:47:50
14;47;5;1;mittel;right;7,825318;-5,208657;9,400304;08.11.2023 09:47:51
14;48;5;1;mittel;right;0,9648999;1,727457;1,978671;08.11.2023 09:47:52
14;49;5;1;mittel;right;9,84085;-2,39129;10,12722;08.11.2023 09:47:54
14;50;5;1;mittel;right;-7,101912;-4,694224;8,513101;08.11.2023 09:47:54
14;51;2;2;mittel;right;-1,910813;1,543812;2,456535;08.11.2023 09:48:04
14;52;2;2;mittel;right;-4,716928;-5,055478;6,91428;08.11.2023 09:48:05
14;53;2;2;mittel;right;3,090153;-6,808616;7,477051;08.11.2023 09:48:05
14;54;2;2;mittel;right;8,799466;-10,80724;13,93654;08.11.2023 09:48:06
14;55;2;2;mittel;right;3,121141;-1,320463;3,388974;08.11.2023 09:48:07
14;56;5;2;mittel;right;3,84365;-3,576922;5,250525;08.11.2023 09:48:11
14;57;5;2;mittel;right;6,674948;1,442545;6,829046;08.11.2023 09:48:12
14;58;5;2;mittel;right;4,681836;2,198732;5,172428;08.11.2023 09:48:13
14;59;5;2;mittel;right;-4,860798;-7,446196;8,892311;08.11.2023 09:48:14
14;60;5;2;mittel;right;3,67007;-5,71528;6,792189;08.11.2023 09:48:15
