Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
08;1;3;1;gross;right;0,449594;12,57966;12,58769;03.11.2023 14:50:40
08;2;3;1;gross;right;21,9974;-0,325342;21,99981;03.11.2023 14:50:41
08;3;3;1;gross;right;5,156979;-16,45712;17,2462;03.11.2023 14:50:42
08;4;3;1;gross;right;7,534962;-8,111004;11,07086;03.11.2023 14:50:43
08;5;3;1;gross;right;12,20904;-14,29927;18,80239;03.11.2023 14:50:44
08;6;6;1;gross;right;13,50937;3,81187;14,03686;03.11.2023 14:50:49
08;7;6;1;gross;right;13,96792;-7,896608;16,04553;03.11.2023 14:50:50
08;8;6;1;gross;right;9,991399;8,944383;13,41007;03.11.2023 14:50:51
08;9;6;1;gross;right;11,22698;-6,49046;12,96808;03.11.2023 14:50:52
08;10;6;1;gross;right;5,743555;0,9132787;5,815712;03.11.2023 14:50:53
08;11;3;2;gross;right;-8,253385;-5,364841;9,843773;03.11.2023 14:50:59
08;12;3;2;gross;right;-4,401127;-9,803441;10,74604;03.11.2023 14:51:00
08;13;3;2;gross;right;2,835411;-13,75901;14,04813;03.11.2023 14:51:01
08;14;3;2;gross;right;5,169484;-7,858104;9,406029;03.11.2023 14:51:03
08;15;3;2;gross;right;-1,456494;-7,815023;7,949589;03.11.2023 14:51:04
08;16;6;2;gross;right;-2,560762;-1,550862;2,993773;03.11.2023 14:51:08
08;17;6;2;gross;right;26,07603;-11,71145;28,58526;03.11.2023 14:51:09
08;18;6;2;gross;right;12,35555;-15,83993;20,08887;03.11.2023 14:51:10
08;19;6;2;gross;right;5,705068;-9,558458;11,13157;03.11.2023 14:51:11
08;20;6;2;gross;right;-1,449083;-6,572095;6,729953;03.11.2023 14:51:12
08;21;2;1;mittel;right;-6,709157;-1,040905;6,789423;03.11.2023 14:53:10
08;22;2;1;mittel;right;3,459571;-11,37976;11,89401;03.11.2023 14:53:11
08;23;2;1;mittel;right;3,578958;-7,314055;8,142747;03.11.2023 14:53:12
08;24;2;1;mittel;right;1,68041;-12,77592;12,88595;03.11.2023 14:53:13
08;25;2;1;mittel;right;10,78597;-8,110805;13,49527;03.11.2023 14:53:14
08;26;5;1;mittel;right;9,461987;-14,30229;17,14889;03.11.2023 14:53:18
08;27;5;1;mittel;right;6,897541;0,7625124;6,93956;03.11.2023 14:53:19
08;28;5;1;mittel;right;20,71049;-6,967121;21,85097;03.11.2023 14:53:20
08;29;5;1;mittel;right;7,731081;-10,0927;12,71347;03.11.2023 14:53:21
08;30;5;1;mittel;right;5,101406;-14,40208;15,27888;03.11.2023 14:53:22
08;31;2;2;mittel;right;0,09748303;-25,95429;25,95447;03.11.2023 14:53:29
08;32;2;2;mittel;right;3,640442;-9,570869;10,23984;03.11.2023 14:53:30
08;33;2;2;mittel;right;10,80969;-15,56425;18,94981;03.11.2023 14:53:31
08;34;2;2;mittel;right;11,10328;-14,89929;18,58148;03.11.2023 14:53:32
08;35;2;2;mittel;right;10,10999;-13,10823;16,55408;03.11.2023 14:53:33
08;36;5;2;mittel;right;9,047357;-9,720403;13,27934;03.11.2023 14:53:38
08;37;5;2;mittel;right;6,676029;-12,44557;14,12309;03.11.2023 14:53:39
08;38;5;2;mittel;right;11,37948;-5,506385;12,64171;03.11.2023 14:53:40
08;39;5;2;mittel;right;15,48901;-5,141225;16,31997;03.11.2023 14:53:41
08;40;5;2;mittel;right;13,5858;-9,787986;16,74451;03.11.2023 14:53:42
08;41;1;1;klein;right;-7,582579;3,120942;8,199743;03.11.2023 14:55:05
08;42;1;1;klein;right;1,295708;-11,12626;11,20146;03.11.2023 14:55:05
08;43;1;1;klein;right;4,050363;-6,027646;7,26209;03.11.2023 14:55:06
08;44;1;1;klein;right;1,955607;-8,245175;8,47392;03.11.2023 14:55:07
08;45;1;1;klein;right;6,105661;-7,833996;9,9323;03.11.2023 14:55:08
08;46;4;1;klein;right;6,079565;-1,47606;6,256186;03.11.2023 14:55:16
08;47;4;1;klein;right;5,206198;-5,758925;7,763357;03.11.2023 14:55:17
08;48;4;1;klein;right;9,295237;-2,029093;9,514128;03.11.2023 14:55:18
08;49;4;1;klein;right;12,33532;-14,092;18,72818;03.11.2023 14:55:19
08;50;4;1;klein;right;1,57596;-15,12024;15,20215;03.11.2023 14:55:20
08;51;1;2;klein;right;-4,747932;-18,94922;19,53498;03.11.2023 14:55:25
08;52;1;2;klein;right;-4,909672;-3,270414;5,899194;03.11.2023 14:55:26
08;53;1;2;klein;right;10,42479;-1,052912;10,47783;03.11.2023 14:55:26
08;54;1;2;klein;right;5,569924;-2,649487;6,167969;03.11.2023 14:55:27
08;55;1;2;klein;right;5,944095;-8,793855;10,61434;03.11.2023 14:55:28
08;56;4;2;klein;right;9,052797;-3,533444;9,71794;03.11.2023 14:55:33
08;57;4;2;klein;right;13,79232;-8,143738;16,01713;03.11.2023 14:55:34
08;58;4;2;klein;right;16,2439;-13,24986;20,96242;03.11.2023 14:55:35
08;59;4;2;klein;right;17,35553;-13,93367;22,25672;03.11.2023 14:55:36
08;60;4;2;klein;right;10,17441;-14,8234;17,9792;03.11.2023 14:55:36
