Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
18;1;2;1;mittel;right;4,887662;-6,664804;8,264917;10.11.2023 09:43:01
18;2;2;1;mittel;right;2,742983;-10,63758;10,98554;10.11.2023 09:43:02
18;3;2;1;mittel;right;0,5074435;-5,948514;5,970118;10.11.2023 09:43:03
18;4;2;1;mittel;right;2,472736;-1,696585;2,998804;10.11.2023 09:43:04
18;5;2;1;mittel;right;6,01366;-7,703919;9,773151;10.11.2023 09:43:05
18;6;5;1;mittel;right;0,2375906;-23,57333;23,57453;10.11.2023 09:43:09
18;7;5;1;mittel;right;16,5043;-15,6255;22,7277;10.11.2023 09:43:09
18;8;5;1;mittel;right;6,537824;-12,62924;14,22114;10.11.2023 09:43:10
18;9;5;1;mittel;right;12,63424;-17,07422;21,24036;10.11.2023 09:43:11
18;10;5;1;mittel;right;6,392628;-13,26155;14,72191;10.11.2023 09:43:12
18;11;2;2;mittel;right;0,05778109;-18,79074;18,79082;10.11.2023 09:43:17
18;12;2;2;mittel;right;1,380965;-14,65422;14,71915;10.11.2023 09:43:18
18;13;2;2;mittel;right;-1,465621;-11,63074;11,72272;10.11.2023 09:43:19
18;14;2;2;mittel;right;5,428977;-9,220102;10,69972;10.11.2023 09:43:20
18;15;2;2;mittel;right;-2,271133;-8,801293;9,0896;10.11.2023 09:43:21
18;16;5;2;mittel;right;-4,752479;-12,29734;13,18373;10.11.2023 09:43:25
18;17;5;2;mittel;right;11,4574;-7,741504;13,82761;10.11.2023 09:43:25
18;18;5;2;mittel;right;5,748331;-9,086287;10,75193;10.11.2023 09:43:26
18;19;5;2;mittel;right;9,439998;-5,880121;11,12157;10.11.2023 09:43:27
18;20;5;2;mittel;right;7,083586;-4,231134;8,251042;10.11.2023 09:43:28
18;21;1;1;klein;right;0,3209488;1,744443;1,773722;10.11.2023 09:44:38
18;22;1;1;klein;right;-6,623135;-15,49801;16,85391;10.11.2023 09:44:39
18;23;1;1;klein;right;-2,704252;-1,832577;3,266698;10.11.2023 09:44:40
18;24;1;1;klein;right;8,968733;-5,689936;10,62137;10.11.2023 09:44:41
18;25;1;1;klein;right;10,22485;-11,55033;15,42588;10.11.2023 09:44:42
18;26;4;1;klein;right;5,735594;-7,790582;9,674203;10.11.2023 09:44:45
18;27;4;1;klein;right;8,67961;-9,022335;12,51951;10.11.2023 09:44:46
18;28;4;1;klein;right;12,29346;-15,55241;19,82439;10.11.2023 09:44:46
18;29;4;1;klein;right;6,368351;-5,562558;8,455647;10.11.2023 09:44:47
18;30;4;1;klein;right;8,997695;-11,42397;14,54186;10.11.2023 09:44:48
18;31;1;2;klein;right;4,185494;-7,520334;8,606613;10.11.2023 09:44:55
18;32;1;2;klein;right;1,471598;-9,401463;9,51594;10.11.2023 09:44:56
18;33;1;2;klein;right;3,676542;-3,446048;5,039068;10.11.2023 09:44:57
18;34;1;2;klein;right;2,698162;-12,2119;12,50643;10.11.2023 09:44:58
18;35;1;2;klein;right;-3,374054;-17,15215;17,48086;10.11.2023 09:44:59
18;36;4;2;klein;right;9,891867;-18,46501;20,94769;10.11.2023 09:45:03
18;37;4;2;klein;right;6,226463;-13,72192;15,06851;10.11.2023 09:45:04
18;38;4;2;klein;right;7,808151;-26,93124;28,0403;10.11.2023 09:45:05
18;39;4;2;klein;right;8,319552;-14,91003;17,07407;10.11.2023 09:45:06
18;40;4;2;klein;right;4,118225;-23,07985;23,44439;10.11.2023 09:45:07
18;41;3;1;gross;right;-5,421035;-7,372438;9,150982;10.11.2023 09:46:12
18;42;3;1;gross;right;-0,04996468;-9,386051;9,386185;10.11.2023 09:46:13
18;43;3;1;gross;right;-5,061987;2,804807;5,787111;10.11.2023 09:46:16
18;44;3;1;gross;right;-3,571484;-2,456962;4,334992;10.11.2023 09:46:17
18;45;3;1;gross;right;0,1502306;-0,3941571;0,4218163;10.11.2023 09:46:18
18;46;6;1;gross;right;-3,954894;-14,70009;15,2228;10.11.2023 09:46:22
18;47;6;1;gross;right;7,688582;-15,56372;17,35926;10.11.2023 09:46:23
18;48;6;1;gross;right;2,795226;-18,16668;18,38047;10.11.2023 09:46:24
18;49;6;1;gross;right;7,033127;-7,505661;10,2859;10.11.2023 09:46:25
18;50;6;1;gross;right;4,324898;-5,748672;7,193884;10.11.2023 09:46:26
18;51;3;2;gross;right;-1,123186;-3,310339;3,495697;10.11.2023 09:46:31
18;52;3;2;gross;right;-0,5365025;9,97791;9,992323;10.11.2023 09:46:33
18;53;3;2;gross;right;6,174837;4,808928;7,826519;10.11.2023 09:46:34
18;54;3;2;gross;right;5,932384;11,78085;13,19021;10.11.2023 09:46:35
18;55;3;2;gross;right;-3,09489;3,712517;4,833334;10.11.2023 09:46:38
18;56;6;2;gross;right;-5,536784;6,435023;8,48914;10.11.2023 09:46:41
18;57;6;2;gross;right;4,859803;-2,70985;5,564259;10.11.2023 09:46:43
18;58;6;2;gross;right;-3,103751;-11,15899;11,58259;10.11.2023 09:46:44
18;59;6;2;gross;right;3,698493;0,2129744;3,704621;10.11.2023 09:46:45
18;60;6;2;gross;right;4,810622;3,60739;6,012932;10.11.2023 09:46:46
