Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
31;1;1;1;klein;right;10,01862;8,494294;13,13491;24.11.2023 15:59:37
31;2;1;1;klein;right;4,868929;3,403008;5,94028;24.11.2023 15:59:38
31;3;1;1;klein;right;6,932812;4,680612;8,364927;24.11.2023 15:59:39
31;4;1;1;klein;right;1,12361;-4,005282;4,159902;24.11.2023 15:59:40
31;5;1;1;klein;right;-2,964181;7,051467;7,649154;24.11.2023 15:59:41
31;6;4;1;klein;right;3,158728;-5,54913;6,385171;24.11.2023 15:59:45
31;7;4;1;klein;right;6,706687;-1,633631;6,902783;24.11.2023 15:59:46
31;8;4;1;klein;right;-3,919681;-21,83412;22,18316;24.11.2023 15:59:47
31;9;4;1;klein;right;7,534731;-3,420848;8,274924;24.11.2023 15:59:48
31;10;4;1;klein;right;6,474792;-9,01643;11,1004;24.11.2023 15:59:49
31;11;1;2;klein;right;3,11094;-12,19942;12,58983;24.11.2023 15:59:54
31;12;1;2;klein;right;10,96715;-3,823194;11,61444;24.11.2023 15:59:55
31;13;1;2;klein;right;1,595931;9,221675;9,358754;24.11.2023 15:59:56
31;14;1;2;klein;right;-0,9708497;5,865819;5,945619;24.11.2023 15:59:57
31;15;1;2;klein;right;3,905812;-7,635793;8,576754;24.11.2023 15:59:58
31;16;4;2;klein;right;-3,538292;-9,203525;9,860242;24.11.2023 16:00:01
31;17;4;2;klein;right;1,561572;-3,457614;3,79389;24.11.2023 16:00:02
31;18;4;2;klein;right;-3,606503;-6,196919;7,169984;24.11.2023 16:00:04
31;19;4;2;klein;right;11,40807;-16,41345;19,98864;24.11.2023 16:00:05
31;20;4;2;klein;right;-2,381921;-2,248878;3,27582;24.11.2023 16:00:06
31;21;3;1;gross;right;-0,4512298;11,40768;11,4166;24.11.2023 16:01:48
31;22;3;1;gross;right;4,324062;-7,346333;8,524443;24.11.2023 16:01:49
31;23;3;1;gross;right;7,348965;-9,193709;11,76994;24.11.2023 16:01:50
31;24;3;1;gross;right;7,927133;11,8265;14,23747;24.11.2023 16:01:51
31;25;3;1;gross;right;4,937437;4,873933;6,937831;24.11.2023 16:01:53
31;26;6;1;gross;right;5,75203;-12,55544;13,81032;24.11.2023 16:01:56
31;27;6;1;gross;right;-7,114632;-9,003295;11,47507;24.11.2023 16:01:57
31;28;6;1;gross;right;2,529907;-1,460081;2,921004;24.11.2023 16:01:58
31;29;6;1;gross;right;3,385563;-3,060481;4,563835;24.11.2023 16:01:59
31;30;6;1;gross;right;7,638044;-8,708322;11,58337;24.11.2023 16:02:00
31;31;3;2;gross;right;-2,620782;-26,12098;26,25212;24.11.2023 16:02:06
31;32;3;2;gross;right;-4,087173;10,14788;10,94004;24.11.2023 16:02:07
31;33;3;2;gross;right;-3,656697;4,008829;5,426061;24.11.2023 16:02:08
31;34;3;2;gross;right;-3,494214;-3,20864;4,743933;24.11.2023 16:02:09
31;35;3;2;gross;right;11,14883;-4,24198;11,92857;24.11.2023 16:02:10
31;36;6;2;gross;right;5,83499;-14,79598;15,90497;24.11.2023 16:02:14
31;37;6;2;gross;right;9,085032;-24,06435;25,72219;24.11.2023 16:02:15
31;38;6;2;gross;right;9,060888;0,7233933;9,08972;24.11.2023 16:02:16
31;39;6;2;gross;right;-1,554138;-1,627027;2,250013;24.11.2023 16:02:17
31;40;6;2;gross;right;10,73981;6,209786;12,40585;24.11.2023 16:02:18
31;41;2;1;mittel;right;-0,6648855;-26,77995;26,78821;24.11.2023 16:03:28
31;42;2;1;mittel;right;10,82377;-20,40595;23,09885;24.11.2023 16:03:29
31;43;2;1;mittel;right;2,914825;-9,212604;9,662726;24.11.2023 16:03:30
31;44;2;1;mittel;right;0,7584042;-15,6629;15,68125;24.11.2023 16:03:31
31;45;2;1;mittel;right;0,8933343;-7,141474;7,197132;24.11.2023 16:03:33
31;46;5;1;mittel;right;5,517796;-19,03869;19,82215;24.11.2023 16:03:36
31;47;5;1;mittel;right;6,923754;-18,10533;19,38404;24.11.2023 16:03:38
31;48;5;1;mittel;right;6,110288;-31,11924;31,71345;24.11.2023 16:03:39
31;49;5;1;mittel;right;7,204248;-20,38953;21,62485;24.11.2023 16:03:40
31;50;5;1;mittel;right;1,885519;-19,08119;19,17412;24.11.2023 16:03:41
31;51;2;2;mittel;right;-3,329799;-17,74714;18,05682;24.11.2023 16:03:46
31;52;2;2;mittel;right;12,75336;-7,782377;14,94034;24.11.2023 16:03:47
31;53;2;2;mittel;right;2,572632;-3,897265;4,669808;24.11.2023 16:03:48
31;54;2;2;mittel;right;-0,9861253;-20,62541;20,64897;24.11.2023 16:03:49
31;55;2;2;mittel;right;7,300243;-10,67956;12,93625;24.11.2023 16:03:50
31;56;5;2;mittel;right;4,844059;-15,47209;16,21267;24.11.2023 16:03:54
31;57;5;2;mittel;right;8,415557;-20,93596;22,56405;24.11.2023 16:03:56
31;58;5;2;mittel;right;-7,580488;-17,20277;18,79892;24.11.2023 16:03:57
31;59;5;2;mittel;right;5,539505;-14,39906;15,42786;24.11.2023 16:03:58
31;60;5;2;mittel;right;8,789908;-9,799726;13,16424;24.11.2023 16:03:59
