Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
04;1;3;1;gross;right;4,00015;6,142776;7,330408;30.10.2023 10:46:01
04;2;3;1;gross;right;16,86094;6,968792;18,24432;30.10.2023 10:46:02
04;3;3;1;gross;right;9,852637;-3,723184;10,53264;30.10.2023 10:46:04
04;4;3;1;gross;right;11,84015;-2,734499;12,15182;30.10.2023 10:46:06
04;5;3;1;gross;right;20,84336;-0,0829889;20,84352;30.10.2023 10:46:08
04;6;6;1;gross;right;4,89582;-4,550805;6,684227;30.10.2023 10:46:16
04;7;6;1;gross;right;7,542199;-20,84124;22,16398;30.10.2023 10:46:18
04;8;6;1;gross;right;6,390238;-9,744236;11,65269;30.10.2023 10:46:20
04;9;6;1;gross;right;6,273217;0,9150574;6,339603;30.10.2023 10:46:22
04;10;6;1;gross;right;6,857698;15,56382;17,00766;30.10.2023 10:46:24
04;11;3;2;gross;right;-0,6769826;-6,039389;6,077213;30.10.2023 10:46:31
04;12;3;2;gross;right;4,241379;-7,285519;8,430188;30.10.2023 10:46:33
04;13;3;2;gross;right;11,94595;11,62781;16,67068;30.10.2023 10:46:35
04;14;3;2;gross;right;12,66355;3,232152;13,06952;30.10.2023 10:46:37
04;15;3;2;gross;right;3,970274;12,20004;12,82981;30.10.2023 10:46:40
04;16;6;2;gross;right;10,12927;-0,1221241;10,13;30.10.2023 10:46:44
04;17;6;2;gross;right;9,520986;3,775949;10,24241;30.10.2023 10:46:46
04;18;6;2;gross;right;10,35531;10,77002;14,94074;30.10.2023 10:46:48
04;19;6;2;gross;right;10,39317;5,01696;11,54071;30.10.2023 10:46:50
04;20;6;2;gross;right;30,88632;29,39449;42,63802;30.10.2023 10:46:52
04;21;1;1;klein;right;10,67792;0,3925878;10,68513;30.10.2023 10:49:37
04;22;1;1;klein;right;5,100898;0,9145823;5,182241;30.10.2023 10:49:39
04;23;1;1;klein;right;2,356598;7,722693;8,074252;30.10.2023 10:49:40
04;24;1;1;klein;right;1,847309;-0,6523173;1,959099;30.10.2023 10:49:42
04;25;1;1;klein;right;-1,975298;0,4551354;2,027055;30.10.2023 10:49:44
04;26;4;1;klein;right;3,73685;1,294696;3,95478;30.10.2023 10:49:52
04;27;4;1;klein;right;6,247718;-17,25518;18,35143;30.10.2023 10:49:53
04;28;4;1;klein;right;10,47867;-4,230846;11,30056;30.10.2023 10:49:55
04;29;4;1;klein;right;10,49985;-2,411292;10,77317;30.10.2023 10:49:58
04;30;4;1;klein;right;4,844218;-5,810709;7,565103;30.10.2023 10:50:00
04;31;1;2;klein;right;10,5067;0,4816472;10,51774;30.10.2023 10:50:06
04;32;1;2;klein;right;10,12761;-6,016277;11,77981;30.10.2023 10:50:07
04;33;1;2;klein;right;1,025822;-6,058351;6,144585;30.10.2023 10:50:09
04;34;1;2;klein;right;1,110885;4,823735;4,949998;30.10.2023 10:50:11
04;35;1;2;klein;right;-0,4993008;-11,42586;11,43676;30.10.2023 10:50:14
04;36;4;2;klein;right;8,216631;0,4039646;8,226555;30.10.2023 10:50:24
04;37;4;2;klein;right;2,224461;-8,498488;8,78479;30.10.2023 10:50:26
04;38;4;2;klein;right;14,69715;-7,681845;16,58364;30.10.2023 10:50:28
04;39;4;2;klein;right;14,76264;-8,526743;17,04819;30.10.2023 10:50:30
04;40;4;2;klein;right;4,663776;1,71937;4,970618;30.10.2023 10:50:33
04;41;2;1;mittel;right;15,63591;1,014206;15,66877;30.10.2023 10:52:04
04;42;2;1;mittel;right;-3,640559;-2,040278;4,173296;30.10.2023 10:52:06
04;43;2;1;mittel;right;2,792237;-4,133016;4,987826;30.10.2023 10:52:09
04;44;2;1;mittel;right;5,170229;-6,606804;8,389346;30.10.2023 10:52:11
04;45;2;1;mittel;right;11,65334;2,849981;11,99678;30.10.2023 10:52:13
04;46;5;1;mittel;right;12,93045;-17,51894;21,77406;30.10.2023 10:52:19
04;47;5;1;mittel;right;6,180706;-13,20976;14,5842;30.10.2023 10:52:21
04;48;5;1;mittel;right;8,691792;-9,275576;12,71155;30.10.2023 10:52:23
04;49;5;1;mittel;right;10,55693;-7,420194;12,9038;30.10.2023 10:52:25
04;50;5;1;mittel;right;5,379662;1,651849;5,627554;30.10.2023 10:52:27
04;51;2;2;mittel;right;6,37107;-9,263817;11,24317;30.10.2023 10:52:33
04;52;2;2;mittel;right;1,671961;-3,883326;4,227964;30.10.2023 10:52:35
04;53;2;2;mittel;right;5,556609;-4,934985;7,431687;30.10.2023 10:52:37
04;54;2;2;mittel;right;8,833844;-6,430888;10,92672;30.10.2023 10:52:39
04;55;2;2;mittel;right;9,818464;1,601391;9,9482;30.10.2023 10:52:42
04;56;5;2;mittel;right;16,19226;-25,70705;30,38161;30.10.2023 10:52:46
04;57;5;2;mittel;right;10,99706;-19,1006;22,04015;30.10.2023 10:52:48
04;58;5;2;mittel;right;0,2587794;-20,50946;20,51109;30.10.2023 10:52:51
04;59;5;2;mittel;right;19,01021;-12,82715;22,93303;30.10.2023 10:52:53
04;60;5;2;mittel;right;10,7234;-10,74146;15,17796;30.10.2023 10:52:55
