Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
12;1;1;1;klein;right;-11,14036;-2,726043;11,46904;07.11.2023 15:44:33
12;2;1;1;klein;right;-3,443785;-20,5302;20,81703;07.11.2023 15:44:34
12;3;1;1;klein;right;15,81828;-17,02748;23,24119;07.11.2023 15:44:35
12;4;1;1;klein;right;11,06643;-35,8746;37,54268;07.11.2023 15:44:36
12;5;1;1;klein;right;1,361653;-29,2302;29,2619;07.11.2023 15:44:37
12;6;4;1;klein;right;6,99241;-29,79825;30,60767;07.11.2023 15:44:40
12;7;4;1;klein;right;8,321958;-9,351266;12,51803;07.11.2023 15:44:41
12;8;4;1;klein;right;-0,8733213;-18,69467;18,71506;07.11.2023 15:44:42
12;9;4;1;klein;right;8,825941;-33,46288;34,60724;07.11.2023 15:44:43
12;10;4;1;klein;right;12,0417;-18,1734;21,8008;07.11.2023 15:44:44
12;11;1;2;klein;right;-18,05832;-33,32732;37,90531;07.11.2023 15:44:50
12;12;1;2;klein;right;-8,941404;-30,91749;32,18447;07.11.2023 15:44:51
12;13;1;2;klein;right;9,023676;-30,99305;32,27996;07.11.2023 15:44:52
12;14;1;2;klein;right;-13,14743;-42,5921;44,57513;07.11.2023 15:44:53
12;15;1;2;klein;right;4,867758;-54,03193;54,25076;07.11.2023 15:44:54
12;16;4;2;klein;right;11,69618;-35,589;37,46169;07.11.2023 15:44:58
12;17;4;2;klein;right;1,635707;-27,10206;27,15137;07.11.2023 15:44:59
12;18;4;2;klein;right;-3,567419;-24,87443;25,12894;07.11.2023 15:45:00
12;19;4;2;klein;right;-20,06114;-6,16444;20,9869;07.11.2023 15:45:01
12;20;4;2;klein;right;-60,62401;-71,36744;93,64071;07.11.2023 15:45:03
12;21;3;1;gross;right;1,476324;-22,21079;22,2598;07.11.2023 15:46:56
12;22;3;1;gross;right;-0,09611738;-26,51046;26,51063;07.11.2023 15:46:57
12;23;3;1;gross;right;7,541874;-5,738611;9,476894;07.11.2023 15:46:59
12;24;3;1;gross;right;12,90414;-6,352731;14,38311;07.11.2023 15:47:00
12;25;3;1;gross;right;14,50126;-9,723967;17,45973;07.11.2023 15:47:01
12;26;6;1;gross;right;-1,019074;-11,72413;11,76833;07.11.2023 15:47:11
12;27;6;1;gross;right;1,79724;-18,76713;18,85299;07.11.2023 15:47:12
12;28;6;1;gross;right;3,553938;-14,47238;14,90236;07.11.2023 15:47:13
12;29;6;1;gross;right;2,585157;-21,0345;21,19277;07.11.2023 15:47:14
12;30;6;1;gross;right;-9,692883;0,1095643;9,693501;07.11.2023 15:47:15
12;31;6;1;gross;right;3,072925;-2,93848;4,251768;07.11.2023 15:47:16
12;32;3;2;gross;right;-14,59464;-9,188304;17,24612;07.11.2023 15:47:32
12;33;3;2;gross;right;-0,1729259;-23,22759;23,22824;07.11.2023 15:47:33
12;34;3;2;gross;right;5,147379;0,8654798;5,219633;07.11.2023 15:47:34
12;35;3;2;gross;right;7,565862;-7,82726;10,88615;07.11.2023 15:47:35
12;36;3;2;gross;right;-6,921764;-2,982509;7,536987;07.11.2023 15:47:36
12;37;6;2;gross;right;1,30769;-21,79986;21,83905;07.11.2023 15:47:41
12;38;6;2;gross;right;14,1539;-11,19953;18,04889;07.11.2023 15:47:44
12;39;6;2;gross;right;2,254509;-7,881413;8,197529;07.11.2023 15:47:45
12;40;6;2;gross;right;-24,21504;-5,907876;24,92531;07.11.2023 15:47:46
12;41;2;1;mittel;right;-9,469311;-20,59535;22,66796;07.11.2023 15:49:51
12;42;2;1;mittel;right;-18,6423;-17,89501;25,84118;07.11.2023 15:49:52
12;43;2;1;mittel;right;-13,8027;8,651607;16,29003;07.11.2023 15:49:53
12;44;2;1;mittel;right;-11,59182;-8,361961;14,2931;07.11.2023 15:49:54
12;45;2;1;mittel;right;-5,725533;-21,77089;22,51118;07.11.2023 15:49:55
12;46;5;1;mittel;right;4,340384;-14,29578;14,94016;07.11.2023 15:49:59
12;47;5;1;mittel;right;-2,724066;-5,107502;5,788532;07.11.2023 15:49:59
12;48;5;1;mittel;right;0,1661809;2,1783;2,184629;07.11.2023 15:50:00
12;49;5;1;mittel;right;4,084703;-11,8169;12,50295;07.11.2023 15:50:01
12;50;5;1;mittel;right;-1,272758;-20,80254;20,84144;07.11.2023 15:50:02
12;51;2;2;mittel;right;-8,831513;-17,65919;19,74443;07.11.2023 15:50:07
12;52;2;2;mittel;right;-16,29303;-23,211;28,35865;07.11.2023 15:50:08
12;53;2;2;mittel;right;2,342119;-15,51418;15,68997;07.11.2023 15:50:09
12;54;2;2;mittel;right;-6,289569;-19,9567;20,92436;07.11.2023 15:50:10
12;55;2;2;mittel;right;-11,98235;-13,23582;17,85395;07.11.2023 15:50:11
12;56;5;2;mittel;right;-8,478714;-41,04039;41,90707;07.11.2023 15:50:16
12;57;5;2;mittel;right;-15,43618;-10,10643;18,45036;07.11.2023 15:50:17
12;58;5;2;mittel;right;-0,1810281;-12,93963;12,9409;07.11.2023 15:50:18
12;59;5;2;mittel;right;9,143061;-6,455278;11,19224;07.11.2023 15:50:19
12;60;5;2;mittel;right;3,583694;-2,63616;4,448843;07.11.2023 15:50:20
