Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
16;1;3;1;gross;right;0,3938552;37,71348;37,71554;08.11.2023 15:59:40
16;2;3;1;gross;right;-0,007641028;1,155324;1,155349;08.11.2023 15:59:41
16;3;3;1;gross;right;10,21632;-8,310039;13,16928;08.11.2023 15:59:42
16;4;3;1;gross;right;3,500005;-5,666057;6,659897;08.11.2023 15:59:43
16;5;3;1;gross;right;4,610851;-1,624731;4,888731;08.11.2023 15:59:44
16;6;6;1;gross;right;10,9253;6,752138;12,84342;08.11.2023 15:59:49
16;7;6;1;gross;right;-4,70941;-5,682228;7,380126;08.11.2023 15:59:50
16;8;6;1;gross;right;49,69599;-16,48897;52,36008;08.11.2023 15:59:51
16;9;6;1;gross;right;-2,852326;-6,568803;7,16135;08.11.2023 15:59:52
16;10;6;1;gross;right;3,595641;11,9911;12,51859;08.11.2023 15:59:53
16;11;3;2;gross;right;4,740725;-5,085977;6,952814;08.11.2023 16:00:05
16;12;3;2;gross;right;-3,746958;3,198324;4,926354;08.11.2023 16:00:06
16;13;3;2;gross;right;7,017601;-7,842051;10,52352;08.11.2023 16:00:07
16;14;3;2;gross;right;-1,647459;12,80013;12,90571;08.11.2023 16:00:09
16;15;3;2;gross;right;31,90905;-13,69517;34,72384;08.11.2023 16:00:10
16;16;6;2;gross;right;1,186996;-5,440862;5,568837;08.11.2023 16:00:22
16;17;6;2;gross;right;7,679079;-15,78901;17,55736;08.11.2023 16:00:23
16;18;6;2;gross;right;-7,959093;-15,40339;17,33815;08.11.2023 16:00:24
16;19;6;2;gross;right;1,507203;0,1718964;1,516973;08.11.2023 16:00:25
16;20;6;2;gross;right;-21,68125;6,300879;22,57826;08.11.2023 16:00:26
16;21;1;1;klein;right;-0,8900487;4,963937;5,043099;08.11.2023 16:01:56
16;22;1;1;klein;right;-4,913934;-6,97603;8,53298;08.11.2023 16:01:57
16;23;1;1;klein;right;2,003206;7,722463;7,978049;08.11.2023 16:01:58
16;24;1;1;klein;right;-2,099118;-9,210726;9,446891;08.11.2023 16:01:59
16;25;1;1;klein;right;-0,05452271;-1,072147;1,073532;08.11.2023 16:02:00
16;26;4;1;klein;right;2,502016;-7,514191;7,919795;08.11.2023 16:02:03
16;27;4;1;klein;right;3,004395;-13,65388;13,98051;08.11.2023 16:02:04
16;28;4;1;klein;right;-9,900418;-12,09;15,62647;08.11.2023 16:02:05
16;29;4;1;klein;right;25,11273;-14,25362;28,87585;08.11.2023 16:02:07
16;30;4;1;klein;right;-17,21934;-1,668728;17,30001;08.11.2023 16:02:08
16;31;1;2;klein;right;1,267136;-10,56598;10,64169;08.11.2023 16:02:31
16;32;1;2;klein;right;0,002847603;-13,38156;13,38156;08.11.2023 16:02:31
16;33;1;2;klein;right;0,9622049;-18,14972;18,17521;08.11.2023 16:02:33
16;34;1;2;klein;right;3,016361;-18,32154;18,56818;08.11.2023 16:02:34
16;35;4;2;klein;right;-5,362059;-4,520918;7,013585;08.11.2023 16:02:42
16;36;4;2;klein;right;2,025209;-8,048853;8,299728;08.11.2023 16:02:43
16;37;4;2;klein;right;0,5491304;-11,3297;11,343;08.11.2023 16:02:43
16;38;4;2;klein;right;-10,15935;-11,96517;15,69642;08.11.2023 16:02:44
16;39;4;2;klein;right;-17,46467;-15,89119;23,61239;08.11.2023 16:02:45
16;40;2;1;mittel;right;1,555719;-1,422594;2,108088;08.11.2023 16:04:25
16;41;2;1;mittel;right;-6,397868;-1,691098;6,617592;08.11.2023 16:04:25
16;42;2;1;mittel;right;-3,295909;-5,080128;6,055635;08.11.2023 16:04:26
16;43;2;1;mittel;right;8,217218;-14,47981;16,64895;08.11.2023 16:04:27
16;44;2;1;mittel;right;5,272997;-8,952359;10,38986;08.11.2023 16:04:28
16;45;5;1;mittel;right;5,766016;-14,80297;15,88631;08.11.2023 16:04:33
16;46;5;1;mittel;right;9,052452;-2,145469;9,303221;08.11.2023 16:04:34
16;47;5;1;mittel;right;1,214896;-14,84593;14,89555;08.11.2023 16:04:35
16;48;5;1;mittel;right;-1,183712;-7,01117;7,110392;08.11.2023 16:04:36
16;49;5;1;mittel;right;-0,8281664;-11,16274;11,19341;08.11.2023 16:04:37
16;50;2;2;mittel;right;5,418551;-10,44105;11,76334;08.11.2023 16:04:45
16;51;2;2;mittel;right;-6,363321;-14,47716;15,81392;08.11.2023 16:04:46
16;52;2;2;mittel;right;-1,03868;-10,87379;10,92328;08.11.2023 16:04:47
16;53;2;2;mittel;right;-1,872197;-11,40827;11,56087;08.11.2023 16:04:48
16;54;2;2;mittel;right;-3,044836;-1,036931;3,216559;08.11.2023 16:04:49
16;55;5;2;mittel;right;10,84832;-11,19003;15,58534;08.11.2023 16:04:55
16;56;5;2;mittel;right;-2,601933;-4,19908;4,939871;08.11.2023 16:04:56
16;57;5;2;mittel;right;8,289389;-1,570431;8,436836;08.11.2023 16:04:57
16;58;5;2;mittel;right;3,120604;-6,725841;7,414519;08.11.2023 16:04:58
16;59;5;2;mittel;right;-4,052517;6,810894;7,925349;08.11.2023 16:05:00
16;60;5;2;mittel;right;65,72835;70,43125;96,33679;08.11.2023 16:05:04
