Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
21;1;2;1;mittel;left;1,356128;6,298874;6,443206;10.11.2023 15:49:02
21;2;2;1;mittel;left;-8,275543;-6,748139;10,67811;10.11.2023 15:49:03
21;3;2;1;mittel;left;2,423208;-12,90841;13,13389;10.11.2023 15:49:04
21;4;2;1;mittel;left;-0,9128591;-4,746676;4,833657;10.11.2023 15:49:04
21;5;2;1;mittel;left;0,4859441;-8,84472;8,85806;10.11.2023 15:49:05
21;6;5;1;mittel;left;5,895639;-8,710336;10,51801;10.11.2023 15:49:09
21;7;5;1;mittel;left;-22,21887;-0,449454;22,22341;10.11.2023 15:49:10
21;8;5;1;mittel;left;-2,812232;-10,90097;11,25788;10.11.2023 15:49:11
21;9;5;1;mittel;left;-6,558777;0,1056809;6,559628;10.11.2023 15:49:12
21;10;5;1;mittel;left;-10,42629;-10,39625;14,72377;10.11.2023 15:49:13
21;11;2;2;mittel;left;-1,662206;-2,386118;2,908004;10.11.2023 15:49:37
21;12;2;2;mittel;left;-3,308448;-7,444114;8,146205;10.11.2023 15:49:38
21;13;2;2;mittel;left;0,1801144;-14,05486;14,05602;10.11.2023 15:49:39
21;14;2;2;mittel;left;4,726986;-6,833309;8,308942;10.11.2023 15:49:40
21;15;2;2;mittel;left;4,450475;-5,666194;7,205032;10.11.2023 15:49:41
21;16;5;2;mittel;left;-17,3366;-18,01719;25,00353;10.11.2023 15:49:44
21;17;5;2;mittel;left;-1,903224;-4,96075;5,313313;10.11.2023 15:49:45
21;18;5;2;mittel;left;-0,1504837;-9,867887;9,869036;10.11.2023 15:49:46
21;19;5;2;mittel;left;-2,709325;-7,530084;8,002662;10.11.2023 15:49:47
21;20;5;2;mittel;left;-1,260205;-18,22437;18,26789;10.11.2023 15:49:48
21;21;3;1;gross;left;-8,404996;-2,10793;8,665295;10.11.2023 15:51:30
21;22;3;1;gross;left;-4,52999;-2,990997;5,42834;10.11.2023 15:51:30
21;23;3;1;gross;left;2,116731;-7,894882;8,173721;10.11.2023 15:51:31
21;24;3;1;gross;left;-12,26941;-3,404555;12,733;10.11.2023 15:51:32
21;25;3;1;gross;left;-28,01078;1,514382;28,05169;10.11.2023 15:51:33
21;26;6;1;gross;left;-5,81545;-13,25132;14,47125;10.11.2023 15:51:43
21;27;6;1;gross;left;-12,15865;-0,9192278;12,19335;10.11.2023 15:51:44
21;28;6;1;gross;left;-9,5741;-11,13122;14,68221;10.11.2023 15:51:45
21;29;6;1;gross;left;-10,16122;-2,803691;10,54093;10.11.2023 15:51:46
21;30;6;1;gross;left;-8,190595;-16,27365;18,21861;10.11.2023 15:51:47
21;31;3;2;gross;left;5,02368;4,352053;6,646633;10.11.2023 15:51:56
21;32;3;2;gross;left;3,183688;-0,8769579;3,30226;10.11.2023 15:51:57
21;33;3;2;gross;left;6,441719;-7,799534;10,11575;10.11.2023 15:51:58
21;34;3;2;gross;left;20,42312;-3,271418;20,68347;10.11.2023 15:52:00
21;35;3;2;gross;left;-7,884702;3,211236;8,513551;10.11.2023 15:52:08
21;36;6;2;gross;left;-6,836291;5,301327;8,65095;10.11.2023 15:52:17
21;37;6;2;gross;left;-4,40341;12,87483;13,60703;10.11.2023 15:52:19
21;38;6;2;gross;left;-4,47337;-3,565239;5,720312;10.11.2023 15:52:20
21;39;6;2;gross;left;-2,136373;8,659855;8,919482;10.11.2023 15:52:21
21;40;6;2;gross;left;-10,74973;5,343212;12,00444;10.11.2023 15:52:22
21;41;6;2;gross;left;-41,71941;14,68477;44,2284;10.11.2023 15:52:32
21;42;1;1;klein;left;-0,9965539;-2,44646;2,641644;10.11.2023 15:53:17
21;43;1;1;klein;left;1,67611;-0,4892976;1,746069;10.11.2023 15:53:18
21;44;1;1;klein;left;2,957909;-10,69024;11,09191;10.11.2023 15:53:19
21;45;1;1;klein;left;5,478254;-3,837012;6,688343;10.11.2023 15:53:20
21;46;1;1;klein;left;-1,958169;3,500766;4,011208;10.11.2023 15:53:21
21;47;4;1;klein;left;-8,490413;-5,596508;10,16897;10.11.2023 15:53:25
21;48;4;1;klein;left;1,769866;-0,0698375;1,771244;10.11.2023 15:53:26
21;49;4;1;klein;left;0,3920878;7,284211;7,294756;10.11.2023 15:53:27
21;50;4;1;klein;left;-11,46086;-9,204599;14,69952;10.11.2023 15:53:28
21;51;4;1;klein;left;-1,288141;4,688647;4,862378;10.11.2023 15:53:29
21;52;1;2;klein;left;-4,751255;-7,908649;9,226111;10.11.2023 15:53:35
21;53;1;2;klein;left;5,063829;-0,4531904;5,084068;10.11.2023 15:53:36
21;54;1;2;klein;left;4,573378;-1,874101;4,942473;10.11.2023 15:53:37
21;55;1;2;klein;left;-11,30064;-7,247461;13,42498;10.11.2023 15:53:39
21;56;1;2;klein;left;-0,4529277;-10,81184;10,82133;10.11.2023 15:53:40
21;57;4;2;klein;left;-5,371261;-15,62065;16,51832;10.11.2023 15:53:44
21;58;4;2;klein;left;-4,514213;-3,901549;5,966591;10.11.2023 15:53:45
21;59;4;2;klein;left;-5,195075;-2,971157;5,984695;10.11.2023 15:53:46
21;60;4;2;klein;left;-9,406513;-1,612922;9,543795;10.11.2023 15:53:47
21;61;4;2;klein;left;3,482401;-1,388938;3,749169;10.11.2023 15:53:48
