Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
17;1;2;1;mittel;left;-3,58217;10,82129;11,39878;10.11.2023 08:28:15
17;2;2;1;mittel;left;1,009118;-6,545215;6,622549;10.11.2023 08:28:16
17;3;2;1;mittel;left;-18,95881;28,01762;33,82933;10.11.2023 08:28:18
17;4;2;1;mittel;left;-26,81903;-6,945867;27,70388;10.11.2023 08:28:20
17;5;2;1;mittel;left;-4,875974;-0,324144;4,886736;10.11.2023 08:28:21
17;6;5;1;mittel;left;18,9246;-9,907824;21,36131;10.11.2023 08:28:31
17;7;5;1;mittel;left;4,502467;-8,662546;9,762782;10.11.2023 08:28:31
17;8;5;1;mittel;left;-0,68841;-2,734306;2,819634;10.11.2023 08:28:32
17;9;5;1;mittel;left;-2,697131;-3,756667;4,624615;10.11.2023 08:28:32
17;10;5;1;mittel;left;-0,4686958;4,377339;4,40236;10.11.2023 08:28:33
17;11;5;1;mittel;left;-4,756986;2,219728;5,249391;10.11.2023 08:28:34
17;12;5;1;mittel;left;3,191968;-5,100475;6,016935;10.11.2023 08:28:35
17;13;2;2;mittel;left;-7,336012;-3,502329;8,129169;10.11.2023 08:28:43
17;14;2;2;mittel;left;16,0353;-17,40581;23,66628;10.11.2023 08:28:43
17;15;2;2;mittel;left;-7,026073;6,200423;9,370749;10.11.2023 08:28:44
17;16;2;2;mittel;left;2,387109;-11,09737;11,35121;10.11.2023 08:28:44
17;17;2;2;mittel;left;-4,646999;6,188032;7,738626;10.11.2023 08:28:45
17;18;2;2;mittel;left;6,034827;-12,55521;13,93027;10.11.2023 08:28:46
17;19;2;2;mittel;left;-7,716019;-8,054477;11,15399;10.11.2023 08:28:46
17;20;2;2;mittel;left;7,106941;-8,786133;11,30065;10.11.2023 08:28:47
17;21;2;2;mittel;left;-3,899251;-5,053234;6,382737;10.11.2023 08:28:48
17;22;5;2;mittel;left;10,9504;-4,381134;11,79431;10.11.2023 08:28:52
17;23;5;2;mittel;left;6,359966;-9,568439;11,48931;10.11.2023 08:28:52
17;24;5;2;mittel;left;5,617107;0,368165;5,62916;10.11.2023 08:28:53
17;25;5;2;mittel;left;-6,553725;7,207858;9,741895;10.11.2023 08:28:54
17;26;5;2;mittel;left;6,854379;-4,166173;8,021192;10.11.2023 08:28:56
17;27;5;2;mittel;left;6,602358;4,422134;7,946471;10.11.2023 08:28:57
17;28;3;1;gross;left;4,741617;-7,129994;8,562696;10.11.2023 08:30:06
17;29;3;1;gross;left;-1,450037;0,463192;1,52222;10.11.2023 08:30:07
17;30;3;1;gross;left;-2,555918;-7,172486;7,614281;10.11.2023 08:30:08
17;31;3;1;gross;left;-1,602426;0,1737213;1,611815;10.11.2023 08:30:08
17;32;3;1;gross;left;-4,668599;-12,55684;13,39665;10.11.2023 08:30:09
17;33;3;1;gross;left;0,5988485;3,812469;3,859215;10.11.2023 08:30:09
17;34;3;1;gross;left;1,694388;-1,769955;2,450243;10.11.2023 08:30:10
17;35;3;1;gross;left;0,5625139;5,9066;5,933324;10.11.2023 08:30:11
17;36;6;1;gross;left;3,170786;-1,029373;3,33369;10.11.2023 08:30:14
17;37;6;1;gross;left;-4,258514;-1,648442;4,566432;10.11.2023 08:30:15
17;38;6;1;gross;left;-1,612517;-0,9901881;1,892269;10.11.2023 08:30:16
17;39;6;1;gross;left;4,970795;-2,229038;5,447697;10.11.2023 08:30:17
17;40;6;1;gross;left;-9,035911;4,200994;9,964739;10.11.2023 08:30:17
17;41;6;1;gross;left;1,598322;-8,60447;8,751659;10.11.2023 08:30:19
17;42;3;2;gross;left;11,41508;-8,729832;14,3706;10.11.2023 08:30:24
