Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
29;1;5;1;mittel;right;11,04399;-1,307502;11,12112;06.11.2023 13:31:32
29;2;5;1;mittel;right;3,914521;-4,602392;6,041977;06.11.2023 13:31:32
29;3;5;1;mittel;right;-1,77349;2,701453;3,231581;06.11.2023 13:31:33
29;4;5;1;mittel;right;6,506159;2,313166;6,905132;06.11.2023 13:31:34
29;5;5;1;mittel;right;2,634011;-9,086707;9,460774;06.11.2023 13:31:35
29;6;5;1;mittel;right;9,031883;-7,219965;11,56299;06.11.2023 13:31:35
29;7;2;1;mittel;right;-7,684835;2,392103;8,048531;06.11.2023 13:31:47
29;8;2;1;mittel;right;-8,776964;-10,32505;13,55145;06.11.2023 13:31:48
29;9;2;1;mittel;right;-8,577439;0,6051273;8,598758;06.11.2023 13:31:49
29;10;2;1;mittel;right;2,789572;-1,174382;3,026695;06.11.2023 13:31:50
29;11;2;1;mittel;right;-0,02102938;5,988214;5,988251;06.11.2023 13:31:51
29;12;2;1;mittel;right;0,9241671;-2,856385;3,002169;06.11.2023 13:31:52
29;13;4;1;mittel;right;3,753058;0,5519173;3,793423;06.11.2023 13:31:58
29;14;4;1;mittel;right;8,819441;-5,675152;10,48761;06.11.2023 13:31:59
29;15;4;1;mittel;right;0,4936345;-6,837497;6,855292;06.11.2023 13:31:59
29;16;4;1;mittel;right;7,677804;-4,82759;9,069415;06.11.2023 13:32:00
29;17;4;1;mittel;right;0,8343043;0,6409785;1,052101;06.11.2023 13:32:01
29;18;3;1;mittel;right;-21,85196;-13,88218;25,88867;06.11.2023 13:32:08
29;19;3;1;mittel;right;-13,91399;-9,574548;16,88997;06.11.2023 13:32:09
29;20;3;1;mittel;right;-3,027086;-10,72307;11,14215;06.11.2023 13:32:10
29;21;3;1;mittel;right;0,8686597;5,376081;5,445807;06.11.2023 13:32:11
29;22;3;1;mittel;right;6,747619;-14,55884;16,0465;06.11.2023 13:32:11
29;23;1;1;mittel;right;-3,753056;-0,3981223;3,774113;06.11.2023 13:32:18
29;24;1;1;mittel;right;-1,035613;3,960722;4,093875;06.11.2023 13:32:19
29;25;1;1;mittel;right;5,574934;-2,391603;6,066272;06.11.2023 13:32:20
29;26;1;1;mittel;right;12,74845;0,02261719;12,74847;06.11.2023 13:32:21
29;27;1;1;mittel;right;17,07225;-15,46814;23,03747;06.11.2023 13:32:22
29;28;6;1;mittel;right;-9,278544;-22,63497;24,4629;06.11.2023 13:32:26
29;29;6;1;mittel;right;-3,123219;0,579886;3,176596;06.11.2023 13:32:32
29;30;6;1;mittel;right;-4,671585;-4,752398;6,664008;06.11.2023 13:32:34
29;31;2;2;mittel;right;-7,955453;5,771202;9,828327;06.11.2023 13:34:26
29;32;2;2;mittel;right;-4,014778;22,04843;22,41098;06.11.2023 13:34:27
29;33;2;2;mittel;right;-12,28465;12,47592;17,50889;06.11.2023 13:34:27
29;34;2;2;mittel;right;11,68257;4,642503;12,57121;06.11.2023 13:34:28
29;35;2;2;mittel;right;-0,8654842;-5,393636;5,462634;06.11.2023 13:34:29
29;36;5;2;mittel;right;2,069466;-12,64337;12,81162;06.11.2023 13:34:35
29;37;5;2;mittel;right;7,043144;0,6957983;7,077429;06.11.2023 13:34:35
29;38;5;2;mittel;right;-1,169255;-7,063513;7,159636;06.11.2023 13:34:36
29;39;5;2;mittel;right;7,823715;-3,671349;8,642298;06.11.2023 13:34:37
29;40;5;2;mittel;right;8,169777;-4,054011;9,120321;06.11.2023 13:34:38
29;41;1;2;mittel;right;-5,878026;-15,91218;16,96315;06.11.2023 13:34:43
29;42;1;2;mittel;right;-1,380932;19,8475;19,89548;06.11.2023 13:34:44
29;43;1;2;mittel;right;-1,438191;5,955532;6,126725;06.11.2023 13:34:45
29;44;1;2;mittel;right;-4,748985;-5,437768;7,219569;06.11.2023 13:34:46
29;45;1;2;mittel;right;-3,806082;-13,54648;14,07102;06.11.2023 13:34:47
29;46;3;2;mittel;right;-21,95579;-0,7736206;21,96942;06.11.2023 13:34:52
29;47;3;2;mittel;right;-7,589138;-1,610785;7,758198;06.11.2023 13:34:53
29;48;3;2;mittel;right;-13,45406;14,68764;19,9183;06.11.2023 13:34:54
29;49;3;2;mittel;right;11,77343;-1,984617;11,93952;06.11.2023 13:34:55
29;50;3;2;mittel;right;-0,0947622;20,84206;20,84228;06.11.2023 13:34:57
29;51;6;2;mittel;right;-0,4679354;-11,44962;11,45918;06.11.2023 13:35:12
29;52;6;2;mittel;right;5,432696;-5,985277;8,083176;06.11.2023 13:35:13
29;53;6;2;mittel;right;-2,601317;-13,67829;13,92345;06.11.2023 13:35:13
29;54;6;2;mittel;right;11,82103;-12,96051;17,54171;06.11.2023 13:35:14
29;55;6;2;mittel;right;12,81255;-16,20558;20,65871;06.11.2023 13:35:15
29;56;4;2;mittel;right;21,41699;-19,01614;28,6409;06.11.2023 13:35:21
29;57;4;2;mittel;right;10,76439;-7,987548;13,40421;06.11.2023 13:35:21
29;58;4;2;mittel;right;18,37876;5,043875;19,05832;06.11.2023 13:35:22
29;59;4;2;mittel;right;-5,067767;-10,7267;11,86357;06.11.2023 13:35:23
29;60;4;2;mittel;right;2,047628;3,038336;3,663914;06.11.2023 13:35:24
29;61;4;2;mittel;right;14,29018;1,035649;14,32765;06.11.2023 13:35:25
