Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
24;1;2;1;mittel;right;-5,410568;-1,090275;5,519324;30.10.2023 15:58:38
24;2;2;1;mittel;right;0,6642365;-9,059647;9,083964;30.10.2023 15:58:39
24;3;2;1;mittel;right;5,210675;-10,6077;11,81839;30.10.2023 15:58:40
24;4;2;1;mittel;right;10,56919;-8,784957;13,74348;30.10.2023 15:58:42
24;5;2;1;mittel;right;25,3655;0,4422911;25,36936;30.10.2023 15:58:43
24;6;1;1;mittel;right;-3,851223;-21,23273;21,57917;30.10.2023 15:58:47
24;7;1;1;mittel;right;12,86342;-11,60113;17,32206;30.10.2023 15:58:49
24;8;1;1;mittel;right;18,63732;4,333515;19,13449;30.10.2023 15:58:50
24;9;1;1;mittel;right;-7,126503;-9,144164;11,59322;30.10.2023 15:58:51
24;10;1;1;mittel;right;10,68258;7,174747;12,86835;30.10.2023 15:58:53
24;11;5;1;mittel;right;2,065758;-26,31388;26,39484;30.10.2023 15:58:57
24;12;5;1;mittel;right;5,938328;-0,1550915;5,940353;30.10.2023 15:58:58
24;13;5;1;mittel;right;-5,476181;-4,590756;7,145879;30.10.2023 15:58:59
24;14;5;1;mittel;right;2,842572;-10,41144;10,79251;30.10.2023 15:59:00
24;15;5;1;mittel;right;1,520355;-9,736461;9,854448;30.10.2023 15:59:02
24;16;3;1;mittel;right;-2,592546;-3,733175;4,545095;30.10.2023 15:59:06
24;17;3;1;mittel;right;2,24415;-13,34889;13,53621;30.10.2023 15:59:07
24;18;3;1;mittel;right;5,405693;-21,70819;22,37111;30.10.2023 15:59:08
24;19;3;1;mittel;right;-3,33345;-7,204491;7,938298;30.10.2023 15:59:09
24;20;3;1;mittel;right;12,40831;-9,658398;15,72421;30.10.2023 15:59:11
24;21;4;1;mittel;right;8,92485;-2,87716;9,377152;30.10.2023 15:59:15
24;22;4;1;mittel;right;2,991077;9,334938;9,802428;30.10.2023 15:59:16
24;23;4;1;mittel;right;1,522106;-9,5308;9,651577;30.10.2023 15:59:17
24;24;4;1;mittel;right;3,922679;-12,9107;13,49347;30.10.2023 15:59:19
24;25;4;1;mittel;right;-9,587807;0,3393343;9,59381;30.10.2023 15:59:20
24;26;6;1;mittel;right;-17,1386;-17,36369;24,39732;30.10.2023 15:59:24
24;27;6;1;mittel;right;12,87689;-3,826581;13,43343;30.10.2023 15:59:25
24;28;6;1;mittel;right;13,53387;-5,010636;14,43164;30.10.2023 15:59:26
24;29;6;1;mittel;right;-2,16051;-17,67285;17,80442;30.10.2023 15:59:27
24;30;6;1;mittel;right;7,74016;-9,071918;11,92517;30.10.2023 15:59:29
24;31;4;2;mittel;right;0,9658152;-7,550353;7,611875;30.10.2023 16:00:25
24;32;4;2;mittel;right;5,935263;-18,67883;19,59914;30.10.2023 16:00:26
24;33;4;2;mittel;right;18,6868;-6,319178;19,72634;30.10.2023 16:00:27
24;34;4;2;mittel;right;14,14324;-4,592581;14,8702;30.10.2023 16:00:28
24;35;4;2;mittel;right;4,404598;-5,564556;7,096814;30.10.2023 16:00:30
24;36;3;2;mittel;right;12,18524;-20,22917;23,61566;30.10.2023 16:00:33
24;37;3;2;mittel;right;2,169318;-1,771169;2,800532;30.10.2023 16:00:35
24;38;3;2;mittel;right;-1,065028;-2,656364;2,861915;30.10.2023 16:00:36
24;39;3;2;mittel;right;6,725809;-23,46337;24,40833;30.10.2023 16:00:37
24;40;3;2;mittel;right;6,129812;14,72128;15,94649;30.10.2023 16:00:38
24;41;6;2;mittel;right;-7,201762;-20,65394;21,87352;30.10.2023 16:00:43
24;42;6;2;mittel;right;8,761444;-8,473392;12,18857;30.10.2023 16:00:44
24;43;6;2;mittel;right;6,180624;-3,652803;7,17935;30.10.2023 16:00:45
24;44;6;2;mittel;right;-6,925561;-6,809561;9,712544;30.10.2023 16:00:46
24;45;6;2;mittel;right;-3,256957;1,159777;3,457289;30.10.2023 16:00:48
24;46;5;2;mittel;right;-2,239638;-16,22253;16,3764;30.10.2023 16:00:52
24;47;5;2;mittel;right;8,144438;-8,017241;11,42839;30.10.2023 16:00:53
24;48;5;2;mittel;right;12,98915;5,199814;13,99128;30.10.2023 16:00:54
24;49;5;2;mittel;right;3,234866;-4,44492;5,497424;30.10.2023 16:00:55
24;50;5;2;mittel;right;2,2859;-7,03783;7,399756;30.10.2023 16:00:57
24;51;2;2;mittel;right;0,1670575;-15,31898;15,31989;30.10.2023 16:01:01
24;52;2;2;mittel;right;6,117219;-2,830021;6,740133;30.10.2023 16:01:02
24;53;2;2;mittel;right;0,5142993;3,088193;3,130725;30.10.2023 16:01:03
24;54;2;2;mittel;right;-16,84091;-4,870734;17,53113;30.10.2023 16:01:05
24;55;2;2;mittel;right;17,85031;-23,78344;29,73694;30.10.2023 16:01:06
24;56;1;2;mittel;right;-8,625803;12,50202;15,18898;30.10.2023 16:01:10
24;57;1;2;mittel;right;4,227191;4,877958;6,454736;30.10.2023 16:01:11
24;58;1;2;mittel;right;0,1222047;5,957891;5,959144;30.10.2023 16:01:12
24;59;1;2;mittel;right;12,40265;-20,77851;24,1986;30.10.2023 16:01:13
24;60;1;2;mittel;right;-9,171054;-4,25632;10,11061;30.10.2023 16:01:15
