Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
17;1;5;1;mittel;right;12,92057;1,286121;12,98442;25.10.2023 11:57:09
17;2;5;1;mittel;right;7,031083;1,152598;7,124928;25.10.2023 11:57:10
17;3;5;1;mittel;right;8,266826;-0,8102893;8,306441;25.10.2023 11:57:11
17;4;5;1;mittel;right;3,470862;5,698596;6,672397;25.10.2023 11:57:12
17;5;5;1;mittel;right;1,630223;5,933678;6,153548;25.10.2023 11:57:15
17;6;6;1;mittel;right;9,999126;12,42204;15,94646;25.10.2023 11:57:23
17;7;6;1;mittel;right;-3,241896;-3,006035;4,421101;25.10.2023 11:57:23
17;8;6;1;mittel;right;8,699709;-0,8058474;8,736951;25.10.2023 11:57:24
17;9;6;1;mittel;right;5,915669;-0,006091981;5,915672;25.10.2023 11:57:25
17;10;6;1;mittel;right;6,472261;0,8644698;6,529738;25.10.2023 11:57:26
17;11;2;1;mittel;right;-5,060976;13,25021;14,18385;25.10.2023 11:57:33
17;12;2;1;mittel;right;-2,597517;9,593759;9,939179;25.10.2023 11:57:34
17;13;2;1;mittel;right;-1,119706;2,168566;2,440578;25.10.2023 11:57:35
17;14;2;1;mittel;right;12,64977;5,220951;13,68485;25.10.2023 11:57:37
17;15;2;1;mittel;right;2,742656;-2,135081;3,475735;25.10.2023 11:57:38
17;16;1;1;mittel;right;-5,323007;5,501661;7,655239;25.10.2023 11:57:47
17;17;1;1;mittel;right;-0,5836525;4,793954;4,829353;25.10.2023 11:57:48
17;18;1;1;mittel;right;-0,5594819;5,66174;5,689317;25.10.2023 11:57:49
17;19;1;1;mittel;right;10,72131;5,660911;12,12404;25.10.2023 11:57:50
17;20;1;1;mittel;right;-0,6547601;4,325192;4,374471;25.10.2023 11:57:51
17;21;3;1;mittel;right;-6,33614;7,963584;10,17671;25.10.2023 11:57:58
17;22;3;1;mittel;right;-1,385973;4,398287;4,611491;25.10.2023 11:57:59
17;23;3;1;mittel;right;4,807226;6,342895;7,958752;25.10.2023 11:58:01
17;24;3;1;mittel;right;9,687126;8,014962;12,57299;25.10.2023 11:58:02
17;25;3;1;mittel;right;-9,114878;17,20124;19,46699;25.10.2023 11:58:03
17;26;4;1;mittel;right;-5,280447;3,245521;6,198107;25.10.2023 11:58:09
17;27;4;1;mittel;right;-2,336384;6,760074;7,152432;25.10.2023 11:58:10
17;28;4;1;mittel;right;5,520363;1,828732;5,815382;25.10.2023 11:58:10
17;29;4;1;mittel;right;6,920344;-1,043197;6,99853;25.10.2023 11:58:11
17;30;4;1;mittel;right;5,824548;0,9381616;5,899619;25.10.2023 11:58:11
17;31;4;1;mittel;right;4,740257;9,832752;10,91572;25.10.2023 11:58:12
17;32;4;1;mittel;right;12,62358;4,286854;13,33161;25.10.2023 11:58:12
17;33;4;1;mittel;right;6,681256;10,9775;12,85087;25.10.2023 11:58:13
17;34;5;2;mittel;right;9,936017;-10,21644;14,25132;25.10.2023 12:01:00
17;35;5;2;mittel;right;4,794517;4,196321;6,371538;25.10.2023 12:01:01
17;36;5;2;mittel;right;9,052654;1,769576;9,223989;25.10.2023 12:01:02
17;37;5;2;mittel;right;5,121639;-5,396155;7,439736;25.10.2023 12:01:03
17;38;5;2;mittel;right;5,694025;-3,460457;6,663084;25.10.2023 12:01:04
17;39;3;2;mittel;right;1,578439;-3,0335;3,41959;25.10.2023 12:01:08
17;40;3;2;mittel;right;-5,109426;-6,125111;7,976417;25.10.2023 12:01:09
17;41;3;2;mittel;right;6,01608;-5,368042;8,062821;25.10.2023 12:01:09
17;42;3;2;mittel;right;8,056018;-7,96616;11,32957;25.10.2023 12:01:10
17;43;3;2;mittel;right;5,411939;-4,366215;6,953627;25.10.2023 12:01:11
17;44;6;2;mittel;right;3,622046;-7,147626;8,012976;25.10.2023 12:01:16
17;45;6;2;mittel;right;21,32229;-8,910943;23,10941;25.10.2023 12:01:17
17;46;6;2;mittel;right;5,249539;-9,213621;10,60417;25.10.2023 12:01:18
17;47;6;2;mittel;right;0,6993145;-1,809495;1,939926;25.10.2023 12:01:19
17;48;6;2;mittel;right;-2,530894;-10,77832;11,07148;25.10.2023 12:01:20
17;49;4;2;mittel;right;13,74159;11,71992;18,06067;25.10.2023 12:01:26
17;50;4;2;mittel;right;3,492319;0,1312039;3,494783;25.10.2023 12:01:27
17;51;4;2;mittel;right;11,60726;-3,319782;12,07267;25.10.2023 12:01:28
17;52;4;2;mittel;right;9,612255;-4,708488;10,70352;25.10.2023 12:01:29
17;53;4;2;mittel;right;7,874561;-16,42129;18,21174;25.10.2023 12:01:30
17;54;2;2;mittel;right;-4,651113;-13,13749;13,93652;25.10.2023 12:01:34
17;55;2;2;mittel;right;-2,03284;-4,089079;4,566509;25.10.2023 12:01:35
17;56;2;2;mittel;right;8,938454;-15,74692;18,10695;25.10.2023 12:01:36
17;57;2;2;mittel;right;-2,875008;4,172602;5,067176;25.10.2023 12:01:37
17;58;2;2;mittel;right;3,417055;0,7072423;3,489478;25.10.2023 12:01:38
17;59;1;2;mittel;right;-6,734585;-3,372324;7,531746;25.10.2023 12:01:43
17;60;1;2;mittel;right;-1,929296;0,8222049;2,09719;25.10.2023 12:01:44
17;61;1;2;mittel;right;-2,094489;2,511196;3,270013;25.10.2023 12:01:45
17;62;1;2;mittel;right;14,32602;0,1038908;14,3264;25.10.2023 12:01:46
17;63;1;2;mittel;right;1,040495;-10,26754;10,32013;25.10.2023 12:01:47
