Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
30;1;3;1;mittel;right;9,983625;-6,839676;12,10182;06.11.2023 14:30:01
30;2;3;1;mittel;right;-0,5011166;-18,46576;18,47256;06.11.2023 14:30:02
30;3;3;1;mittel;right;-1,613262;-15,02929;15,11563;06.11.2023 14:30:03
30;4;3;1;mittel;right;-1,454035;-4,03834;4,292133;06.11.2023 14:30:04
30;5;3;1;mittel;right;4,775614;-22,22123;22,72861;06.11.2023 14:30:05
30;6;4;1;mittel;right;4,244378;4,6719;6,312004;06.11.2023 14:30:09
30;7;4;1;mittel;right;7,512531;-12,03965;14,19124;06.11.2023 14:30:10
30;8;4;1;mittel;right;9,686529;-11,75961;15,2354;06.11.2023 14:30:11
30;9;4;1;mittel;right;4,669254;-1,783068;4,998126;06.11.2023 14:30:12
30;10;4;1;mittel;right;2,529928;-0,2698807;2,544282;06.11.2023 14:30:12
30;11;6;1;mittel;right;5,533237;-17,44899;18,3053;06.11.2023 14:30:16
30;12;6;1;mittel;right;4,536899;-12,05211;12,87776;06.11.2023 14:30:17
30;13;6;1;mittel;right;-1,251755;-13,93864;13,99473;06.11.2023 14:30:18
30;14;6;1;mittel;right;10,1266;-4,814381;11,21277;06.11.2023 14:30:19
30;15;6;1;mittel;right;-13,04673;-15,23271;20,05623;06.11.2023 14:30:20
30;16;1;1;mittel;right;4,354764;-10,73877;11,58814;06.11.2023 14:30:25
30;17;1;1;mittel;right;4,076086;-7,167471;8,24543;06.11.2023 14:30:25
30;18;1;1;mittel;right;5,69357;-0,3899825;5,706911;06.11.2023 14:30:26
30;19;1;1;mittel;right;-0,437295;-13,85072;13,85762;06.11.2023 14:30:27
30;20;1;1;mittel;right;15,88927;-2,082638;16,02518;06.11.2023 14:30:28
30;21;5;1;mittel;right;6,298774;-4,823138;7,933297;06.11.2023 14:30:32
30;22;5;1;mittel;right;4,348095;-15,5055;16,10362;06.11.2023 14:30:33
30;23;5;1;mittel;right;7,907256;-9,326445;12,22732;06.11.2023 14:30:34
30;24;5;1;mittel;right;14,35109;3,412007;14,75112;06.11.2023 14:30:35
30;25;5;1;mittel;right;3,581364;-3,490645;5,001077;06.11.2023 14:30:36
30;26;2;1;mittel;right;-2,181376;-10,32044;10,54845;06.11.2023 14:30:39
30;27;2;1;mittel;right;7,143134;-6,984872;9,990635;06.11.2023 14:30:39
30;28;2;1;mittel;right;1,801948;-0,1141611;1,805561;06.11.2023 14:30:40
30;29;2;1;mittel;right;2,96841;-8,503986;9,007177;06.11.2023 14:30:41
30;30;2;1;mittel;right;17,67141;-7,034046;19,0199;06.11.2023 14:30:42
30;31;1;2;mittel;right;-6,629146;-11,90799;13,62886;06.11.2023 14:32:51
30;32;1;2;mittel;right;-3,228693;-11,64817;12,08736;06.11.2023 14:32:52
30;33;1;2;mittel;right;-2,439616;-1,568492;2,900326;06.11.2023 14:32:53
30;34;1;2;mittel;right;1,492501;2,241655;2,693061;06.11.2023 14:32:54
30;35;1;2;mittel;right;0,5263769;-7,375545;7,394304;06.11.2023 14:32:55
30;36;2;2;mittel;right;-4,277577;-15,82193;16,38997;06.11.2023 14:32:59
30;37;2;2;mittel;right;8,641265;-1,681273;8,803304;06.11.2023 14:32:59
30;38;2;2;mittel;right;4,069257;-2,063995;4,562776;06.11.2023 14:33:00
30;39;2;2;mittel;right;2,47481;-9,281731;9,605998;06.11.2023 14:33:01
30;40;2;2;mittel;right;-2,758078;-4,016652;4,872421;06.11.2023 14:33:02
30;41;4;2;mittel;right;0,5126628;6,505266;6,525435;06.11.2023 14:33:06
30;42;4;2;mittel;right;7,524873;3,197347;8,175985;06.11.2023 14:33:07
30;43;4;2;mittel;right;-0,4708822;11,18817;11,19807;06.11.2023 14:33:08
30;44;4;2;mittel;right;-12,64746;8,463968;15,21831;06.11.2023 14:33:10
30;45;4;2;mittel;right;6,50685;-10,37682;12,24816;06.11.2023 14:33:10
30;46;6;2;mittel;right;2,389758;-12,85873;13,07891;06.11.2023 14:33:18
30;47;6;2;mittel;right;-3,890146;0,1225848;3,892077;06.11.2023 14:33:19
30;48;6;2;mittel;right;7,991216;-6,751766;10,46164;06.11.2023 14:33:20
30;49;6;2;mittel;right;10,04367;-8,61005;13,22907;06.11.2023 14:33:21
30;50;6;2;mittel;right;9,98866;-12,11157;15,69915;06.11.2023 14:33:22
30;51;3;2;mittel;right;-3,856146;-5,678497;6,864051;06.11.2023 14:33:27
30;52;3;2;mittel;right;7,789827;1,649488;7,962551;06.11.2023 14:33:28
30;53;3;2;mittel;right;2,104596;-3,400115;3,998764;06.11.2023 14:33:28
30;54;3;2;mittel;right;0,3992473;-1,761806;1,806477;06.11.2023 14:33:29
30;55;3;2;mittel;right;3,778919;4,362355;5,771513;06.11.2023 14:33:30
30;56;5;2;mittel;right;13,04343;-3,566813;13,52232;06.11.2023 14:33:33
30;57;5;2;mittel;right;16,88082;0,03627231;16,88086;06.11.2023 14:33:34
30;58;5;2;mittel;right;13,14805;-4,202498;13,80334;06.11.2023 14:33:35
30;59;5;2;mittel;right;8,212016;-4,850686;9,537629;06.11.2023 14:33:36
30;60;5;2;mittel;right;13,82576;-1,421726;13,89867;06.11.2023 14:33:37
