Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
14;1;4;1;mittel;right;-1,821096;3,42583;3,879781;23.10.2023 17:26:06
14;2;4;1;mittel;right;-4,208479;6,222568;7,5121;23.10.2023 17:26:07
14;3;4;1;mittel;right;-6,132458;6,822365;9,173424;23.10.2023 17:26:08
14;4;4;1;mittel;right;2,908405;7,009331;7,588777;23.10.2023 17:26:09
14;5;4;1;mittel;right;4,717194;7,721242;9,048177;23.10.2023 17:26:10
14;6;3;1;mittel;right;4,483997;4,390074;6,275267;23.10.2023 17:26:15
14;7;3;1;mittel;right;3,173455;3,700308;4,874741;23.10.2023 17:26:15
14;8;3;1;mittel;right;4,2464;6,066648;7,405141;23.10.2023 17:26:16
14;9;3;1;mittel;right;7,49492;0,5106417;7,512295;23.10.2023 17:26:17
14;10;3;1;mittel;right;4,403617;4,906611;6,592926;23.10.2023 17:26:18
14;11;3;1;mittel;right;5,587348;4,599318;7,236862;23.10.2023 17:26:18
14;12;5;1;mittel;right;2,525229;2,36342;3,45869;23.10.2023 17:26:23
14;13;5;1;mittel;right;3,488446;0,2734306;3,499145;23.10.2023 17:26:23
14;14;5;1;mittel;right;2,346832;7,659802;8,011253;23.10.2023 17:26:24
14;15;5;1;mittel;right;1,736508;8,200546;8,382387;23.10.2023 17:26:25
14;16;5;1;mittel;right;5,604073;4,531276;7,206809;23.10.2023 17:26:26
14;17;2;1;mittel;right;0,2686658;-0,6813798;0,7324341;23.10.2023 17:26:30
14;18;2;1;mittel;right;1,300581;2,524986;2,840258;23.10.2023 17:26:30
14;19;2;1;mittel;right;3,569364;4,308788;5,595178;23.10.2023 17:26:31
14;20;2;1;mittel;right;5,139766;5,355383;7,422757;23.10.2023 17:26:32
14;21;2;1;mittel;right;1,486935;5,372778;5,57474;23.10.2023 17:26:32
14;22;2;1;mittel;right;3,512665;-9,896361;10,50128;23.10.2023 17:26:33
14;23;6;1;mittel;right;8,020466;3,190058;8,63159;23.10.2023 17:26:37
14;24;6;1;mittel;right;4,699979;0,3920907;4,716306;23.10.2023 17:26:38
14;25;6;1;mittel;right;4,670682;-8,467703;9,670433;23.10.2023 17:26:38
14;26;6;1;mittel;right;-0,006759032;1,911008;1,91102;23.10.2023 17:26:39
14;27;6;1;mittel;right;0,2568825;0,04121387;0,2601676;23.10.2023 17:26:40
14;28;1;1;mittel;right;0,661752;2,81831;2,894959;23.10.2023 17:26:47
14;29;1;1;mittel;right;1,320622;5,16179;5,32805;23.10.2023 17:26:48
14;30;1;1;mittel;right;-1,954524;8,51225;8,733761;23.10.2023 17:26:49
14;31;1;1;mittel;right;2,568572;4,887857;5,521658;23.10.2023 17:26:49
14;32;1;1;mittel;right;1,222537;5,676077;5,806242;23.10.2023 17:26:50
14;33;2;2;mittel;right;1,131664;-0,6263588;1,293441;23.10.2023 17:27:28
14;34;2;2;mittel;right;4,219072;5,207363;6,702029;23.10.2023 17:27:29
14;35;2;2;mittel;right;1,511426;5,264859;5,477513;23.10.2023 17:27:30
14;36;2;2;mittel;right;1,455587;10,09342;10,19783;23.10.2023 17:27:31
14;37;2;2;mittel;right;0,2888176;7,2433;7,249056;23.10.2023 17:27:31
14;38;1;2;mittel;right;-2,692227;-0,7707562;2,800384;23.10.2023 17:27:36
14;39;1;2;mittel;right;1,447039;7,628484;7,764515;23.10.2023 17:27:37
14;40;1;2;mittel;right;-2,342698;10,24407;10,50854;23.10.2023 17:27:38
14;41;1;2;mittel;right;-3,476624;11,33496;11,85615;23.10.2023 17:27:38
14;42;1;2;mittel;right;-2,064704;11,38441;11,57012;23.10.2023 17:27:39
14;43;6;2;mittel;right;6,977779;6,670602;9,653307;23.10.2023 17:27:43
14;44;6;2;mittel;right;3,571567;3,169026;4,774811;23.10.2023 17:27:44
14;45;6;2;mittel;right;0,4259906;2,963762;2,99422;23.10.2023 17:27:45
14;46;6;2;mittel;right;3,325185;-3,029244;4,49813;23.10.2023 17:27:46
14;47;6;2;mittel;right;2,539599;-0,6827915;2,629784;23.10.2023 17:27:46
14;48;6;2;mittel;right;1,382703;2,706135;3,03892;23.10.2023 17:27:47
14;49;5;2;mittel;right;0,1294368;-2,638255;2,641428;23.10.2023 17:27:50
14;50;5;2;mittel;right;2,447821;-0,5788617;2,515335;23.10.2023 17:27:51
14;51;5;2;mittel;right;5,731306;-2,668506;6,322088;23.10.2023 17:27:52
14;52;5;2;mittel;right;1,162948;3,80967;3,983219;23.10.2023 17:27:52
14;53;5;2;mittel;right;7,242812;0,8439284;7,291813;23.10.2023 17:27:53
14;54;5;2;mittel;right;3,99043;4,900965;6,320047;23.10.2023 17:27:54
14;55;3;2;mittel;right;6,555717;-1,605776;6,749515;23.10.2023 17:27:57
14;56;3;2;mittel;right;5,610045;2,351564;6,082964;23.10.2023 17:27:58
14;57;3;2;mittel;right;3,702893;3,349976;4,993371;23.10.2023 17:27:59
14;58;3;2;mittel;right;-0,8461003;-1,877818;2,059633;23.10.2023 17:27:59
14;59;3;2;mittel;right;1,288392;-2,044108;2,416264;23.10.2023 17:28:00
14;60;3;2;mittel;right;4,842413;-0,4440574;4,862731;23.10.2023 17:28:01
14;61;4;2;mittel;right;0,4488612;2,88228;2,917021;23.10.2023 17:28:05
14;62;4;2;mittel;right;1,675606;-2,138504;2,716772;23.10.2023 17:28:06
14;63;4;2;mittel;right;3,215885;-3,283275;4,595847;23.10.2023 17:28:06
14;64;4;2;mittel;right;1,669669;-1,783222;2,442882;23.10.2023 17:28:07
14;65;4;2;mittel;right;3,666134;0,9733052;3,793133;23.10.2023 17:28:08
