Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
20;1;4;1;mittel;right;6,914899;31,52715;32,27657;26.10.2023 13:51:41
20;2;4;1;mittel;right;5,019091;2,556357;5,632605;26.10.2023 13:51:42
20;3;4;1;mittel;right;16,096;2,992203;16,37177;26.10.2023 13:51:43
20;4;4;1;mittel;right;19,75526;-0,2446792;19,75677;26.10.2023 13:51:44
20;5;4;1;mittel;right;15,93801;6,755224;17,3105;26.10.2023 13:51:45
20;6;3;1;mittel;right;5,468343;14,07686;15,10168;26.10.2023 13:51:49
20;7;3;1;mittel;right;5,408488;3,978426;6,714136;26.10.2023 13:51:50
20;8;3;1;mittel;right;3,959328;0,255158;3,967541;26.10.2023 13:51:51
20;9;3;1;mittel;right;3,441064;0,9439043;3,568176;26.10.2023 13:51:52
20;10;3;1;mittel;right;2,483779;5,804008;6,313135;26.10.2023 13:51:53
20;11;6;1;mittel;right;11,20491;7,958243;13,74349;26.10.2023 13:51:58
20;12;6;1;mittel;right;10,46588;-11,54964;15,58617;26.10.2023 13:51:59
20;13;6;1;mittel;right;3,98929;-4,282029;5,852368;26.10.2023 13:52:00
20;14;6;1;mittel;right;8,988296;-8,641461;12,46853;26.10.2023 13:52:01
20;15;6;1;mittel;right;11,70602;-2,409185;11,95136;26.10.2023 13:52:03
20;16;1;1;mittel;right;-6,757323;10,84786;12,78035;26.10.2023 13:52:08
20;17;1;1;mittel;right;0,3971608;8,913284;8,922128;26.10.2023 13:52:09
20;18;1;1;mittel;right;6,787617;11,41037;13,27661;26.10.2023 13:52:10
20;19;1;1;mittel;right;12,93871;5,531725;14,07161;26.10.2023 13:52:11
20;20;1;1;mittel;right;2,145084;12,65335;12,83389;26.10.2023 13:52:12
20;21;2;1;mittel;right;6,032579;20,68181;21,54366;26.10.2023 13:52:16
20;22;2;1;mittel;right;6,456466;7,56736;9,947406;26.10.2023 13:52:17
20;23;2;1;mittel;right;4,181548;-0,04462386;4,181786;26.10.2023 13:52:18
20;24;2;1;mittel;right;11,74117;8,250241;14,34997;26.10.2023 13:52:19
20;25;2;1;mittel;right;3,141442;5,957226;6,734776;26.10.2023 13:52:20
20;26;5;1;mittel;right;2,961975;7,504568;8,06795;26.10.2023 13:52:23
20;27;5;1;mittel;right;5,569408;6,279993;8,393844;26.10.2023 13:52:31
20;28;5;1;mittel;right;-3,819686;0,7550989;3,893607;26.10.2023 13:52:33
20;29;5;1;mittel;right;16,21173;6,027767;17,29607;26.10.2023 13:52:34
20;30;5;1;mittel;right;5,451168;6,734299;8,664064;26.10.2023 13:52:38
20;31;6;2;mittel;right;2,305146;6,327493;6,734304;26.10.2023 13:54:04
20;32;6;2;mittel;right;9,158247;-11,2931;14,53986;26.10.2023 13:54:05
20;33;6;2;mittel;right;8,100487;-6,595788;10,44616;26.10.2023 13:54:06
20;34;6;2;mittel;right;-1,668778;-4,741539;5,02663;26.10.2023 13:54:07
20;35;6;2;mittel;right;10,28907;-4,193963;11,111;26.10.2023 13:54:08
20;36;4;2;mittel;right;-1,144927;8,446063;8,523312;26.10.2023 13:54:14
20;37;4;2;mittel;right;9,624418;1,367877;9,721137;26.10.2023 13:54:15
20;38;4;2;mittel;right;16,17488;3,289159;16,50592;26.10.2023 13:54:17
20;39;4;2;mittel;right;-7,325191;14,64828;16,37774;26.10.2023 13:54:25
20;40;4;2;mittel;right;-1,08298;9,488908;9,550508;26.10.2023 13:54:27
20;41;2;2;mittel;right;3,102546;3,949064;5,022041;26.10.2023 13:54:31
20;42;2;2;mittel;right;2,097633;5,084727;5,500411;26.10.2023 13:54:32
20;43;2;2;mittel;right;-1,298995;4,342713;4,53283;26.10.2023 13:54:33
20;44;2;2;mittel;right;10,10734;-5,769051;11,63788;26.10.2023 13:54:34
20;45;2;2;mittel;right;6,109646;9,136538;10,99109;26.10.2023 13:54:35
20;46;3;2;mittel;right;1,036383;0,00586381;1,036399;26.10.2023 13:54:40
20;47;3;2;mittel;right;1,857988;2,561501;3,164397;26.10.2023 13:54:42
20;48;3;2;mittel;right;5,357117;3,395688;6,342664;26.10.2023 13:54:43
20;49;3;2;mittel;right;5,033407;1,890541;5,37674;26.10.2023 13:54:44
20;50;3;2;mittel;right;9,330537;3,664202;10,02424;26.10.2023 13:54:45
20;51;5;2;mittel;right;5,470245;-8,471683;10,08429;26.10.2023 13:54:48
20;52;5;2;mittel;right;8,527397;3,070406;9,063327;26.10.2023 13:54:49
20;53;5;2;mittel;right;5,161598;4,611636;6,921653;26.10.2023 13:54:50
20;54;5;2;mittel;right;4,168266;2,9999;5,135547;26.10.2023 13:54:51
20;55;5;2;mittel;right;2,781391;3,378609;4,376201;26.10.2023 13:54:52
20;56;1;2;mittel;right;14,82348;10,63681;18,24493;26.10.2023 13:54:57
20;57;1;2;mittel;right;3,983743;14,99416;15,51435;26.10.2023 13:54:58
20;58;1;2;mittel;right;-3,559239;21,11713;21,41498;26.10.2023 13:54:59
20;59;1;2;mittel;right;-0,3870486;7,410515;7,420615;26.10.2023 13:55:00
20;60;1;2;mittel;right;-6,147382;14,88732;16,1066;26.10.2023 13:55:01
