Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
3;1;6;1;mittel;right;1,883384;8,21124;8,424464;18.10.2023 08:56
3;2;6;1;mittel;right;3,942855;4,142772;5,719149;18.10.2023 08:56
3;3;6;1;mittel;right;-7,015689;-5,059155;8,649564;18.10.2023 08:56
3;4;6;1;mittel;right;-4,809179;-3,649877;6,037367;18.10.2023 08:56
3;5;6;1;mittel;right;-4,386335;-7,60398;8,778408;18.10.2023 08:56
3;6;6;1;mittel;right;-3,980812;-6,332341;7,479666;18.10.2023 08:56
3;7;6;1;mittel;right;-5,70211;-7,074072;9,086064;18.10.2023 08:56
3;8;4;1;mittel;right;8,169951;-10,63206;13,40853;18.10.2023 08:57
3;9;4;1;mittel;right;-0,1633103;4,103241;4,10649;18.10.2023 08:57
3;10;4;1;mittel;right;-13,25982;7,81134;15,3896;18.10.2023 08:57
3;11;4;1;mittel;right;-11,97391;10,98235;16,24766;18.10.2023 08:57
3;12;4;1;mittel;right;8,539986;-6,955231;11,01393;18.10.2023 08:57
3;13;3;1;mittel;right;-13,92866;-7,584381;15,85971;18.10.2023 08:57
3;14;3;1;mittel;right;-12,05064;-0,002979742;12,05064;18.10.2023 08:57
3;15;3;1;mittel;right;-10,1419;-1,114474;10,20294;18.10.2023 08:57
3;16;3;1;mittel;right;-11,7233;-0,8236321;11,7522;18.10.2023 08:57
3;17;3;1;mittel;right;-4,184447;-2,320868;4,784979;18.10.2023 08:57
3;18;3;1;mittel;right;-3,514965;0,7016087;3,584303;18.10.2023 08:57
3;19;2;1;mittel;right;-8,213514;4,104702;9,18207;18.10.2023 08:57
3;20;2;1;mittel;right;-10,62409;0,6278694;10,64263;18.10.2023 08:57
3;21;2;1;mittel;right;-6,283257;0,9746768;6,358405;18.10.2023 08:57
3;22;2;1;mittel;right;-7,76543;-6,938348;10,41358;18.10.2023 08:57
3;23;2;1;mittel;right;-7,50499;-11,70305;13,90274;18.10.2023 08:57
3;24;2;1;mittel;right;-3,812226;-5,558946;6,740545;18.10.2023 08:57
3;25;1;1;mittel;right;-6,565018;-8,776382;10,96012;18.10.2023 08:57
3;26;1;1;mittel;right;-3,19095;0,3491794;3,209999;18.10.2023 08:57
3;27;1;1;mittel;right;-38,13911;66,49011;76,65199;18.10.2023 08:57
3;28;1;1;mittel;right;-5,554026;3,238792;6,429384;18.10.2023 08:58
3;29;1;1;mittel;right;-10,2573;12,39412;16,08808;18.10.2023 08:58
3;30;5;1;mittel;right;-3,19472;-0,6621582;3,26262;18.10.2023 08:58
3;31;5;1;mittel;right;1,146664;-0,5774812;1,28387;18.10.2023 08:58
3;32;5;1;mittel;right;-3,088539;-2,682221;4,090646;18.10.2023 08:58
3;33;5;1;mittel;right;1,669341;-0,8756665;1,88507;18.10.2023 08:58
3;34;5;1;mittel;right;0,9126444;-8,675924;8,723795;18.10.2023 09:02
3;35;5;1;mittel;right;2,965698;-2,017659;3,586964;18.10.2023 09:02
3;36;5;1;mittel;right;2,536068;1,603415;3,00043;18.10.2023 09:02
3;37;5;1;mittel;right;-0,9336331;0,6903266;1,161129;18.10.2023 09:02
3;38;5;1;mittel;right;2,062873;-1,56431;2,588921;18.10.2023 09:02
3;39;6;2;mittel;right;-4,602777;6,785681;8,199452;18.10.2023 09:02
3;40;6;2;mittel;right;-0,6076118;5,130935;5,166787;18.10.2023 09:02
3;41;6;2;mittel;right;5,989388;-1,149656;6,098727;18.10.2023 09:02
3;42;6;2;mittel;right;-0,832298;-2,165846;2,32026;18.10.2023 09:02
3;43;6;2;mittel;right;1,359063;-0,06499446;1,360616;18.10.2023 09:02
3;44;1;2;mittel;right;-8,317313;-3,09958;8,876097;18.10.2023 09:02
3;45;1;2;mittel;right;-17,10606;21,70498;27,63555;18.10.2023 09:02
3;46;1;2;mittel;right;-10,12105;23,42489;25,51786;18.10.2023 09:02
3;47;1;2;mittel;right;8,859131;10,71763;13,9051;18.10.2023 09:02
3;48;1;2;mittel;right;-6,259934;16,27884;17,44097;18.10.2023 09:02
3;49;5;2;mittel;right;-0,8825188;-8,509245;8,554887;18.10.2023 09:03
3;50;5;2;mittel;right;5,914516;-21,49766;22,29643;18.10.2023 09:03
3;51;5;2;mittel;right;-1,640854;-7,938549;8,106353;18.10.2023 09:03
3;52;5;2;mittel;right;4,021758;-4,364524;5,934948;18.10.2023 09:03
3;53;5;2;mittel;right;2,018358;1,778517;2,690148;18.10.2023 09:03
3;54;5;2;mittel;right;3,069544;1,029102;3,237461;18.10.2023 09:03
3;55;3;2;mittel;right;-7,439359;10,27541;12,68574;18.10.2023 09:03
3;56;3;2;mittel;right;0,6007189;10,0015;10,01952;18.10.2023 09:03
3;57;3;2;mittel;right;-8,000188;10,29506;13,03807;18.10.2023 09:03
3;58;3;2;mittel;right;2,773675;5,79391;6,423602;18.10.2023 09:03
3;59;3;2;mittel;right;-1,445892;8,954202;9,070189;18.10.2023 09:03
3;60;4;2;mittel;right;-6,775352;5,140516;8,504723;18.10.2023 09:03
3;61;4;2;mittel;right;-2,850989;10,8701;11,23776;18.10.2023 09:03
3;62;4;2;mittel;right;-4,516268;11,82203;12,65532;18.10.2023 09:03
3;63;4;2;mittel;right;-9,193536;13,3631;16,22016;18.10.2023 09:03
3;64;4;2;mittel;right;-4,447618;10,85124;11,72735;18.10.2023 09:03
3;65;2;2;mittel;right;-1,563026;2,013499;2,548966;18.10.2023 09:03
3;66;2;2;mittel;right;-4,671793;2,67711;5,384474;18.10.2023 09:03
3;67;2;2;mittel;right;-6,642203;2,352098;7,046362;18.10.2023 09:03
3;68;2;2;mittel;right;-3,350433;5,572938;6,502541;18.10.2023 09:03
3;69;2;2;mittel;right;-0,7676886;2,044329;2,183719;18.10.2023 09:03
