Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
22;1;4;1;mittel;right;-7,195963;-0,2450843;7,200135;27.10.2023 09:36:20
22;2;4;1;mittel;right;20,86888;-12,13008;24,13812;27.10.2023 09:36:21
22;3;4;1;mittel;right;18,91543;-12,95424;22,9261;27.10.2023 09:36:22
22;4;4;1;mittel;right;12,25418;-8,044252;14,65861;27.10.2023 09:36:23
22;5;4;1;mittel;right;16,60301;-10,0906;19,42885;27.10.2023 09:36:27
22;6;2;1;mittel;right;-0,2080496;-0,8760807;0,9004455;27.10.2023 09:36:32
22;7;2;1;mittel;right;6,970879;-21,90626;22,98864;27.10.2023 09:36:33
22;8;2;1;mittel;right;1,12548;-22,89455;22,9222;27.10.2023 09:36:34
22;9;2;1;mittel;right;10,62624;-24,29635;26,51848;27.10.2023 09:36:35
22;10;2;1;mittel;right;12,84037;-30,04359;32,6725;27.10.2023 09:36:36
22;11;5;1;mittel;right;32,44691;-20,73951;38,50882;27.10.2023 09:36:41
22;12;5;1;mittel;right;12,89648;-13,33235;18,54915;27.10.2023 09:36:42
22;13;5;1;mittel;right;20,84407;-21,51705;29,95761;27.10.2023 09:36:42
22;14;5;1;mittel;right;9,62501;-31,03288;32,49124;27.10.2023 09:36:43
22;15;5;1;mittel;right;17,20956;-28,15316;32,99651;27.10.2023 09:36:44
22;16;1;1;mittel;right;12,82838;-34,08286;36,41715;27.10.2023 09:36:48
22;17;1;1;mittel;right;8,896711;-14,01924;16,60393;27.10.2023 09:36:49
22;18;1;1;mittel;right;18,3874;-27,46633;33,05293;27.10.2023 09:36:50
22;19;1;1;mittel;right;20,28045;-15,73365;25,66796;27.10.2023 09:36:51
22;20;1;1;mittel;right;25,3423;-20,30046;32,47062;27.10.2023 09:36:52
22;21;6;1;mittel;right;-3,34792;-29,94734;30,1339;27.10.2023 09:36:55
22;22;6;1;mittel;right;-3,999892;-32,02116;32,27001;27.10.2023 09:36:56
22;23;6;1;mittel;right;-0,3722418;-17,96315;17,96701;27.10.2023 09:36:57
22;24;6;1;mittel;right;7,053112;-14,15523;15,81508;27.10.2023 09:36:58
22;25;6;1;mittel;right;2,185791;-7,142713;7,469674;27.10.2023 09:36:59
22;26;3;1;mittel;right;-10,63684;-6,378537;12,40274;27.10.2023 09:37:02
22;27;3;1;mittel;right;-16,57293;-24,93799;29,9427;27.10.2023 09:37:03
22;28;3;1;mittel;right;10,2856;-27,41508;29,28105;27.10.2023 09:37:04
22;29;3;1;mittel;right;-3,450522;-20,17004;20,46305;27.10.2023 09:37:05
22;30;3;1;mittel;right;10,80087;-22,00723;24,51483;27.10.2023 09:37:06
22;31;1;2;mittel;right;-2,902451;-11,20297;11,57285;27.10.2023 09:39:25
22;32;1;2;mittel;right;9,867497;6,536003;11,83583;27.10.2023 09:39:26
22;33;1;2;mittel;right;10,67441;1,377855;10,76297;27.10.2023 09:39:27
22;34;1;2;mittel;right;4,601391;-10,54969;11,50951;27.10.2023 09:39:28
22;35;1;2;mittel;right;12,29948;-10,7371;16,32674;27.10.2023 09:39:29
22;36;6;2;mittel;right;20,23551;-12,58838;23,83156;27.10.2023 09:39:33
22;37;6;2;mittel;right;5,362106;-5,172275;7,450141;27.10.2023 09:39:34
22;38;6;2;mittel;right;-0,3177977;-6,496296;6,504065;27.10.2023 09:39:35
22;39;6;2;mittel;right;-1,31636;-9,740866;9,829409;27.10.2023 09:39:36
22;40;6;2;mittel;right;3,134107;-8,698508;9,2459;27.10.2023 09:39:37
22;41;4;2;mittel;right;19,12757;-2,61349;19,30529;27.10.2023 09:39:41
22;42;4;2;mittel;right;15,91985;-2,610097;16,13239;27.10.2023 09:39:42
22;43;4;2;mittel;right;18,0328;-6,19841;19,06836;27.10.2023 09:39:43
22;44;4;2;mittel;right;9,697428;-10,31647;14,15873;27.10.2023 09:39:44
22;45;4;2;mittel;right;13,66496;-4,884276;14,51163;27.10.2023 09:39:45
22;46;2;2;mittel;right;-9,665069;-14,82334;17,6959;27.10.2023 09:39:49
22;47;2;2;mittel;right;7,065056;-8,888363;11,35421;27.10.2023 09:39:50
22;48;2;2;mittel;right;6,980044;-8,639272;11,10667;27.10.2023 09:39:51
22;49;2;2;mittel;right;-4,706913;-6,342439;7,8982;27.10.2023 09:39:52
22;50;2;2;mittel;right;8,836296;-3,733565;9,592687;27.10.2023 09:39:53
22;51;5;2;mittel;right;21,58808;-9,648273;23,64602;27.10.2023 09:39:57
22;52;5;2;mittel;right;1,317545;-2,053764;2,440056;27.10.2023 09:39:58
22;53;5;2;mittel;right;6,889494;-3,308746;7,642836;27.10.2023 09:39:59
22;54;5;2;mittel;right;8,915592;-8,205004;12,11651;27.10.2023 09:40:00
22;55;5;2;mittel;right;10,61321;-9,690448;14,37167;27.10.2023 09:40:01
22;56;3;2;mittel;right;2,023351;-11,69671;11,87042;27.10.2023 09:40:05
22;57;3;2;mittel;right;-1,528042;-15,2229;15,2994;27.10.2023 09:40:06
22;58;3;2;mittel;right;4,168515;-8,919411;9,845426;27.10.2023 09:40:07
22;59;3;2;mittel;right;-7,678548;-15,01406;16,86363;27.10.2023 09:40:08
22;60;3;2;mittel;right;2,441242;-13,5807;13,79838;27.10.2023 09:40:09
