Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
18;1;3;1;mittel;right;-8,90845;-13,63403;16,28641;25.10.2023 17:45:45
18;2;3;1;mittel;right;-11,86138;-24,01604;26,78549;25.10.2023 17:45:46
18;3;3;1;mittel;right;-4,667019;-45,22492;45,46509;25.10.2023 17:45:47
18;4;3;1;mittel;right;-0,4383551;-43,45343;43,45564;25.10.2023 17:45:48
18;5;3;1;mittel;right;6,55589;-35,73321;36,32963;25.10.2023 17:45:49
18;6;5;1;mittel;right;15,43884;-47,48466;49,93146;25.10.2023 17:45:55
18;7;5;1;mittel;right;29,31551;-45,22276;53,89338;25.10.2023 17:45:56
18;8;5;1;mittel;right;26,28723;-55,08608;61,03683;25.10.2023 17:45:57
18;9;5;1;mittel;right;13,82546;-40,02407;42,34465;25.10.2023 17:45:58
18;10;5;1;mittel;right;30,14806;-45,06158;54,21671;25.10.2023 17:46:00
18;11;6;1;mittel;right;-9,104173;-42,13791;43,1102;25.10.2023 17:46:04
18;12;6;1;mittel;right;10,08727;-31,97486;33,52827;25.10.2023 17:46:05
18;13;6;1;mittel;right;-3,912124;-28,47751;28,74497;25.10.2023 17:46:07
18;14;6;1;mittel;right;16,10272;-35,84069;39,29189;25.10.2023 17:46:08
18;15;6;1;mittel;right;3,240816;-46,72377;46,83603;25.10.2023 17:46:09
18;16;2;1;mittel;right;5,470483;-31,33539;31,80932;25.10.2023 17:46:18
18;17;2;1;mittel;right;6,98131;-47,104;47,61854;25.10.2023 17:46:19
18;18;2;1;mittel;right;14,54269;-36,91787;39,67894;25.10.2023 17:46:20
18;19;2;1;mittel;right;22,65725;-39,3694;45,42358;25.10.2023 17:46:21
18;20;2;1;mittel;right;5,591035;-42,342;42,70954;25.10.2023 17:46:23
18;21;1;1;mittel;right;1,00889;-30,27856;30,29537;25.10.2023 17:46:31
18;22;1;1;mittel;right;28,27617;-17,23442;33,11445;25.10.2023 17:46:32
18;23;1;1;mittel;right;14,07871;-14,51374;20,22025;25.10.2023 17:46:34
18;24;1;1;mittel;right;32,07974;-24,28369;40,23441;25.10.2023 17:46:35
18;25;1;1;mittel;right;52,15435;-45,21235;69,02342;25.10.2023 17:46:37
18;26;4;1;mittel;right;26,62757;-8,786853;28,0399;25.10.2023 17:46:42
18;27;4;1;mittel;right;28,12397;-23,47633;36,63462;25.10.2023 17:46:43
18;28;4;1;mittel;right;41,54882;-15,7904;44,44819;25.10.2023 17:46:44
18;29;4;1;mittel;right;37,01942;-24,11809;44,1828;25.10.2023 17:46:45
18;30;4;1;mittel;right;46,82335;-24,50711;52,84907;25.10.2023 17:46:47
18;31;3;2;mittel;right;9,047277;-21,14626;23,00038;25.10.2023 17:49:21
18;32;3;2;mittel;right;7,578957;-32,75836;33,62366;25.10.2023 17:49:23
18;33;3;2;mittel;right;10,76937;-35,57238;37,16683;25.10.2023 17:49:24
18;34;3;2;mittel;right;10,1379;-34,34871;35,81355;25.10.2023 17:49:25
18;35;3;2;mittel;right;4,539277;-42,28652;42,52946;25.10.2023 17:49:26
18;36;1;2;mittel;right;27,72527;-57,5221;63,85517;25.10.2023 17:49:30
18;37;1;2;mittel;right;19,15122;-45,08768;48,98641;25.10.2023 17:49:31
18;38;1;2;mittel;right;26,50763;-34,77433;43,72538;25.10.2023 17:49:33
18;39;1;2;mittel;right;24,42392;-41,8686;48,47171;25.10.2023 17:49:34
18;40;1;2;mittel;right;31,7166;-51,0691;60,11652;25.10.2023 17:49:35
18;41;6;2;mittel;right;-6,376193;-55,53623;55,90106;25.10.2023 17:49:40
18;42;6;2;mittel;right;8,688735;-38,01313;38,99349;25.10.2023 17:49:42
18;43;6;2;mittel;right;2,895538;-34,17244;34,2949;25.10.2023 17:49:43
18;44;6;2;mittel;right;11,77536;-44,15106;45,69436;25.10.2023 17:49:44
18;45;6;2;mittel;right;-7,152646;-27,59281;28,5048;25.10.2023 17:49:45
18;46;2;2;mittel;right;11,23206;-39,95555;41,50428;25.10.2023 17:49:52
18;47;2;2;mittel;right;27,80977;-44,89016;52,80634;25.10.2023 17:49:53
18;48;2;2;mittel;right;31,97626;-42,4676;53,15993;25.10.2023 17:49:55
18;49;2;2;mittel;right;29,95301;-40,9668;50,749;25.10.2023 17:49:56
18;50;2;2;mittel;right;40,46528;-44,88554;60,43303;25.10.2023 17:49:58
18;51;4;2;mittel;right;17,3043;-11,1172;20,56771;25.10.2023 17:50:03
18;52;4;2;mittel;right;27,65335;-12,23998;30,24111;25.10.2023 17:50:05
18;53;4;2;mittel;right;30,33084;-27,18523;40,73078;25.10.2023 17:50:06
18;54;4;2;mittel;right;41,6725;-12,16483;43,41176;25.10.2023 17:50:08
18;55;4;2;mittel;right;20,90979;-13,77171;25,03756;25.10.2023 17:50:09
18;56;5;2;mittel;right;41,6716;-25,53606;48,87343;25.10.2023 17:50:15
18;57;5;2;mittel;right;33,54552;-31,07961;45,73012;25.10.2023 17:50:19
18;58;5;2;mittel;right;27,18879;-26,36763;37,87456;25.10.2023 17:50:20
18;59;5;2;mittel;right;20,26873;-9,108768;22,22141;25.10.2023 17:50:26
18;60;5;2;mittel;right;16,63193;-3,566264;17,00998;25.10.2023 17:50:28
