Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
19;1;1;1;mittel;right;-4,106623;-3,470144;5,376453;26.10.2023 08:55:12
19;2;1;1;mittel;right;15,44846;-23,75315;28,33491;26.10.2023 08:55:14
19;3;1;1;mittel;right;0,01302277;-11,28538;11,28538;26.10.2023 08:55:15
19;4;1;1;mittel;right;7,784595;-4,494925;8,989119;26.10.2023 08:55:16
19;5;1;1;mittel;right;7,543347;-11,58438;13,82389;26.10.2023 08:55:17
19;6;5;1;mittel;right;5,471192;-20,19055;20,91871;26.10.2023 08:55:23
19;7;5;1;mittel;right;6,395978;-17,05541;18,21526;26.10.2023 08:55:24
19;8;5;1;mittel;right;13,58663;-26,15202;29,47074;26.10.2023 08:55:25
19;9;5;1;mittel;right;1,798256;-17,91171;18,00175;26.10.2023 08:55:27
19;10;5;1;mittel;right;12,44152;-15,96909;20,24359;26.10.2023 08:55:28
19;11;3;1;mittel;right;5,053373;-24,69415;25,2059;26.10.2023 08:55:31
19;12;3;1;mittel;right;-5,910591;-16,88367;17,88836;26.10.2023 08:55:32
19;13;3;1;mittel;right;-13,66588;-20,05493;24,26843;26.10.2023 08:55:34
19;14;3;1;mittel;right;14,07043;-14,95913;20,53661;26.10.2023 08:55:35
19;15;3;1;mittel;right;-8,402406;-19,55696;21,28556;26.10.2023 08:55:37
19;16;2;1;mittel;right;-8,126301;-17,94024;19,6949;26.10.2023 08:55:47
19;17;2;1;mittel;right;-4,364692;-7,719462;8,867955;26.10.2023 08:55:48
19;18;2;1;mittel;right;-0,8319765;-27,7745;27,78696;26.10.2023 08:55:49
19;19;2;1;mittel;right;-4,759787;-5,435057;7,224639;26.10.2023 08:55:50
19;20;2;1;mittel;right;11,02346;-10,75348;15,3998;26.10.2023 08:55:52
19;21;4;1;mittel;right;11,4618;8,284609;14,14241;26.10.2023 08:55:55
19;22;4;1;mittel;right;-11,00111;0,9742193;11,04417;26.10.2023 08:55:57
19;23;4;1;mittel;right;43,76896;-21,36016;48,70296;26.10.2023 08:55:58
19;24;4;1;mittel;right;-17,93015;-11,86838;21,5023;26.10.2023 08:56:01
19;25;4;1;mittel;right;3,602353;-0,2751391;3,612845;26.10.2023 08:56:02
19;26;6;1;mittel;right;3,055807;-16,88184;17,15618;26.10.2023 08:56:11
19;27;6;1;mittel;right;-24,74153;-23,80937;34,337;26.10.2023 08:56:12
19;28;6;1;mittel;right;-7,367603;-8,526362;11,26856;26.10.2023 08:56:14
19;29;6;1;mittel;right;0,4765724;-0,04188144;0,4784092;26.10.2023 08:56:15
19;30;6;1;mittel;right;-0,7671422;-17,61875;17,63544;26.10.2023 08:56:16
19;31;3;2;mittel;right;-1,734116;10,68524;10,82504;26.10.2023 08:58:31
19;32;3;2;mittel;right;-7,977405;-12,18722;14,56596;26.10.2023 08:58:33
19;33;3;2;mittel;right;-4,707428;-4,828433;6,743415;26.10.2023 08:58:34
19;34;3;2;mittel;right;4,127732;-10,89367;11,64948;26.10.2023 08:58:35
19;35;3;2;mittel;right;-12,23077;-2,462618;12,47623;26.10.2023 08:58:36
19;36;4;2;mittel;right;13,75954;6,890698;15,38852;26.10.2023 08:58:40
19;37;4;2;mittel;right;10,63916;-29,72286;31,56961;26.10.2023 08:58:41
19;38;4;2;mittel;right;-1,687176;-9,96687;10,10866;26.10.2023 08:58:42
19;39;4;2;mittel;right;9,619967;-0,1616516;9,621324;26.10.2023 08:58:44
19;40;4;2;mittel;right;12,17834;-28,34868;30,85384;26.10.2023 08:58:45
19;41;2;2;mittel;right;-3,748052;-22,2357;22,54937;26.10.2023 08:58:48
19;42;2;2;mittel;right;5,120342;-15,23176;16,06936;26.10.2023 08:58:49
19;43;2;2;mittel;right;-9,638224;-8,032004;12,54625;26.10.2023 08:58:51
19;44;2;2;mittel;right;1,678069;-1,16171;2,040952;26.10.2023 08:58:52
19;45;2;2;mittel;right;2,59624;-15,99769;16,20699;26.10.2023 08:58:53
19;46;6;2;mittel;right;-6,028258;-20,42079;21,29198;26.10.2023 08:58:57
19;47;6;2;mittel;right;2,830026;-10,83451;11,19802;26.10.2023 08:58:58
19;48;6;2;mittel;right;-11,73149;-24,3782;27,0541;26.10.2023 08:59:00
19;49;6;2;mittel;right;-11,61088;-20,40364;23,47597;26.10.2023 08:59:01
19;50;6;2;mittel;right;-1,517764;-16,46566;16,53547;26.10.2023 08:59:02
19;51;1;2;mittel;right;8,826668;-8,743925;12,42442;26.10.2023 08:59:05
19;52;1;2;mittel;right;9,857277;-30,67501;32,21991;26.10.2023 08:59:06
19;53;1;2;mittel;right;-3,877023;-11,94875;12,56201;26.10.2023 08:59:08
19;54;1;2;mittel;right;-0,2003592;-15,66488;15,66616;26.10.2023 08:59:09
19;55;1;2;mittel;right;-11,97438;-17,28377;21,02651;26.10.2023 08:59:10
19;56;5;2;mittel;right;8,904389;-25,12099;26,65243;26.10.2023 08:59:14
19;57;5;2;mittel;right;8,571987;-11,30759;14,18945;26.10.2023 08:59:15
19;58;5;2;mittel;right;-0,05707855;-2,025258;2,026062;26.10.2023 08:59:16
19;59;5;2;mittel;right;1,503245;-15,59451;15,6668;26.10.2023 08:59:18
19;60;5;2;mittel;right;6,975739;-7,951034;10,57733;26.10.2023 08:59:19
