Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
10;1;4;1;mittel;right;-2,182819;3,101942;3,792986;20.10.2023 09:01:13
10;2;4;1;mittel;right;5,058276;4,177719;6,560449;20.10.2023 09:01:13
10;3;4;1;mittel;right;7,190238;0,4568141;7,204734;20.10.2023 09:01:14
10;4;4;1;mittel;right;3,404048;-13,35258;13,77965;20.10.2023 09:01:15
10;5;4;1;mittel;right;-3,179937;-2,376654;3,969948;20.10.2023 09:01:16
10;6;3;1;mittel;right;-6,82161;-4,829959;8,358401;20.10.2023 09:01:21
10;7;3;1;mittel;right;3,578147;-0,1473053;3,581178;20.10.2023 09:01:22
10;8;3;1;mittel;right;-2,890021;-3,393914;4,457676;20.10.2023 09:01:23
10;9;3;1;mittel;right;-7,049756;-6,516244;9,600025;20.10.2023 09:01:23
10;10;3;1;mittel;right;7,310971;-2,985952;7,897228;20.10.2023 09:01:24
10;11;1;1;mittel;right;-4,349602;8,132706;9,222795;20.10.2023 09:01:30
10;12;1;1;mittel;right;17,01867;-12,37474;21,04208;20.10.2023 09:01:31
10;13;1;1;mittel;right;-8,007869;-8,615839;11,7626;20.10.2023 09:01:32
10;14;1;1;mittel;right;1,178305;6,148309;6,260201;20.10.2023 09:01:32
10;15;1;1;mittel;right;-2,049858;-3,986966;4,483058;20.10.2023 09:01:33
10;16;2;1;mittel;right;-1,244516;-10,79468;10,86618;20.10.2023 09:01:38
10;17;2;1;mittel;right;-1,233132;9,823451;9,900546;20.10.2023 09:01:39
10;18;2;1;mittel;right;1,948563;-9,477579;9,675815;20.10.2023 09:01:41
10;19;2;1;mittel;right;-9,07189;8,6647;12,54497;20.10.2023 09:01:45
10;20;2;1;mittel;right;2,316316;-2,825336;3,65347;20.10.2023 09:01:46
10;21;5;1;mittel;right;7,398749;14,54655;16,32004;20.10.2023 09:01:55
10;22;5;1;mittel;right;3,097326;-11,70646;12,10928;20.10.2023 09:01:56
10;23;5;1;mittel;right;2,18716;-4,274714;4,801754;20.10.2023 09:01:56
10;24;5;1;mittel;right;-1,747684;-13,4419;13,55503;20.10.2023 09:01:57
10;25;5;1;mittel;right;-6,484596;0,4506543;6,500236;20.10.2023 09:01:58
10;26;6;1;mittel;right;7,467792;8,74644;11,50079;20.10.2023 09:02:04
10;27;6;1;mittel;right;-7,656386;2,347675;8,008235;20.10.2023 09:02:05
10;28;6;1;mittel;right;-18,0861;-3,212571;18,36921;20.10.2023 09:02:06
10;29;6;1;mittel;right;-0,7819825;-11,64695;11,67317;20.10.2023 09:02:07
10;30;6;1;mittel;right;13,15365;6,860115;14,83509;20.10.2023 09:02:07
10;31;3;2;mittel;right;-3,575462;4,623373;5,844614;20.10.2023 09:03:04
10;32;3;2;mittel;right;1,201715;-2,184468;2,493195;20.10.2023 09:03:05
10;33;3;2;mittel;right;2,751875;2,584541;3,775271;20.10.2023 09:03:05
10;34;3;2;mittel;right;2,05782;-4,991492;5,399038;20.10.2023 09:03:06
10;35;3;2;mittel;right;-6,328733;-8,317146;10,45121;20.10.2023 09:03:07
10;36;6;2;mittel;right;11,81692;6,392066;13,43496;20.10.2023 09:03:13
10;37;6;2;mittel;right;-14,51663;1,593177;14,60379;20.10.2023 09:03:13
10;38;6;2;mittel;right;-4,604905;11,42495;12,31806;20.10.2023 09:03:14
10;39;6;2;mittel;right;-4,538764;7,760228;8,990079;20.10.2023 09:03:15
10;40;6;2;mittel;right;0,9677534;10,36312;10,40821;20.10.2023 09:03:16
10;41;2;2;mittel;right;7,874265;-3,14195;8,477965;20.10.2023 09:03:22
10;42;2;2;mittel;right;-7,065295;-5,323787;8,846531;20.10.2023 09:03:23
10;43;2;2;mittel;right;2,747142;-6,034882;6,630731;20.10.2023 09:03:24
10;44;2;2;mittel;right;-3,095515;-19,87541;20,11502;20.10.2023 09:03:24
10;45;2;2;mittel;right;4,57481;2,054978;5,015159;20.10.2023 09:03:25
10;46;4;2;mittel;right;6,316589;6,134874;8,805451;20.10.2023 09:03:30
10;47;4;2;mittel;right;4,61929;15,81094;16,4719;20.10.2023 09:03:31
10;48;4;2;mittel;right;-1,58;7,168812;7,340862;20.10.2023 09:03:32
10;49;4;2;mittel;right;11,9933;-13,95089;18,39746;20.10.2023 09:03:34
10;50;4;2;mittel;right;6,91482;-21,83331;22,90215;20.10.2023 09:03:35
10;51;1;2;mittel;right;12,36498;-3,259152;12,78729;20.10.2023 09:03:45
10;52;1;2;mittel;right;11,12675;15,96282;19,45806;20.10.2023 09:03:45
10;53;1;2;mittel;right;1,460777;-11,91553;12,00474;20.10.2023 09:03:46
10;54;1;2;mittel;right;10,66811;8,868465;13,87294;20.10.2023 09:03:47
10;55;1;2;mittel;right;6,8415;-7,037835;9,815154;20.10.2023 09:03:48
10;56;5;2;mittel;right;5,505279;3,767102;6,670769;20.10.2023 09:03:54
10;57;5;2;mittel;right;-3,650871;-3,019459;4,73772;20.10.2023 09:03:55
10;58;5;2;mittel;right;13,57055;5,821081;14,76634;20.10.2023 09:03:55
10;59;5;2;mittel;right;12,40834;-6,992439;14,24293;20.10.2023 09:03:56
10;60;5;2;mittel;right;0,8280919;-0,6664844;1,062985;20.10.2023 09:03:57
