Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
23;1;2;1;mittel;right;6,833006;-9,017531;11,31397;27.10.2023 10:47:18
23;2;2;1;mittel;right;6,28931;-5,998545;8,691257;27.10.2023 10:47:20
23;3;2;1;mittel;right;-2,206784;2,925075;3,664145;27.10.2023 10:47:21
23;4;2;1;mittel;right;2,217668;-4,209587;4,758011;27.10.2023 10:47:24
23;5;2;1;mittel;right;1,519922;6,515835;6,690761;27.10.2023 10:47:25
23;6;4;1;mittel;right;15,732;-0,3030202;15,73491;27.10.2023 10:47:33
23;7;4;1;mittel;right;6,967322;-1,116484;7,056211;27.10.2023 10:47:35
23;8;4;1;mittel;right;9,186403;7,604264;11,92539;27.10.2023 10:47:36
23;9;4;1;mittel;right;15,15485;4,004949;15,67511;27.10.2023 10:47:39
23;10;4;1;mittel;right;15,06639;4,718435;15,78796;27.10.2023 10:47:41
23;11;3;1;mittel;right;-1,156186;-3,736625;3,911411;27.10.2023 10:47:47
23;12;3;1;mittel;right;4,144853;0,428433;4,166936;27.10.2023 10:47:49
23;13;3;1;mittel;right;8,096702;-9,379408;12,39072;27.10.2023 10:47:51
23;14;3;1;mittel;right;9,22018;-2,869903;9,656503;27.10.2023 10:47:53
23;15;3;1;mittel;right;14,14151;-4,077055;14,7175;27.10.2023 10:47:56
23;16;1;1;mittel;right;-2,663866;8,255187;8,674348;27.10.2023 10:48:02
23;17;1;1;mittel;right;2,089515;-8,427575;8,682748;27.10.2023 10:48:04
23;18;1;1;mittel;right;3,873791;-6,848375;7,868068;27.10.2023 10:48:06
23;19;1;1;mittel;right;10,37209;4,834148;11,44331;27.10.2023 10:48:09
23;20;1;1;mittel;right;-5,23671;13,61015;14,58284;27.10.2023 10:48:10
23;21;5;1;mittel;right;7,891487;-10,74078;13,32816;27.10.2023 10:48:17
23;22;5;1;mittel;right;3,457667;4,207764;5,446167;27.10.2023 10:48:19
23;23;5;1;mittel;right;20,94509;0,6759293;20,95599;27.10.2023 10:48:43
23;24;5;1;mittel;right;17,18902;-1,488935;17,25339;27.10.2023 10:48:45
23;25;5;1;mittel;right;14,89765;3,171535;15,2315;27.10.2023 10:48:47
23;26;6;1;mittel;right;2,382825;-19,04408;19,19258;27.10.2023 10:48:54
23;27;6;1;mittel;right;-5,341899;3,688605;6,491664;27.10.2023 10:48:56
23;28;6;1;mittel;right;6,959129;0,1945883;6,961849;27.10.2023 10:48:58
23;29;6;1;mittel;right;-0,3010863;-7,095646;7,102032;27.10.2023 10:49:01
23;30;6;1;mittel;right;4,367641;-13,23737;13,93931;27.10.2023 10:49:03
23;31;2;2;mittel;right;-8,064975;-18,12915;19,84212;27.10.2023 10:51:15
23;32;2;2;mittel;right;8,019251;-1,901197;8,241537;27.10.2023 10:51:17
23;33;2;2;mittel;right;-2,08134;-0,5005125;2,140675;27.10.2023 10:51:19
23;34;2;2;mittel;right;-1,21263;-2,081224;2,408727;27.10.2023 10:51:21
23;35;2;2;mittel;right;4,343734;4,948694;6,584649;27.10.2023 10:51:23
23;36;4;2;mittel;right;10,48291;-1,598922;10,60415;27.10.2023 10:51:29
23;37;4;2;mittel;right;0,8640992;3,656343;3,757062;27.10.2023 10:51:31
23;38;4;2;mittel;right;4,704069;6,740057;8,219285;27.10.2023 10:51:33
23;39;4;2;mittel;right;2,708069;-9,540422;9,917323;27.10.2023 10:51:35
23;40;4;2;mittel;right;1,798657;-9,597082;9,764176;27.10.2023 10:51:37
23;41;5;2;mittel;right;-1,499571;-12,77645;12,86415;27.10.2023 10:51:43
23;42;5;2;mittel;right;9,270137;-2,313643;9,554495;27.10.2023 10:51:45
23;43;5;2;mittel;right;-0,5448563;3,122949;3,170123;27.10.2023 10:51:47
23;44;5;2;mittel;right;-8,341335;3,310908;8,974408;27.10.2023 10:51:49
23;45;5;2;mittel;right;12,66416;5,889996;13,96685;27.10.2023 10:51:51
23;46;1;2;mittel;right;-5,798852;1,734642;6,052741;27.10.2023 10:51:57
23;47;1;2;mittel;right;-3,587807;-4,812642;6,002823;27.10.2023 10:51:59
23;48;1;2;mittel;right;-4,079311;0,5296003;4,113545;27.10.2023 10:52:01
23;49;1;2;mittel;right;-1,399601;-2,310645;2,701474;27.10.2023 10:52:03
23;50;1;2;mittel;right;-0,9288517;-2,338226;2,515963;27.10.2023 10:52:05
23;51;3;2;mittel;right;-5,896478;6,952297;9,116078;27.10.2023 10:52:11
23;52;3;2;mittel;right;-0,1904558;-1,671964;1,682777;27.10.2023 10:52:13
23;53;3;2;mittel;right;-1,414292;-9,487664;9,592497;27.10.2023 10:52:15
23;54;3;2;mittel;right;-7,180328;-8,534651;11,15336;27.10.2023 10:52:17
23;55;3;2;mittel;right;9,131282;3,722776;9,861002;27.10.2023 10:52:19
23;56;6;2;mittel;right;10,68797;-13,37342;17,11961;27.10.2023 10:52:26
23;57;6;2;mittel;right;4,011105;4,027353;5,68406;27.10.2023 10:52:28
23;58;6;2;mittel;right;5,005949;-0,8974903;5,085766;27.10.2023 10:52:30
23;59;6;2;mittel;right;-12,49682;-3,979288;13,11508;27.10.2023 10:52:33
23;60;6;2;mittel;right;2,147233;1,660758;2,71454;27.10.2023 10:52:35
