Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
16;1;3;1;mittel;left;-3,434608;-15,15644;15,54073;24.10.2023 10:17:26
16;2;3;1;mittel;left;-8,39962;-0,2021033;8,40205;24.10.2023 10:17:27
16;3;3;1;mittel;left;-6,40141;2,247296;6,784422;24.10.2023 10:17:29
16;4;3;1;mittel;left;0,2101976;-9,948026;9,950246;24.10.2023 10:17:30
16;5;3;1;mittel;left;7,488476;-2,854961;8,014242;24.10.2023 10:17:31
16;6;2;1;mittel;left;1,11046;2,578599;2,807543;24.10.2023 10:17:38
16;7;2;1;mittel;left;4,653883;-7,125724;8,51085;24.10.2023 10:17:39
16;8;2;1;mittel;left;2,610309;-3,33589;4,235785;24.10.2023 10:17:40
16;9;2;1;mittel;left;-0,6695305;-20,15878;20,16989;24.10.2023 10:17:42
16;10;2;1;mittel;left;6,385104;-15,87171;17,10791;24.10.2023 10:17:43
16;11;2;1;mittel;left;-4,54246;-13,79965;14,52805;24.10.2023 10:17:43
16;12;5;1;mittel;left;5,781705;-0,7765211;5,833618;24.10.2023 10:17:51
16;13;5;1;mittel;left;-1,095559;-4,916045;5,036641;24.10.2023 10:17:52
16;14;5;1;mittel;left;-2,807677;-0,8062019;2,921132;24.10.2023 10:17:53
16;15;5;1;mittel;left;-7,792395;1,447027;7,925611;24.10.2023 10:17:55
16;16;5;1;mittel;left;-7,822515;3,555048;8,592445;24.10.2023 10:17:55
16;17;5;1;mittel;left;-12,1986;-10,91245;16,36727;24.10.2023 10:17:56
16;18;5;1;mittel;left;-6,057124;6,762882;9,078839;24.10.2023 10:17:56
16;19;1;1;mittel;left;0,515773;11,20098;11,21285;24.10.2023 10:18:02
16;20;1;1;mittel;left;3,712177;3,050291;4,804637;24.10.2023 10:18:03
16;21;1;1;mittel;left;1,53707;-9,092623;9,221624;24.10.2023 10:18:05
16;22;1;1;mittel;left;16,01892;-13,05838;20,66705;24.10.2023 10:18:06
16;23;1;1;mittel;left;9,838401;-13,61433;16,79714;24.10.2023 10:18:07
16;24;1;1;mittel;left;-5,556964;-9,137584;10,69464;24.10.2023 10:18:07
16;25;6;1;mittel;left;-14,73097;-4,756668;15,4799;24.10.2023 10:18:14
16;26;6;1;mittel;left;-5,43231;-2,5553;6,003294;24.10.2023 10:18:14
16;27;6;1;mittel;left;-11,07706;-7,563823;13,41315;24.10.2023 10:18:15
16;28;6;1;mittel;left;6,059872;-14,03358;15,28605;24.10.2023 10:18:20
16;29;6;1;mittel;left;3,559587;-3,086756;4,711552;24.10.2023 10:18:22
16;30;6;1;mittel;left;-2,060785;-11,99068;12,16648;24.10.2023 10:18:24
16;31;4;1;mittel;left;8,070354;1,234487;8,164225;24.10.2023 10:18:33
16;32;4;1;mittel;left;10,29634;-1,688638;10,4339;24.10.2023 10:18:34
16;33;4;1;mittel;left;2,627376;-15,33339;15,55687;24.10.2023 10:18:35
16;34;4;1;mittel;left;4,823875;-6,4147;8,026092;24.10.2023 10:18:37
16;35;4;1;mittel;left;2,491206;-4,432401;5,084514;24.10.2023 10:18:37
16;36;4;1;mittel;left;7,590736;1,973244;7,843019;24.10.2023 10:18:38
16;37;5;2;mittel;left;2,349062;-15,14724;15,3283;24.10.2023 10:20:28
16;38;5;2;mittel;left;6,647952;2,659255;7,160091;24.10.2023 10:20:29
16;39;5;2;mittel;left;5,187538;6,369216;8,214467;24.10.2023 10:20:30
16;40;5;2;mittel;left;-6,812875;10,73537;12,71469;24.10.2023 10:20:31
16;41;5;2;mittel;left;-4,481213;6,050806;7,52951;24.10.2023 10:20:33
16;42;2;2;mittel;left;-0,5813615;4,295693;4,334854;24.10.2023 10:20:38
16;43;2;2;mittel;left;7,567089;0,4038258;7,577856;24.10.2023 10:20:39
16;44;2;2;mittel;left;-32,20081;4,079979;32,45826;24.10.2023 10:20:40
16;45;2;2;mittel;left;-6,464316;-0,1010907;6,465107;24.10.2023 10:20:41
16;46;2;2;mittel;left;10,80325;-10,64757;15,16842;24.10.2023 10:20:43
16;47;2;2;mittel;left;5,144006;-16,80972;17,57918;24.10.2023 10:20:44
16;48;4;2;mittel;left;7,502406;-0,4653977;7,516827;24.10.2023 10:20:54
16;49;4;2;mittel;left;9,928782;-10,43446;14,40343;24.10.2023 10:20:55
16;50;4;2;mittel;left;4,799556;-14,319;15,10197;24.10.2023 10:20:56
16;51;4;2;mittel;left;8,132949;-10,62335;13,37911;24.10.2023 10:20:58
16;52;4;2;mittel;left;1,658361;-18,66448;18,73801;24.10.2023 10:20:59
16;53;4;2;mittel;left;1,779046;-8,425306;8,611086;24.10.2023 10:20:59
16;54;1;2;mittel;left;3,272549;11,97283;12,41202;24.10.2023 10:21:04
16;55;1;2;mittel;left;8,844525;4,035777;9,721786;24.10.2023 10:21:07
16;56;1;2;mittel;left;2,083115;-25,53959;25,6244;24.10.2023 10:21:09
16;57;1;2;mittel;left;7,742733;-15,38918;17,22721;24.10.2023 10:21:12
16;58;1;2;mittel;left;3,848941;-19,7434;20,11507;24.10.2023 10:21:14
16;59;3;2;mittel;left;10,29981;-1,714214;10,44148;24.10.2023 10:21:22
16;60;3;2;mittel;left;9,853358;-11,82518;15,39232;24.10.2023 10:21:23
16;61;3;2;mittel;left;11,39805;-14,11512;18,14254;24.10.2023 10:21:25
16;62;3;2;mittel;left;2,685951;-4,784261;5,486665;24.10.2023 10:21:27
16;63;3;2;mittel;left;1,870969;-7,598756;7,825703;24.10.2023 10:21:29
16;64;6;2;mittel;left;-4,708671;3,853148;6,084269;24.10.2023 10:21:36
16;65;6;2;mittel;left;-4,238006;2,064115;4,713943;24.10.2023 10:21:36
16;66;6;2;mittel;left;-4,509712;0,4829937;4,535503;24.10.2023 10:21:37
16;67;6;2;mittel;left;-10,04135;1,254566;10,11942;24.10.2023 10:21:39
16;68;6;2;mittel;left;-6,365329;-6,031104;8,768786;24.10.2023 10:21:40
16;69;6;2;mittel;left;-4,571355;0,7682467;4,63546;24.10.2023 10:21:41
