Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
27;1;5;1;mittel;right;2,524446;19,48461;19,64746;03.11.2023 09:33:10
27;2;5;1;mittel;right;10,44865;7,592399;12,91583;03.11.2023 09:33:12
27;3;5;1;mittel;right;3,872012;12,98183;13,54697;03.11.2023 09:33:13
27;4;5;1;mittel;right;1,418801;0,6649633;1,566899;03.11.2023 09:33:14
27;5;5;1;mittel;right;3,989394;7,802024;8,762811;03.11.2023 09:33:15
27;6;2;1;mittel;right;-8,251746;10,07485;13,02282;03.11.2023 09:33:20
27;7;2;1;mittel;right;-5,956948;11,06498;12,56658;03.11.2023 09:33:20
27;8;2;1;mittel;right;-0,2806062;3,292897;3,304832;03.11.2023 09:33:21
27;9;2;1;mittel;right;-2,502631;2,586866;3,599311;03.11.2023 09:33:22
27;10;2;1;mittel;right;-3,183241;-1,880215;3,697057;03.11.2023 09:33:24
27;11;2;1;mittel;right;0,2257189;-2,981325;2,989858;03.11.2023 09:33:24
27;12;2;1;mittel;right;2,102267;-4,599999;5,05762;03.11.2023 09:33:25
27;13;2;1;mittel;right;10,61042;-2,43066;10,88527;03.11.2023 09:33:25
27;14;3;1;mittel;right;3,757119;5,452267;6,621417;03.11.2023 09:33:30
27;15;3;1;mittel;right;11,20762;4,730292;12,16497;03.11.2023 09:33:31
27;16;3;1;mittel;right;-2,106272;7,327448;7,624164;03.11.2023 09:33:32
27;17;3;1;mittel;right;6,70115;1,864739;6,955765;03.11.2023 09:33:32
27;18;3;1;mittel;right;-5,471004;3,107413;6,291892;03.11.2023 09:33:33
27;19;3;1;mittel;right;0,188495;4,884776;4,888412;03.11.2023 09:33:34
27;20;3;1;mittel;right;2,64389;5,338696;5,957501;03.11.2023 09:33:35
27;21;4;1;mittel;right;-12,80074;7,300773;14,73636;03.11.2023 09:33:39
27;22;4;1;mittel;right;7,277489;7,324595;10,32529;03.11.2023 09:33:40
27;23;4;1;mittel;right;2,066392;9,296651;9,523533;03.11.2023 09:33:41
27;24;4;1;mittel;right;1,148726;10,23016;10,29446;03.11.2023 09:33:42
27;25;4;1;mittel;right;-0,5714173;3,947514;3,988657;03.11.2023 09:33:42
27;26;4;1;mittel;right;-0,8368517;5,485634;5,549099;03.11.2023 09:33:44
27;27;1;1;mittel;right;-11,68443;1,798263;11,822;03.11.2023 09:33:47
27;28;1;1;mittel;right;-2,071276;4,505822;4,959094;03.11.2023 09:33:48
27;29;1;1;mittel;right;-1,756145;7,595431;7,795808;03.11.2023 09:33:49
27;30;1;1;mittel;right;3,385857;8,955555;9,574236;03.11.2023 09:33:50
27;31;1;1;mittel;right;-2,330555;1,580497;2,815929;03.11.2023 09:33:52
27;32;6;1;mittel;right;15,13212;11,83797;19,21246;03.11.2023 09:33:55
27;33;6;1;mittel;right;13,79795;11,1068;17,71283;03.11.2023 09:33:56
