Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
33;1;5;1;mittel;right;3,799517;10,42948;11,10001;16.11.2023 14:58:08
33;2;5;1;mittel;right;3,280381;-4,052614;5,213884;16.11.2023 14:58:09
33;3;5;1;mittel;right;6,913245;-2,688637;7,417663;16.11.2023 14:58:10
33;4;5;1;mittel;right;11,96363;-2,70029;12,26459;16.11.2023 14:58:11
33;5;5;1;mittel;right;7,609811;-0,8476487;7,656875;16.11.2023 14:58:12
33;6;2;1;mittel;right;-1,201977;0,5012836;1,302319;16.11.2023 14:58:19
33;7;2;1;mittel;right;5,353699;-2,618904;5,959929;16.11.2023 14:58:19
33;8;2;1;mittel;right;2,95076;-0,7885963;3,05432;16.11.2023 14:58:20
33;9;2;1;mittel;right;7,160372;-0,1067875;7,161169;16.11.2023 14:58:21
33;10;2;1;mittel;right;6,171943;-1,235042;6,2943;16.11.2023 14:58:22
33;11;4;1;mittel;right;0,9468296;6,157034;6,229411;16.11.2023 14:58:28
33;12;4;1;mittel;right;1,691994;-2,112643;2,706678;16.11.2023 14:58:29
33;13;4;1;mittel;right;5,0013;5,120865;7,157951;16.11.2023 14:58:29
33;14;4;1;mittel;right;4,034879;-1,309246;4,241978;16.11.2023 14:58:30
33;15;4;1;mittel;right;-2,609098;1,712104;3,120688;16.11.2023 14:58:31
33;16;3;1;mittel;right;3,063099;-1,775121;3,540287;16.11.2023 14:58:36
33;17;3;1;mittel;right;5,91358;1,940332;6,22377;16.11.2023 14:58:37
33;18;3;1;mittel;right;1,469764;3,417519;3,720167;16.11.2023 14:58:38
33;19;3;1;mittel;right;10,0064;-7,952037;12,78135;16.11.2023 14:58:39
33;20;3;1;mittel;right;2,537453;-0,2562848;2,550363;16.11.2023 14:58:40
33;21;1;1;mittel;right;-0,4165881;5,369351;5,385488;16.11.2023 14:58:45
33;22;1;1;mittel;right;2,102855;9,237633;9,473957;16.11.2023 14:58:46
33;23;1;1;mittel;right;1,24515;-1,276564;1,783259;16.11.2023 14:58:47
33;24;1;1;mittel;right;2,050654;3,289905;3,876681;16.11.2023 14:58:47
33;25;1;1;mittel;right;-0,5317929;5,301539;5,328144;16.11.2023 14:58:48
33;26;6;1;mittel;right;8,875202;0,7678781;8,908359;16.11.2023 14:58:52
33;27;6;1;mittel;right;5,589271;-6,321851;8,43835;16.11.2023 14:58:53
33;28;6;1;mittel;right;6,064683;0,9108374;6,132699;16.11.2023 14:58:55
33;29;6;1;mittel;right;21,08864;0,98721;21,11173;16.11.2023 14:58:56
33;30;6;1;mittel;right;11,15518;3,708418;11,75544;16.11.2023 14:58:58
33;31;2;2;mittel;right;3,866517;18,06655;18,47566;16.11.2023 15:02:11
33;32;2;2;mittel;right;-1,512085;0,1379581;1,518366;16.11.2023 15:02:12
33;33;2;2;mittel;right;2,217136;-1,916422;2,930591;16.11.2023 15:02:13
33;34;2;2;mittel;right;3,04278;3,037397;4,299336;16.11.2023 15:02:14
33;35;2;2;mittel;right;3,247974;4,698291;5,711679;16.11.2023 15:02:14
33;36;5;2;mittel;right;-2,793063;2,616971;3,827497;16.11.2023 15:02:20
33;37;5;2;mittel;right;10,89457;-2,48146;11,1736;16.11.2023 15:02:21
33;38;5;2;mittel;right;0,8679549;-3,679008;3,780006;16.11.2023 15:02:21
33;39;5;2;mittel;right;2,73316;-2,178548;3,495173;16.11.2023 15:02:22
33;40;5;2;mittel;right;6,191031;-1,556507;6,383697;16.11.2023 15:02:23
33;41;1;2;mittel;right;0,4994641;-3,555705;3,590613;16.11.2023 15:02:28
33;42;1;2;mittel;right;-2,363231;4,410054;5,003342;16.11.2023 15:02:28
33;43;1;2;mittel;right;4,854495;-0,3909672;4,870214;16.11.2023 15:02:29
33;44;1;2;mittel;right;-3,525153;1,228998;3,733248;16.11.2023 15:02:30
33;45;1;2;mittel;right;-0,03870694;-1,308855;1,309427;16.11.2023 15:02:31
33;46;3;2;mittel;right;-0,3733621;-1,719049;1,759127;16.11.2023 15:02:36
33;47;3;2;mittel;right;1,182007;-6,050768;6,165138;16.11.2023 15:02:37
33;48;3;2;mittel;right;1,023669;-2,698174;2,885835;16.11.2023 15:02:38
33;49;3;2;mittel;right;2,043665;-4,271448;4,73517;16.11.2023 15:02:39
33;50;3;2;mittel;right;6,767805;-3,238778;7,502858;16.11.2023 15:02:40
33;51;6;2;mittel;right;-5,284674;-2,865994;6,011796;16.11.2023 15:02:44
33;52;6;2;mittel;right;13,99567;-3,835632;14,51175;16.11.2023 15:02:45
33;53;6;2;mittel;right;7,743695;-2,977367;8,296356;16.11.2023 15:02:46
33;54;6;2;mittel;right;-0,7545006;-2,461628;2,574662;16.11.2023 15:02:47
33;55;6;2;mittel;right;6,056013;-5,946099;8,48713;16.11.2023 15:02:48
33;56;4;2;mittel;right;5,179487;3,50156;6,25204;16.11.2023 15:02:52
33;57;4;2;mittel;right;8,230806;-1,125026;8,307338;16.11.2023 15:02:53
33;58;4;2;mittel;right;1,623741;3,105394;3,504284;16.11.2023 15:02:54
33;59;4;2;mittel;right;7,327135;3,287968;8,031042;16.11.2023 15:02:55
33;60;4;2;mittel;right;3,145768;-2,732091;4,166554;16.11.2023 15:02:56
