Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
;;;;;;;;;
31;1;4;1;mittel;right;-8,261277;-2,367317;8,593771;08.11.2023 12:04:46
31;2;4;1;mittel;right;6,69995;-7,025552;9,708126;08.11.2023 12:04:47
31;3;4;1;mittel;right;17,22324;-10,92007;20,39333;08.11.2023 12:04:48
31;4;4;1;mittel;right;13,51501;-9,043721;16,26175;08.11.2023 12:04:49
31;5;4;1;mittel;right;-0,01086393;-20,10368;20,10368;08.11.2023 12:04:50
31;6;6;1;mittel;right;-10,18398;-13,49346;16,90523;08.11.2023 12:05:05
31;7;6;1;mittel;right;-2,549273;-20,09171;20,2528;08.11.2023 12:05:05
31;8;6;1;mittel;right;5,831932;-15,6228;16,67583;08.11.2023 12:05:06
31;9;6;1;mittel;right;-5,021409;-28,24059;28,68354;08.11.2023 12:05:07
31;10;6;1;mittel;right;-0,6110886;-10,66659;10,68408;08.11.2023 12:05:08
31;11;1;1;mittel;right;7,423318;-9,780868;12,27889;08.11.2023 12:05:13
31;12;1;1;mittel;right;1,850851;-23,91499;23,9865;08.11.2023 12:05:13
31;13;1;1;mittel;right;2,29189;-23,04645;23,16013;08.11.2023 12:05:14
31;14;1;1;mittel;right;3,623915;-7,84929;8,645468;08.11.2023 12:05:15
31;15;1;1;mittel;right;-1,199411;-10,69913;10,76615;08.11.2023 12:05:15
31;16;3;1;mittel;right;-3,168746;-1,965765;3,728966;08.11.2023 12:05:22
31;17;3;1;mittel;right;4,386117;-16,89769;17,45766;08.11.2023 12:05:23
31;18;3;1;mittel;right;-2,010073;-13,40639;13,55624;08.11.2023 12:05:24
31;19;3;1;mittel;right;-1,448113;-1,084865;1,80941;08.11.2023 12:05:25
31;20;3;1;mittel;right;-5,15921;-17,75425;18,48867;08.11.2023 12:05:26
31;21;5;1;mittel;right;14,93821;-16,40662;22,18845;08.11.2023 12:05:30
31;22;5;1;mittel;right;9,291913;-21,43563;23,36292;08.11.2023 12:05:30
31;23;5;1;mittel;right;7,264281;-23,43744;24,53738;08.11.2023 12:05:31
31;24;5;1;mittel;right;6,364075;-3,112419;7,084391;08.11.2023 12:05:32
31;25;5;1;mittel;right;-2,107084;-8,023174;8,295247;08.11.2023 12:05:33
31;26;2;1;mittel;right;-13,08163;-22,82706;26,30977;08.11.2023 12:05:38
31;27;2;1;mittel;right;-5,21;-23,91201;24,47301;08.11.2023 12:05:39
31;28;2;1;mittel;right;1,915126;-16,90655;17,01468;08.11.2023 12:05:40
31;29;2;1;mittel;right;-6,533116;-14,18933;15,6211;08.11.2023 12:05:40
31;30;2;1;mittel;right;5,714242;-20,77199;21,54363;08.11.2023 12:05:41
31;31;5;2;mittel;right;0,2009761;-15,40434;15,40565;08.11.2023 12:08:15
31;32;5;2;mittel;right;-0,3957004;-12,76162;12,76776;08.11.2023 12:08:16
31;33;5;2;mittel;right;-2,749477;-20,23092;20,4169;08.11.2023 12:08:16
31;34;5;2;mittel;right;-3,699096;-27,10266;27,35393;08.11.2023 12:08:17
31;35;5;2;mittel;right;0,5242632;-12,10621;12,11756;08.11.2023 12:08:18
31;36;6;2;mittel;right;-1,415361;-7,238626;7,375701;08.11.2023 12:08:22
31;37;6;2;mittel;right;-3,00275;-9,187266;9,665524;08.11.2023 12:08:23
31;38;6;2;mittel;right;2,468131;-4,108533;4,792881;08.11.2023 12:08:24
31;39;6;2;mittel;right;3,637036;-10,85469;11,44781;08.11.2023 12:08:24
31;40;6;2;mittel;right;-6,037611;-13,06974;14,3969;08.11.2023 12:08:25
31;41;1;2;mittel;right;2,048192;-3,286006;3,87207;08.11.2023 12:08:29
31;42;1;2;mittel;right;7,568943;-8,534671;11,40743;08.11.2023 12:08:30
31;43;1;2;mittel;right;-1,127968;-5,603625;5,716023;08.11.2023 12:08:31
31;44;1;2;mittel;right;-4,302987;-5,175584;6,730704;08.11.2023 12:08:32
31;45;1;2;mittel;right;-1,93207;-7,08734;7,34597;08.11.2023 12:08:32
31;46;4;2;mittel;right;-5,902298;-19,03194;19,92616;08.11.2023 12:08:37
31;47;4;2;mittel;right;6,958792;1,110209;7,046797;08.11.2023 12:08:37
31;48;4;2;mittel;right;2,372026;-6,396601;6,822243;08.11.2023 12:08:38
31;49;4;2;mittel;right;3,714921;-3,256855;4,94042;08.11.2023 12:08:39
31;50;4;2;mittel;right;12,91898;-9,844611;16,24243;08.11.2023 12:08:39
31;51;4;2;mittel;right;20,82938;-31,043;37,38356;08.11.2023 12:08:40
31;52;3;2;mittel;right;-15,28015;-3,629625;15,70532;08.11.2023 12:08:44
31;53;3;2;mittel;right;-2,843881;-16,42905;16,67337;08.11.2023 12:08:45
31;54;3;2;mittel;right;-2,35812;-25,4405;25,54955;08.11.2023 12:08:46
31;55;3;2;mittel;right;-6,441862;-24,3824;25,21902;08.11.2023 12:08:46
31;56;3;2;mittel;right;-8,32326;-25,35847;26,68949;08.11.2023 12:08:47
31;57;2;2;mittel;right;-13,90126;-28,84991;32,02441;08.11.2023 12:08:51
31;58;2;2;mittel;right;2,822623;-24,83874;24,9986;08.11.2023 12:08:51
31;59;2;2;mittel;right;0,5693045;-34,38298;34,38769;08.11.2023 12:08:52
31;60;2;2;mittel;right;-11,72291;-33,36605;35,36552;08.11.2023 12:08:53
31;61;2;2;mittel;right;0,2756109;-15,51654;15,51898;08.11.2023 12:08:54
