Participant;hit;position;series;hammer;left/righthanded; x [mm];y [mm];distance [mm];timecode
15;34;1;2;mittel;right;-83,35017;18,8455;85,4541;24.10.2023 08:49:11
15;35;1;2;mittel;right;-1,040533;9,989225;10,04327;24.10.2023 08:49:12
15;36;1;2;mittel;right;-2,069895;8,42215;8,672777;24.10.2023 08:49:13
15;37;5;2;mittel;right;4,102038;2,441223;4,773498;24.10.2023 08:49:20
15;38;5;2;mittel;right;3,317025;1,065987;3,484105;24.10.2023 08:49:21
15;39;5;2;mittel;right;4,594312;-1,617195;4,870628;24.10.2023 08:49:21
15;40;5;2;mittel;right;0,7877041;-0,503206;0,934716;24.10.2023 08:49:22
15;41;5;2;mittel;right;0,1227188;1,439232;1,444454;24.10.2023 08:49:23
15;42;5;2;mittel;right;4,864087;4,417123;6,570412;24.10.2023 08:49:24
15;43;5;2;mittel;right;-41,94374;-2,319252;42,00782;24.10.2023 08:49:24
15;44;6;2;mittel;right;1,000506;-9,902337;9,952753;24.10.2023 08:49:29
15;45;6;2;mittel;right;-8,147394;-20,73053;22,27409;24.10.2023 08:49:29
15;46;6;2;mittel;right;3,379246;1,966794;3,909933;24.10.2023 08:49:30
15;47;6;2;mittel;right;3,782666;3,094648;4,88727;24.10.2023 08:49:31
15;48;6;2;mittel;right;-1,867568;-10,85683;11,01629;24.10.2023 08:49:33
15;49;6;2;mittel;right;-0,9939907;-9,570889;9,622365;24.10.2023 08:49:34
15;50;6;2;mittel;right;0,7539586;-6,671192;6,713662;24.10.2023 08:49:34
15;51;2;2;mittel;right;-0,5771776;-1,712755;1,807392;24.10.2023 08:49:38
15;52;2;2;mittel;right;-1,302191;2,786411;3,075677;24.10.2023 08:49:39
15;53;2;2;mittel;right;-4,033079;10,1396;10,91225;24.10.2023 08:49:41
15;54;2;2;mittel;right;2,23804;-0,4234225;2,277742;24.10.2023 08:49:43
15;55;2;2;mittel;right;7,327611;-3,841554;8,273538;24.10.2023 08:49:45
15;56;3;2;mittel;right;-4,848569;5,250662;7,146893;24.10.2023 08:49:50
15;57;3;2;mittel;right;1,556597;-1,514833;2,172029;24.10.2023 08:49:51
15;58;3;2;mittel;right;-3,530218;0,1009959;3,531662;24.10.2023 08:49:52
15;59;3;2;mittel;right;-0,6807058;2,683676;2,76866;24.10.2023 08:49:53
15;60;3;2;mittel;right;0,560252;4,208774;4,245899;24.10.2023 08:49:54
15;61;4;2;mittel;right;6,783;-14,39865;15,91635;24.10.2023 08:49:59
15;62;4;2;mittel;right;2,565388;11,61475;11,89469;24.10.2023 08:50:00
15;63;4;2;mittel;right;-6,318598;10,9558;12,6473;24.10.2023 08:50:01
15;64;4;2;mittel;right;12,69544;9,178299;15,66574;24.10.2023 08:50:03
15;65;4;2;mittel;right;-1,002421;-7,558199;7,624384;24.10.2023 08:50:07
