Participant;hit;position;series;x [mm];y [mm];distance [mm]
1,0;1,0;1,0;1,0;-8,960000000000008;4,47999999999999;10,01758453919906
1,0;2,0;1,0;1,0;-4,060000000000002;7,420000000000002;8,458132181516204
1,0;3,0;1,0;1,0;-1,3999999999999915;3,219999999999999;3,511182137115642
1,0;4,0;1,0;1,0;4,8999999999999915;4,060000000000002;6,363458179323561
1,0;5,0;1,0;1,0;4,47999999999999;-0,14000000000001478;4,482186966202984
1,0;6,0;1,0;1,0;0,6999999999999886;-0,2799999999999869;0,7539230729988151
1,0;9,0;2,0;1,0;1,6800000000000068;1,8199999999999932;2,4768528418135785
1,0;10,0;2,0;1,0;2,1000000000000085;-2,240000000000009;3,0704397079245958
1,0;11,0;2,0;1,0;3,780000000000001;0,7000000000000028;3,844268460968876
1,0;12,0;2,0;1,0;-2,239999999999995;3,9200000000000017;4,514864339047187
1,0;13,0;2,0;1,0;-1,8199999999999932;-1,2600000000000051;2,213594362117863
1,0;14,0;2,0;1,0;6,300000000000011;0,4200000000000017;6,313984478916633
1,0;15,0;2,0;1,0;-4,47999999999999;-1,2600000000000051;4,653815638806496
1,0;16,0;2,0;1,0;6,300000000000011;4,060000000000002;7,494904936021547
1,0;17,0;3,0;1,0;0,2799999999999869;-0,6999999999999886;0,7539230729988151
1,0;18,0;3,0;1,0;-0,4200000000000017;-4,47999999999999;4,499644430396685
1,0;19,0;3,0;1,0;-7,559999999999988;-7,279999999999987;10,495332295835118
1,0;20,0;3,0;1,0;-2,239999999999995;-5,88000000000001;6,292217415188391
1,0;21,0;3,0;1,0;1,4000000000000057;-7,840000000000003;7,964019085863623
1,0;22,0;3,0;1,0;-3,219999999999999;-9,66000000000001;10,18253406574219
1,0;25,0;4,0;1,0;0,2799999999999869;1,6800000000000068;1,7031735084835062
1,0;26,0;4,0;1,0;2,240000000000009;4,47999999999999;5,008792269599524
1,0;27,0;4,0;1,0;4,759999999999991;7,280000000000001;8,698045757525074
