Participant;hit;position;series;x [mm];y [mm];distance [mm]
25,0;1,0;1,0;1,0;-0,7000000000000028;2,3799999999999955;2,4808063205337056
25,0;2,0;1,0;1,0;5,179999999999993;2,239999999999995;5,643580423808976
25,0;3,0;1,0;1,0;6,300000000000011;-0,14000000000001478;6,301555363559075
25,0;4,0;1,0;1,0;-6,159999999999997;1,5400000000000063;6,349582663451195
25,0;5,0;1,0;1,0;7,279999999999987;3,3599999999999994;8,017979795434746
25,0;6,0;2,0;1,0;-0,7000000000000028;2,799999999999997;2,88617393793236
25,0;7,0;2,0;1,0;1,6800000000000068;3,0799999999999983;3,508389944119669
25,0;8,0;2,0;1,0;1,6800000000000068;4,6200000000000045;4,91597396250225
25,0;9,0;2,0;1,0;-2,239999999999995;4,6200000000000045;5,134393829849832
25,0;10,0;2,0;1,0;0,2799999999999869;7,280000000000001;7,2853826255043055
25,0;11,0;3,0;1,0;3,219999999999999;-0,2799999999999869;3,2321509865722526
25,0;12,0;3,0;1,0;5,040000000000006;3,5;6,13608996022712
25,0;13,0;3,0;1,0;3,0800000000000125;7,140000000000001;7,775988683119342
25,0;14,0;3,0;1,0;3,219999999999999;0,7000000000000028;3,295208642863149
25,0;16,0;4,0;1,0;-1,8199999999999932;0,28000000000000114;1,8414125013152203
25,0;17,0;4,0;1,0;2,1000000000000085;-0,4200000000000017;2,1415881957089784
25,0;18,0;4,0;1,0;-2,1000000000000085;-1,2600000000000051;2,4489997958350362
25,0;19,0;4,0;1,0;-1,1200000000000045;-3,3599999999999994;3,5417509793885857
25,0;20,0;4,0;1,0;1,1199999999999903;4,200000000000003;4,346768914952807
25,0;21,0;5,0;1,0;-0,5600000000000023;1,1200000000000045;1,2521980673998874
25,0;22,0;5,0;1,0;-0,4200000000000017;4,47999999999999;4,499644430396685
25,0;23,0;5,0;1,0;-4,200000000000003;-2,519999999999996;4,897999591670053
25,0;24,0;5,0;1,0;7,279999999999987;-4,47999999999999;8,548029012585284
25,0;25,0;5,0;1,0;8,820000000000007;5,319999999999993;10,300233007073192
25,0;26,0;6,0;1,0;4,060000000000002;2,3799999999999955;4,706166167912051
25,0;27,0;6,0;1,0;5,460000000000008;-3,3599999999999994;6,411021759438981
25,0;28,0;6,0;1,0;6,579999999999998;-0,6999999999999886;6,617129286934022
25,0;29,0;6,0;1,0;6,300000000000011;4,8999999999999915;7,98122797569397
25,0;30,0;6,0;1,0;8,400000000000006;-0,2799999999999869;8,40466537109004
25,0;31,0;1,0;2,0;-0,28000000000000114;1,6800000000000068;1,7031735084835085
25,0;32,0;1,0;2,0;-0,8400000000000034;-1,539999999999992;1,7541949720598282
25,0;33,0;1,0;2,0;2,799999999999997;1,1200000000000045;3,0156922919953213
25,0;34,0;1,0;2,0;-4,6200000000000045;-4,060000000000002;6,150447138216868
25,0;35,0;1,0;2,0;-1,2600000000000051;6,019999999999996;6,15044713821686
25,0;36,0;2,0;2,0;-2,3799999999999955;0,8400000000000034;2,523885892824789
25,0;37,0;2,0;2,0;1,1199999999999903;2,799999999999997;3,015692291995316
25,0;38,0;2,0;2,0;3,219999999999999;1,6800000000000068;3,6319140959003993
25,0;39,0;2,0;2,0;-0,14000000000000057;1,5400000000000063;1,5463505424062227
25,0;40,0;2,0;2,0;0,4200000000000017;0,5600000000000023;0,7000000000000028
25,0;41,0;3,0;2,0;1,4000000000000057;1,8199999999999932;2,2961707253599397
25,0;42,0;3,0;2,0;-2,3799999999999955;-1,1199999999999903;2,6303611919278227
25,0;43,0;3,0;2,0;0,0;3,6400000000000006;3,6400000000000006
25,0;44,0;3,0;2,0;-4,8999999999999915;3,0799999999999983;5,787607450406421
25,0;45,0;3,0;2,0;9,240000000000009;2,239999999999995;9,507639033955808
25,0;46,0;4,0;2,0;-2,3799999999999955;0,5600000000000023;2,444994887520213
25,0;47,0;4,0;2,0;2,1000000000000085;4,760000000000005;5,202653169297381
25,0;48,0;4,0;2,0;3,219999999999999;6,579999999999998;7,32562625309263
25,0;49,0;4,0;2,0;0,5600000000000023;7,700000000000003;7,720336780218855
25,0;50,0;4,0;2,0;8,260000000000005;-2,519999999999996;8,63585548744304
25,0;51,0;5,0;2,0;-1,2600000000000051;-2,660000000000011;2,9433314458280213
25,0;52,0;5,0;2,0;-0,14000000000000057;-0,8400000000000034;0,8515867542417542
25,0;53,0;5,0;2,0;2,1000000000000085;0,4200000000000017;2,1415881957089784
25,0;54,0;5,0;2,0;1,6800000000000068;1,5400000000000063;2,2790348834539684
25,0;55,0;5,0;2,0;1,9599999999999937;3,9200000000000017;4,382693235899587
