Participant;hit;position;series;x [mm];y [mm];distance [mm]
11,0;1,0;1,0;1,0;2,240000000000009;2,3799999999999955;3,2683329083800534
11,0;2,0;1,0;1,0;-0,5600000000000023;1,6800000000000068;1,7708754896942998
11,0;3,0;1,0;1,0;1,4000000000000057;0,5600000000000023;1,5078461459976673
11,0;4,0;1,0;1,0;3,920000000000016;3,6400000000000006;5,349392488871996
11,0;6,0;2,0;1,0;-0,7000000000000028;0,14000000000000057;0,7138627319029928
11,0;7,0;2,0;1,0;0,0;2,799999999999997;2,799999999999997
11,0;8,0;2,0;1,0;2,9399999999999977;2,799999999999997;4,059999999999996
11,0;11,0;3,0;1,0;0,0;0,5600000000000023;0,5600000000000023
11,0;12,0;3,0;1,0;-1,960000000000008;-2,1000000000000085;2,8725598340156586
11,0;13,0;3,0;1,0;1,539999999999992;-2,660000000000011;3,0736297760140263
11,0;14,0;3,0;1,0;-0,8400000000000034;4,200000000000003;4,2831763914179435
11,0;15,0;3,0;1,0;5,460000000000008;0,8400000000000034;5,524237503945689
11,0;16,0;4,0;1,0;5,179999999999993;5,180000000000007;7,325626253092632
11,0;17,0;4,0;1,0;-0,8400000000000034;-2,1000000000000085;2,261769218996501
11,0;18,0;4,0;1,0;0,980000000000004;2,239999999999995;2,444994887520214
11,0;19,0;4,0;1,0;0,8400000000000034;-0,14000000000001478;0,8515867542417566
11,0;21,0;5,0;1,0;-0,7000000000000028;0,28000000000000114;0,7539230729988337
11,0;22,0;5,0;1,0;-0,4200000000000017;-0,980000000000004;1,0662082348209516
11,0;23,0;5,0;1,0;-1,960000000000008;2,1000000000000085;2,8725598340156586
11,0;24,0;5,0;1,0;1,6800000000000068;2,1000000000000085;2,6893121797218074
11,0;25,0;5,0;1,0;5,040000000000006;1,5400000000000063;5,270028462921247
11,0;26,0;6,0;1,0;5,88000000000001;2,239999999999995;6,292217415188391
11,0;27,0;6,0;1,0;-1,960000000000008;0,4200000000000017;2,0044949488586976
11,0;28,0;6,0;1,0;0,980000000000004;-1,8200000000000074;2,0670752284326843
11,0;29,0;6,0;1,0;0,4200000000000017;-0,8400000000000034;0,9391485505499155
11,0;31,0;1,0;2,0;-1,3999999999999915;0,14000000000000057;1,4069825869569161
11,0;32,0;1,0;2,0;2,1000000000000085;3,0799999999999983;3,7277875475944207
11,0;33,0;1,0;2,0;1,4000000000000057;-1,9599999999999937;2,408651074771934
11,0;34,0;1,0;2,0;2,660000000000011;-2,660000000000011;3,761808075912448
11,0;36,0;2,0;2,0;-0,980000000000004;1,5400000000000063;1,8253766734567491
11,0;37,0;2,0;2,0;3,6400000000000006;2,6599999999999966;4,5083478126692915
11,0;38,0;2,0;2,0;1,4000000000000057;1,960000000000008;2,4086510747719454
11,0;39,0;2,0;2,0;2,240000000000009;0,8400000000000034;2,3923210486889186
11,0;41,0;3,0;2,0;3,219999999999999;2,799999999999997;4,267130183155885
11,0;42,0;3,0;2,0;5,319999999999993;-1,6800000000000068;5,578960476647953
11,0;43,0;3,0;2,0;2,240000000000009;-0,4200000000000017;2,279034883453968
11,0;44,0;3,0;2,0;-1,1200000000000045;0,28000000000000114;1,1544695751729497
11,0;45,0;3,0;2,0;-0,4200000000000017;1,6800000000000068;1,7317043627594246
11,0;46,0;4,0;2,0;0,5600000000000023;-0,5600000000000023;0,7919595949289364
11,0;47,0;4,0;2,0;0,5600000000000023;2,3799999999999955;2,444994887520213
11,0;48,0;4,0;2,0;3,0800000000000125;3,0799999999999983;4,355777772109141
11,0;49,0;4,0;2,0;3,3599999999999994;1,5400000000000063;3,696106059084346
11,0;50,0;4,0;2,0;2,660000000000011;-2,799999999999997;3,8620719827574472
11,0;51,0;5,0;2,0;-0,5600000000000023;-3,219999999999999;3,26833290838005
11,0;52,0;5,0;2,0;2,1000000000000085;-1,539999999999992;2,6041505332833608
11,0;53,0;5,0;2,0;-0,7000000000000028;-1,2600000000000051;1,441388219738186
11,0;54,0;5,0;2,0;-0,5600000000000023;0,28000000000000114;0,6260990336999437
11,0;55,0;5,0;2,0;0,4200000000000017;1,3999999999999915;1,4616429112474694
11,0;56,0;6,0;2,0;-3,5;2,3799999999999955;4,232540608192671
11,0;57,0;6,0;2,0;4,47999999999999;2,3799999999999955;5,072947860958152
11,0;58,0;6,0;2,0;9,519999999999996;-2,3799999999999955;9,812991388970026
11,0;59,0;6,0;2,0;0,980000000000004;-2,9399999999999977;3,099032106965011
11,0;60,0;6,0;2,0;0,0;0,4200000000000017;0,4200000000000017
