Participant;hit;position;series;x [mm];y [mm];distance [mm]
8,0;1,0;1,0;1,0;-1,6800000000000068;15,819999999999993;15,90895345395164
8,0;2,0;1,0;1,0;-3,0799999999999983;12,88000000000001;13,243141621231732
8,0;3,0;1,0;1,0;5,319999999999993;2,519999999999996;5,886662891656011
8,0;4,0;1,0;1,0;0,2799999999999869;-1,1199999999999903;1,1544695751729324
8,0;5,0;1,0;1,0;1,6800000000000068;0,980000000000004;1,9449421585229807
8,0;6,0;1,0;1,0;3,500000000000014;2,239999999999995;4,1554301823036415
8,0;10,0;2,0;1,0;5,040000000000006;9,659999999999997;10,895742287701191
8,0;11,0;2,0;1,0;5,040000000000006;7,280000000000001;8,854377448471466
8,0;12,0;2,0;1,0;-0,14000000000000057;5,040000000000006;5,041944069503356
8,0;13,0;2,0;1,0;-0,5600000000000023;6,719999999999999;6,743292964123684
8,0;14,0;2,0;1,0;-2,239999999999995;3,3599999999999994;4,038217428519665
8,0;15,0;2,0;1,0;2,240000000000009;4,340000000000003;4,883973791903482
8,0;16,0;2,0;1,0;3,219999999999999;1,8199999999999932;3,6987565478144093
8,0;19,0;3,0;1,0;-1,1200000000000045;-2,9399999999999977;3,146108707594192
8,0;20,0;3,0;1,0;-1,1200000000000045;1,2600000000000051;1,6858232410309282
8,0;21,0;3,0;1,0;0,5600000000000023;8,540000000000006;8,558340960723644
8,0;22,0;3,0;1,0;3,219999999999999;8,120000000000005;8,735147394291642
8,0;23,0;3,0;1,0;2,240000000000009;5,040000000000006;5,515360369005828
8,0;24,0;3,0;1,0;5,040000000000006;3,219999999999999;5,980802621722276
8,0;25,0;3,0;1,0;9,240000000000009;3,6400000000000006;9,9311227965422
8,0;28,0;4,0;1,0;1,539999999999992;0,980000000000004;1,8253766734567372
8,0;29,0;4,0;1,0;1,1199999999999903;-3,0800000000000125;3,2773159750015037
8,0;30,0;4,0;1,0;-2,6599999999999966;-1,4000000000000057;3,005927477501744
8,0;31,0;4,0;1,0;-0,980000000000004;-4,340000000000018;4,449269602979815
8,0;32,0;4,0;1,0;0,6999999999999886;3,9200000000000017;3,9820095429318094
8,0;37,0;5,0;1,0;-0,980000000000004;-0,4200000000000017;1,0662082348209516
8,0;38,0;5,0;1,0;2,799999999999997;-2,519999999999996;3,767014733180634
8,0;39,0;5,0;1,0;0,6999999999999886;-7,279999999999987;7,313576416501013
8,0;40,0;5,0;1,0;5,319999999999993;0,14000000000000057;5,321841786449493
8,0;41,0;5,0;1,0;5,88000000000001;-1,6800000000000068;6,115292306995646
8,0;46,0;6,0;1,0;3,219999999999999;4,6200000000000045;5,631411901113258
8,0;47,0;6,0;1,0;0,980000000000004;3,9200000000000017;4,04064351310531
8,0;48,0;6,0;1,0;1,9599999999999937;1,1200000000000045;2,257432169523591
8,0;49,0;6,0;1,0;6,859999999999985;4,060000000000002;7,971398873472573
8,0;50,0;6,0;1,0;4,47999999999999;-0,2799999999999869;4,4887414717267795
8,0;55,0;1,0;2,0;1,4000000000000057;6,719999999999999;6,864284376393507
