Participant;hit;position;series;x [mm];y [mm];distance [mm]
26,0;1,0;1,0;1,0;4,060000000000002;3,780000000000001;5,547251571724508
26,0;2,0;1,0;1,0;4,47999999999999;2,799999999999997;5,283029433951688
26,0;3,0;1,0;1,0;-5,88000000000001;1,2600000000000051;6,013484846576079
26,0;4,0;1,0;1,0;-8,120000000000005;0,8400000000000034;8,163332652783424
26,0;5,0;1,0;1,0;-5,460000000000008;-1,8200000000000074;5,755345341506461
26,0;6,0;2,0;1,0;0,6999999999999886;-0,8400000000000034;1,0934349546269269
26,0;7,0;2,0;1,0;-1,1200000000000045;-0,6999999999999886;1,3207573584879224
26,0;8,0;2,0;1,0;2,9399999999999977;1,3999999999999915;3,2563169378916363
26,0;9,0;2,0;1,0;0,0;-7,840000000000003;7,840000000000003
26,0;10,0;2,0;1,0;-6,579999999999998;8,540000000000006;10,78090905257994
26,0;11,0;3,0;1,0;2,660000000000011;2,6599999999999966;3,761808075912438
26,0;12,0;3,0;1,0;-6,439999999999998;-0,6999999999999886;6,47793176870519
26,0;13,0;3,0;1,0;5,040000000000006;-6,4399999999999835;8,177725845245721
26,0;14,0;3,0;1,0;1,9599999999999937;8,120000000000005;8,353202978498729
26,0;15,0;3,0;1,0;1,6800000000000068;-8,400000000000006;8,566352782835887
26,0;16,0;4,0;1,0;0,4200000000000017;-2,519999999999996;2,5547602627252486
26,0;17,0;4,0;1,0;1,9599999999999937;3,5;4,01143365893043
26,0;18,0;4,0;1,0;3,780000000000001;-2,9399999999999977;4,788736785416379
26,0;19,0;4,0;1,0;5,179999999999993;3,5;6,251591797294504
26,0;20,0;4,0;1,0;1,9599999999999937;-4,47999999999999;4,889989775040423
26,0;21,0;5,0;1,0;-0,980000000000004;2,239999999999995;2,444994887520214
26,0;22,0;5,0;1,0;-1,5400000000000063;-4,6200000000000045;4,869907596659311
26,0;23,0;5,0;1,0;5,319999999999993;1,8199999999999932;5,622703975846488
26,0;24,0;5,0;1,0;-1,8199999999999932;5,460000000000008;5,755345341506456
26,0;26,0;6,0;1,0;13,859999999999985;3,3599999999999994;14,261458550933687
26,0;27,0;6,0;1,0;3,920000000000016;-7,279999999999987;8,2683009137307
26,0;28,0;6,0;1,0;-3,9200000000000017;-3,500000000000014;5,25513082615458
26,0;29,0;6,0;1,0;1,1199999999999903;-0,0;1,1199999999999903
26,0;30,0;6,0;1,0;1,1199999999999903;-0,980000000000004;1,4882204137828463
26,0;31,0;1,0;2,0;0,0;0,4200000000000017;0,4200000000000017
26,0;32,0;1,0;2,0;3,780000000000001;-0,5600000000000023;3,821256337907732
26,0;33,0;1,0;2,0;-1,5400000000000063;4,060000000000002;4,342257477395834
26,0;34,0;1,0;2,0;-4,760000000000005;0,14000000000000057;4,762058378474591
26,0;35,0;1,0;2,0;-6,300000000000011;10,36;12,125163916417796
26,0;36,0;2,0;2,0;-3,0799999999999983;-0,6999999999999886;3,1585439683499694
26,0;37,0;2,0;2,0;4,6200000000000045;0,8400000000000034;4,695742752749563
26,0;38,0;2,0;2,0;2,1000000000000085;5,88000000000001;6,243748873873784
26,0;39,0;2,0;2,0;-3,9200000000000017;4,8999999999999915;6,275061752684186
26,0;40,0;2,0;2,0;4,060000000000002;5,180000000000007;6,581489193184176
26,0;41,0;3,0;2,0;-6,719999999999999;-6,719999999999999;9,503515139147197
26,0;42,0;3,0;2,0;-0,14000000000000057;4,47999999999999;4,482186966202984
26,0;43,0;3,0;2,0;5,599999999999994;0,7000000000000028;5,64358042380898
26,0;44,0;3,0;2,0;7,560000000000002;1,5400000000000063;7,715257610734723
26,0;45,0;3,0;2,0;9,519999999999996;6,719999999999999;11,652845146143491
26,0;46,0;4,0;2,0;1,8200000000000074;1,2600000000000051;2,2135943621178744
26,0;47,0;4,0;2,0;-1,2600000000000051;-3,920000000000016;4,1175235275587845
26,0;48,0;4,0;2,0;0,5600000000000023;4,6200000000000045;4,65381563880651
26,0;49,0;4,0;2,0;3,6400000000000006;6,300000000000011;7,275960417704328
26,0;50,0;4,0;2,0;-2,1000000000000085;-11,200000000000003;11,3951744172698
26,0;51,0;5,0;2,0;-0,980000000000004;0,28000000000000114;1,0192153844992766
26,0;52,0;5,0;2,0;-3,780000000000001;-0,5600000000000023;3,821256337907732
26,0;53,0;5,0;2,0;3,780000000000001;3,219999999999999;4,965561398271096
26,0;54,0;5,0;2,0;4,060000000000002;-4,060000000000002;5,741707063234768
26,0;55,0;5,0;2,0;1,1199999999999903;-7,0;7,08903378465641
