Participant;hit;position;series;x [mm];y [mm];distance [mm]
3,0;1,0;1,0;1,0;-1,6800000000000068;5,739999999999995;5,980802621722269
3,0;2,0;1,0;1,0;-1,6800000000000068;4,8999999999999915;5,179999999999994
3,0;3,0;1,0;1,0;-5,460000000000008;5,319999999999993;7,623253898434711
3,0;7,0;2,0;1,0;1,4000000000000057;-0,980000000000004;1,7089177862027254
3,0;8,0;2,0;1,0;0,4200000000000017;1,8199999999999932;1,8678329689776805
3,0;9,0;2,0;1,0;-1,960000000000008;7,420000000000002;7,674503241252821
3,0;10,0;2,0;1,0;7,140000000000001;4,6200000000000045;8,504351827152968
3,0;11,0;2,0;1,0;5,599999999999994;1,1200000000000045;5,710901855223915
3,0;13,0;3,0;1,0;1,2600000000000051;0,8400000000000034;1,5143315356948817
3,0;14,0;3,0;1,0;-1,6800000000000068;2,3799999999999955;2,913211286535874
3,0;15,0;3,0;1,0;-3,219999999999999;1,8199999999999932;3,6987565478144093
3,0;16,0;3,0;1,0;3,219999999999999;1,1200000000000045;3,409222785328058
3,0;19,0;4,0;1,0;-2,239999999999995;0,7000000000000028;2,3468276459936255
3,0;20,0;4,0;1,0;-6,019999999999996;-0,0;6,019999999999996
3,0;21,0;4,0;1,0;-4,47999999999999;2,6599999999999966;5,21018233845994
3,0;22,0;4,0;1,0;-0,4200000000000017;6,159999999999997;6,174301579935982
3,0;25,0;5,0;1,0;0,980000000000004;-2,240000000000009;2,4449948875202274
3,0;26,0;5,0;1,0;-2,519999999999996;-1,9599999999999937;3,1924911902775794
3,0;27,0;5,0;1,0;3,3599999999999994;-0,14000000000001478;3,362915401850008
3,0;28,0;5,0;1,0;1,6800000000000068;-3,219999999999999;3,6319140959003993
3,0;29,0;5,0;1,0;5,739999999999995;1,1200000000000045;5,848247600777515
3,0;31,0;6,0;1,0;0,980000000000004;0,980000000000004;1,3859292911256387
3,0;32,0;6,0;1,0;2,1000000000000085;3,0799999999999983;3,7277875475944207
3,0;33,0;6,0;1,0;4,200000000000003;-3,6400000000000006;5,5578413075581805
3,0;34,0;6,0;1,0;6,859999999999985;1,3999999999999915;7,001399860027977
3,0;35,0;6,0;1,0;4,8999999999999915;-7,140000000000001;8,65965357274758
3,0;37,0;1,0;2,0;4,200000000000003;-2,9399999999999977;5,126753358608156
3,0;38,0;1,0;2,0;-0,8400000000000034;0,5600000000000023;1,009554357129921
3,0;39,0;1,0;2,0;-1,960000000000008;2,1000000000000085;2,8725598340156586
3,0;40,0;1,0;2,0;-2,519999999999996;5,599999999999994;6,1408794158491595
3,0;41,0;1,0;2,0;-5,739999999999995;5,88000000000001;8,217177130864348
3,0;43,0;2,0;2,0;-0,5600000000000023;-0,4200000000000017;0,7000000000000028
3,0;44,0;2,0;2,0;-0,7000000000000028;3,0799999999999983;3,1585439683499725
3,0;45,0;2,0;2,0;-2,239999999999995;2,9399999999999977;3,696106059084339
3,0;46,0;2,0;2,0;1,8200000000000074;10,219999999999999;10,38078995067331
3,0;49,0;3,0;2,0;-0,28000000000000114;-0,2799999999999869;0,3959797974644582
3,0;50,0;3,0;2,0;1,539999999999992;-0,8400000000000034;1,7541949720598282
3,0;51,0;3,0;2,0;-2,6599999999999966;1,2600000000000051;2,9433314458280084
3,0;52,0;3,0;2,0;-3,3599999999999994;-4,200000000000003;5,378624359443595
3,0;53,0;3,0;2,0;-7,0;1,5400000000000063;7,167398412255316
3,0;54,0;3,0;2,0;-4,760000000000005;0,28000000000000114;4,7682281824593975
3,0;55,0;4,0;2,0;1,1199999999999903;0,8400000000000034;1,3999999999999944
3,0;56,0;4,0;2,0;-2,9399999999999977;-0,0;2,9399999999999977
3,0;57,0;4,0;2,0;0,8400000000000034;3,219999999999999;3,3277620107213193
3,0;58,0;4,0;2,0;-2,6599999999999966;3,219999999999999;4,17660148924936
3,0;59,0;4,0;2,0;2,3799999999999955;-3,780000000000001;4,466855717392267
3,0;61,0;5,0;2,0;0,5600000000000023;0,7000000000000028;0,8964373932406025
3,0;62,0;5,0;2,0;-0,7000000000000028;-1,8200000000000074;1,9499743588057845
3,0;63,0;5,0;2,0;1,539999999999992;3,0799999999999983;3,443544685349671
3,0;64,0;5,0;2,0;4,060000000000002;4,8999999999999915;6,363458179323561
3,0;65,0;5,0;2,0;3,3599999999999994;6,300000000000011;7,1400000000000095
