Participant;hit;position;series;x [mm];y [mm];distance [mm]
24,0;1,0;1,0;1,0;-2,799999999999997;-3,3599999999999994;4,373739818507724
24,0;2,0;1,0;1,0;7,699999999999989;2,1000000000000085;7,981227975693957
24,0;3,0;1,0;1,0;-10,920000000000002;-5,040000000000006;12,026969693152141
24,0;4,0;1,0;1,0;11,47999999999999;5,460000000000008;12,712277530010107
24,0;5,0;1,0;1,0;16,24000000000001;2,3799999999999955;16,41347007795732
24,0;6,0;2,0;1,0;-4,060000000000002;-11,760000000000005;12,441109275301788
24,0;7,0;2,0;1,0;11,620000000000005;-0,2799999999999869;11,623373004425183
24,0;8,0;2,0;1,0;3,920000000000016;-2,660000000000011;4,737298808392835
24,0;9,0;2,0;1,0;-0,4200000000000017;-1,6800000000000068;1,7317043627594246
24,0;10,0;2,0;1,0;2,799999999999997;-0,6999999999999886;2,886173937932357
24,0;11,0;3,0;1,0;7,0;0,980000000000004;7,06826711436403
24,0;12,0;3,0;1,0;0,980000000000004;-8,400000000000006;8,456973453901822
24,0;13,0;3,0;1,0;-4,060000000000002;-7,980000000000004;8,953435094978914
24,0;14,0;3,0;1,0;12,460000000000008;-5,040000000000006;13,440729146887838
24,0;15,0;3,0;1,0;8,959999999999994;-12,600000000000009;15,46097021535195
24,0;16,0;4,0;1,0;5,319999999999993;2,519999999999996;5,886662891656011
24,0;17,0;4,0;1,0;7,0;-0,6999999999999886;7,0349129347846215
24,0;18,0;4,0;1,0;0,0;8,680000000000007;8,680000000000007
24,0;19,0;4,0;1,0;7,560000000000002;-7,279999999999987;10,495332295835127
24,0;20,0;4,0;1,0;8,820000000000007;-8,539999999999992;12,276970310300502
24,0;21,0;5,0;1,0;-5,319999999999993;-1,539999999999992;5,538411324558687
24,0;22,0;5,0;1,0;3,500000000000014;4,340000000000003;5,575446170487177
24,0;23,0;5,0;1,0;7,699999999999989;-2,3799999999999955;8,05942926018957
24,0;24,0;5,0;1,0;7,699999999999989;-9,66000000000001;12,353363914335239
24,0;25,0;5,0;1,0;0,980000000000004;-14,560000000000002;14,592943500198995
24,0;26,0;6,0;1,0;1,9599999999999937;-2,799999999999997;3,4178355724054312
24,0;27,0;6,0;1,0;2,9399999999999977;-5,179999999999993;5,956173268131134
24,0;28,0;6,0;1,0;6,859999999999985;-2,3799999999999955;7,261129388738351
24,0;29,0;6,0;1,0;2,240000000000009;-8,400000000000006;8,693537829905623
24,0;30,0;6,0;1,0;0,8400000000000034;-12,040000000000006;12,069266754861298
24,0;31,0;1,0;2,0;-2,799999999999997;-0,14000000000001478;2,803497815230108
24,0;32,0;1,0;2,0;8,11999999999999;-1,539999999999992;8,264744400161437
24,0;33,0;1,0;2,0;7,699999999999989;-4,060000000000002;8,704803271757486
24,0;34,0;1,0;2,0;-0,14000000000000057;6,300000000000011;6,301555363559074
24,0;35,0;1,0;2,0;0,8400000000000034;-13,02000000000001;13,047068636287626
24,0;36,0;2,0;2,0;4,47999999999999;-7,420000000000002;8,667571747611897
24,0;37,0;2,0;2,0;6,4399999999999835;6,300000000000011;9,00908430418985
24,0;38,0;2,0;2,0;8,680000000000007;-3,780000000000001;9,467354435110165
24,0;39,0;2,0;2,0;-7,0;11,059999999999988;13,089064137668503
24,0;40,0;2,0;2,0;12,88000000000001;-2,519999999999996;13,124206642688929
24,0;41,0;3,0;2,0;-3,3599999999999994;-5,739999999999995;6,65110517132303
24,0;42,0;3,0;2,0;1,4000000000000057;-11,47999999999999;11,565050799715486
24,0;43,0;3,0;2,0;6,859999999999985;-9,379999999999995;11,620843342890382
24,0;44,0;3,0;2,0;12,319999999999993;0,8400000000000034;12,348603159871963
24,0;45,0;3,0;2,0;19,739999999999995;1,3999999999999915;19,789583118398422
24,0;46,0;4,0;2,0;3,780000000000001;-5,179999999999993;6,412550194735315
24,0;47,0;4,0;2,0;-1,2600000000000051;6,579999999999998;6,699552223843023
24,0;48,0;4,0;2,0;6,4399999999999835;3,0799999999999983;7,138627319029883
24,0;49,0;4,0;2,0;7,140000000000001;6,859999999999999;9,901474637648677
24,0;50,0;4,0;2,0;7,980000000000004;-18,340000000000003;20,000899979750915
24,0;51,0;5,0;2,0;2,3799999999999955;-5,88000000000001;6,3434060251571545
24,0;52,0;5,0;2,0;2,799999999999997;6,159999999999997;6,766505745212956
24,0;53,0;5,0;2,0;-0,5600000000000023;-8,539999999999992;8,55834096072363
24,0;54,0;5,0;2,0;8,680000000000007;1,5400000000000063;8,81555443520146
24,0;55,0;5,0;2,0;4,8999999999999915;-18,200000000000003;18,848076824970764
24,0;56,0;6,0;2,0;0,14000000000001478;6,859999999999999;6,8614284227119935
24,0;57,0;6,0;2,0;1,9599999999999937;-1,9599999999999937;2,7718585822512574
24,0;58,0;6,0;2,0;4,060000000000002;-1,1199999999999903;4,21165050781757
24,0;59,0;6,0;2,0;-1,1200000000000045;-9,099999999999994;9,168664024818442
24,0;60,0;6,0;2,0;0,5600000000000023;-8,680000000000007;8,698045757525085
