Participant;hit;position;series;x [mm];y [mm];distance [mm]
7,0;1,0;1,0;1,0;-0,7000000000000028;-3,500000000000014;3,5693136595149637
7,0;2,0;1,0;1,0;2,519999999999996;2,239999999999995;3,3716464820618364
7,0;3,0;1,0;1,0;0,0;1,8199999999999932;1,8199999999999932
7,0;4,0;1,0;1,0;-0,8400000000000034;3,0799999999999983;3,1924911902775857
7,0;7,0;2,0;1,0;0,0;11,200000000000003;11,200000000000003
7,0;8,0;2,0;1,0;1,1199999999999903;0,7000000000000028;1,320757358487918
7,0;9,0;2,0;1,0;1,539999999999992;4,340000000000003;4,605127576951588
7,0;10,0;2,0;1,0;1,9599999999999937;6,439999999999998;6,731656556895929
7,0;13,0;3,0;1,0;7,980000000000004;-1,6800000000000068;8,154924892357997
7,0;14,0;3,0;1,0;2,3799999999999955;-1,4000000000000057;2,7612316092642417
7,0;15,0;3,0;1,0;-0,14000000000000057;2,1000000000000085;2,1046614929722156
7,0;16,0;3,0;1,0;0,4200000000000017;3,9200000000000017;3,9424357952920444
7,0;17,0;3,0;1,0;0,5600000000000023;6,019999999999996;6,045990406872968
7,0;19,0;4,0;1,0;2,9399999999999977;-0,0;2,9399999999999977
7,0;20,0;4,0;1,0;-1,8199999999999932;-3,0800000000000125;3,577541054970586
7,0;21,0;4,0;1,0;1,8200000000000074;3,780000000000001;4,19533073785608
7,0;22,0;4,0;1,0;-1,8199999999999932;3,780000000000001;4,195330737856073
7,0;23,0;4,0;1,0;4,200000000000003;-4,060000000000002;5,841540892607021
7,0;25,0;5,0;1,0;1,2600000000000051;6,019999999999996;6,15044713821686
7,0;26,0;5,0;1,0;-4,47999999999999;-3,500000000000014;5,685103341189147
7,0;27,0;5,0;1,0;2,3799999999999955;1,6800000000000068;2,913211286535874
7,0;28,0;5,0;1,0;1,2600000000000051;-0,4200000000000017;1,3281566172707246
7,0;31,0;6,0;1,0;-2,519999999999996;-2,660000000000011;3,664150651924677
7,0;32,0;6,0;1,0;1,4000000000000057;-1,4000000000000057;1,9798989873223412
7,0;33,0;6,0;1,0;3,6400000000000006;-0,6999999999999886;3,706696642564642
7,0;34,0;6,0;1,0;1,1199999999999903;1,2600000000000051;1,6858232410309189
7,0;37,0;1,0;2,0;-2,3799999999999955;-3,920000000000016;4,585935019164587
7,0;38,0;1,0;2,0;-3,780000000000001;5,040000000000006;6,300000000000005
7,0;39,0;1,0;2,0;-0,14000000000000057;7,97999999999999;7,9812279756939555
7,0;40,0;1,0;2,0;-0,8400000000000034;0,8400000000000034;1,1879393923934047
7,0;41,0;1,0;2,0;0,8400000000000034;0,5600000000000023;1,009554357129921
7,0;43,0;2,0;2,0;-0,8400000000000034;0,7000000000000028;1,0934349546269362
7,0;44,0;2,0;2,0;-1,6800000000000068;1,6800000000000068;2,3758787847868095
7,0;45,0;2,0;2,0;2,660000000000011;0,5600000000000023;2,718308297452675
7,0;46,0;2,0;2,0;4,759999999999991;5,460000000000008;7,243562659354857
7,0;47,0;2,0;2,0;-3,9200000000000017;8,120000000000005;9,01669562533859
7,0;49,0;3,0;2,0;3,920000000000016;4,6200000000000045;6,058943802347087
7,0;50,0;3,0;2,0;0,5600000000000023;2,6599999999999966;2,718308297452661
7,0;51,0;3,0;2,0;1,9599999999999937;0,4200000000000017;2,004494948858684
7,0;52,0;3,0;2,0;0,8400000000000034;-5,88000000000001;5,939696961967009
7,0;55,0;4,0;2,0;0,5600000000000023;-0,2799999999999869;0,6260990336999374
7,0;56,0;4,0;2,0;5,460000000000008;-0,980000000000004;5,547251571724514
7,0;57,0;4,0;2,0;7,140000000000001;-0,980000000000004;7,206941098690901
7,0;58,0;4,0;2,0;1,9599999999999937;-9,379999999999995;9,58258837684265
7,0;59,0;4,0;2,0;-2,6599999999999966;7,97999999999999;8,411658576047879
7,0;61,0;5,0;2,0;4,060000000000002;-4,200000000000003;5,841540892607021
7,0;62,0;5,0;2,0;1,6800000000000068;-5,739999999999995;5,980802621722269
7,0;63,0;5,0;2,0;0,980000000000004;-3,780000000000001;3,9049711906747806
7,0;64,0;5,0;2,0;0,980000000000004;-1,6800000000000068;1,9449421585229807
7,0;65,0;5,0;2,0;-0,4200000000000017;-2,3799999999999955;2,4167747102284856
7,0;67,0;6,0;2,0;-7,140000000000001;7,0;9,998979947974693
7,0;68,0;6,0;2,0;-0,980000000000004;3,5;3,6346113960092086
7,0;69,0;6,0;2,0;-1,960000000000008;-1,8200000000000074;2,674696244436003
7,0;70,0;6,0;2,0;2,799999999999997;-4,200000000000003;5,047771785649586
7,0;71,0;6,0;2,0;5,599999999999994;-1,8200000000000074;5,888327436547662
7,0;72,0;6,0;2,0;-0,8400000000000034;-7,560000000000002;7,606523516035432
