Participant;hit;position;series;x [mm];y [mm];distance [mm]
14,0;1,0;1,0;1,0;0,4200000000000017;-2,1000000000000085;2,1415881957089784
14,0;2,0;1,0;1,0;3,3599999999999994;-2,519999999999996;4,1999999999999975
14,0;3,0;1,0;1,0;-2,6599999999999966;2,239999999999995;3,477527857544776
14,0;4,0;1,0;1,0;1,1199999999999903;1,5400000000000063;1,9042058712229615
14,0;5,0;1,0;1,0;0,0;3,9200000000000017;3,9200000000000017
14,0;7,0;2,0;1,0;-3,219999999999999;1,2600000000000051;3,457744929863972
14,0;8,0;2,0;1,0;1,2600000000000051;-3,3599999999999994;3,5884815730333646
14,0;9,0;2,0;1,0;0,4200000000000017;5,88000000000001;5,894980915999653
14,0;10,0;2,0;1,0;0,5600000000000023;-7,840000000000003;7,859974554666195
14,0;11,0;2,0;1,0;2,1000000000000085;-7,699999999999989;7,981227975693957
14,0;13,0;3,0;1,0;3,3599999999999994;1,6800000000000068;3,7565942021996492
14,0;14,0;3,0;1,0;-3,5;-1,539999999999992;3,8238200794493427
14,0;15,0;3,0;1,0;-6,439999999999998;-3,920000000000016;7,539230729988312
14,0;16,0;3,0;1,0;-3,0799999999999983;-5,319999999999993;6,147259552028035
14,0;17,0;3,0;1,0;6,859999999999985;-5,88000000000001;9,035153568147024
14,0;19,0;4,0;1,0;-1,2600000000000051;0,8400000000000034;1,5143315356948817
14,0;20,0;4,0;1,0;1,4000000000000057;2,9399999999999977;3,2563169378916426
14,0;21,0;4,0;1,0;-8,260000000000005;-1,539999999999992;8,402333009349253
14,0;22,0;4,0;1,0;0,0;-5,040000000000006;5,040000000000006
14,0;23,0;4,0;1,0;0,0;-3,3599999999999994;3,3599999999999994
14,0;25,0;5,0;1,0;9,799999999999997;0,14000000000000057;9,800999948984794
14,0;26,0;5,0;1,0;-2,519999999999996;0,8400000000000034;2,656313234541436
14,0;27,0;5,0;1,0;-9,38000000000001;-7,560000000000002;12,047323354172917
14,0;28,0;5,0;1,0;-0,14000000000000057;-7,699999999999989;7,701272622106026
14,0;29,0;5,0;1,0;-0,7000000000000028;-2,240000000000009;2,346827645993639
14,0;31,0;6,0;1,0;0,0;6,719999999999999;6,719999999999999
14,0;32,0;6,0;1,0;5,460000000000008;10,36;11,710730122413379
14,0;33,0;6,0;1,0;-0,14000000000000057;-4,340000000000018;4,342257477395848
14,0;34,0;6,0;1,0;5,319999999999993;-8,680000000000007;10,180609019110793
14,0;35,0;6,0;1,0;-8,819999999999993;-10,780000000000001;13,928416995480854
14,0;37,0;1,0;2,0;0,0;0,980000000000004;0,980000000000004
14,0;38,0;1,0;2,0;-0,8400000000000034;-1,539999999999992;1,7541949720598282
14,0;39,0;1,0;2,0;2,799999999999997;0,4200000000000017;2,831324778261933
14,0;40,0;1,0;2,0;4,200000000000003;-0,2799999999999869;4,209322985944416
14,0;41,0;1,0;2,0;8,400000000000006;-1,2600000000000051;8,493974334785815
14,0;42,0;1,0;2,0;10,780000000000001;-4,340000000000018;11,620843342890403
14,0;43,0;2,0;2,0;1,1199999999999903;-0,6999999999999886;1,3207573584879102
14,0;44,0;2,0;2,0;1,8200000000000074;-5,040000000000006;5,358544578521307
14,0;45,0;2,0;2,0;4,8999999999999915;-2,3799999999999955;5,447421408336232
14,0;46,0;2,0;2,0;-1,2600000000000051;6,719999999999999;6,837104650361876
14,0;47,0;2,0;2,0;6,719999999999999;2,799999999999997;7,279999999999998
14,0;49,0;3,0;2,0;1,8200000000000074;3,0799999999999983;3,5775410549705806
14,0;50,0;3,0;2,0;-3,9200000000000017;-3,0800000000000125;4,985258268134169
14,0;51,0;3,0;2,0;2,519999999999996;-5,460000000000008;6,013484846576074
14,0;52,0;3,0;2,0;7,140000000000001;2,799999999999997;7,669393717889308
14,0;53,0;3,0;2,0;7,840000000000003;1,8199999999999932;8,048478117010696
14,0;55,0;4,0;2,0;-1,8199999999999932;-0,6999999999999886;1,9499743588057663
14,0;56,0;4,0;2,0;-3,6400000000000006;-0,2799999999999869;3,6507533469134827
14,0;57,0;4,0;2,0;3,780000000000001;-0,14000000000001478;3,7825917041097643
14,0;58,0;4,0;2,0;0,980000000000004;-4,200000000000003;4,312818104209826
14,0;59,0;4,0;2,0;7,560000000000002;-1,4000000000000057;7,688536921937752
14,0;61,0;5,0;2,0;-0,7000000000000028;0,4200000000000017;0,8163332652783454
14,0;62,0;5,0;2,0;-1,6800000000000068;1,960000000000008;2,5814724480420193
14,0;63,0;5,0;2,0;-11,340000000000003;3,780000000000001;11,953409555436476
14,0;64,0;5,0;2,0;-4,47999999999999;-13,579999999999998;14,299888111450377
14,0;65,0;5,0;2,0;9,519999999999996;5,88000000000001;11,189495073505329
