Participant;hit;position;series;x [mm];y [mm];distance [mm]
6,0;1,0;1,0;1,0;-1,8199999999999932;0,7000000000000028;1,9499743588057714
6,0;2,0;1,0;1,0;3,920000000000016;-2,240000000000009;4,514864339047206
6,0;3,0;1,0;1,0;5,599999999999994;-4,340000000000018;7,084885320172803
6,0;4,0;1,0;1,0;4,6200000000000045;0,980000000000004;4,722795782161246
6,0;5,0;1,0;1,0;-3,5;6,859999999999999;7,701272622106036
6,0;6,0;2,0;1,0;2,240000000000009;0,4200000000000017;2,279034883453968
6,0;7,0;2,0;1,0;-1,6800000000000068;-1,9599999999999937;2,581472448042008
6,0;8,0;2,0;1,0;1,8200000000000074;-2,660000000000011;3,2230420413019876
6,0;9,0;2,0;1,0;9,379999999999995;-0,4200000000000017;9,389398276780035
6,0;10,0;2,0;1,0;9,66000000000001;6,579999999999998;11,688113620255416
6,0;11,0;3,0;1,0;-7,840000000000003;-4,8999999999999915;9,24530150941547
6,0;12,0;3,0;1,0;-1,2600000000000051;-0,2799999999999869;1,2907362240210065
6,0;13,0;3,0;1,0;2,519999999999996;0,4200000000000017;2,5547602627252486
6,0;14,0;3,0;1,0;5,040000000000006;2,519999999999996;5,634891303299474
6,0;15,0;3,0;1,0;10,780000000000001;3,780000000000001;11,423519597742196
6,0;16,0;4,0;1,0;4,060000000000002;-2,519999999999996;4,778493486445283
6,0;17,0;4,0;1,0;-0,980000000000004;-7,980000000000004;8,039950248602294
6,0;18,0;4,0;1,0;-8,260000000000005;1,5400000000000063;8,402333009349254
6,0;19,0;4,0;1,0;2,9399999999999977;4,060000000000002;5,012703861191084
6,0;20,0;4,0;1,0;12,88000000000001;-7,980000000000004;15,15172597429086
6,0;21,0;5,0;1,0;-2,1000000000000085;-1,1199999999999903;2,380000000000003
6,0;22,0;5,0;1,0;-0,980000000000004;-5,88000000000001;5,961107279692265
6,0;23,0;5,0;1,0;3,3599999999999994;-6,159999999999997;7,016779888239331
6,0;24,0;5,0;1,0;4,759999999999991;-7,140000000000001;8,58121203560429
6,0;25,0;5,0;1,0;-2,9399999999999977;-10,36;10,769085383634025
6,0;26,0;6,0;1,0;-1,8199999999999932;5,88000000000001;6,155225422354578
6,0;27,0;6,0;1,0;3,6400000000000006;0,980000000000004;3,7696153649941544
6,0;28,0;6,0;1,0;7,840000000000003;3,6400000000000006;8,643795462642556
6,0;29,0;6,0;1,0;18,200000000000003;-4,200000000000003;18,67832968977687
6,0;30,0;6,0;1,0;19,879999999999995;-8,959999999999994;21,805870769130035
6,0;31,0;1,0;2,0;0,2799999999999869;-1,1199999999999903;1,1544695751729324
6,0;32,0;1,0;2,0;3,500000000000014;0,4200000000000017;3,525109927363982
6,0;33,0;1,0;2,0;3,6400000000000006;-5,739999999999995;6,796852212605476
6,0;34,0;1,0;2,0;6,719999999999999;1,960000000000008;7,000000000000001
6,0;35,0;1,0;2,0;7,560000000000002;4,060000000000002;8,581212035604297
6,0;36,0;2,0;2,0;1,1199999999999903;0,7000000000000028;1,320757358487918
6,0;37,0;2,0;2,0;6,4399999999999835;-3,0800000000000125;7,138627319029889
6,0;38,0;2,0;2,0;2,660000000000011;7,140000000000001;7,6193963015451605
6,0;39,0;2,0;2,0;8,820000000000007;-7,279999999999987;11,436380546309218
6,0;40,0;2,0;2,0;17,22;2,519999999999996;17,403413458284554
6,0;41,0;3,0;2,0;6,579999999999998;8,260000000000005;10,560492412761825
6,0;42,0;3,0;2,0;6,300000000000011;5,739999999999995;8,522769502925682
6,0;43,0;3,0;2,0;12,319999999999993;-0,8400000000000034;12,348603159871963
6,0;44,0;3,0;2,0;6,300000000000011;-5,739999999999995;8,522769502925682
6,0;45,0;3,0;2,0;4,060000000000002;-6,159999999999997;7,377614790703021
6,0;46,0;4,0;2,0;0,5600000000000023;0,28000000000000114;0,6260990336999437
6,0;47,0;4,0;2,0;6,300000000000011;6,300000000000011;8,909545442950515
6,0;48,0;4,0;2,0;16,099999999999994;-4,8999999999999915;16,829141392239823
6,0;49,0;4,0;2,0;1,1199999999999903;-7,140000000000001;7,227309319518571
6,0;50,0;4,0;2,0;3,219999999999999;-1,8200000000000074;3,6987565478144164
6,0;51,0;5,0;2,0;3,780000000000001;-6,579999999999998;7,588464930405885
6,0;52,0;5,0;2,0;3,500000000000014;-14,14;14,566729214205916
6,0;53,0;5,0;2,0;5,599999999999994;-15,259999999999991;16,255079206205046
6,0;54,0;5,0;2,0;13,719999999999999;-12,460000000000008;18,53348321282322
6,0;55,0;5,0;2,0;5,88000000000001;-6,579999999999998;8,824443325218882
