Participant;hit;position;series;x [mm];y [mm];distance [mm]
32,0;1,0;1,0;1,0;4,47999999999999;4,47999999999999;6,335676759431451
32,0;2,0;1,0;1,0;3,6400000000000006;-5,460000000000008;6,562103321344468
32,0;3,0;1,0;1,0;-0,5600000000000023;-6,579999999999998;6,603786792439621
32,0;4,0;1,0;1,0;-1,1200000000000045;7,280000000000001;7,365650005260909
32,0;5,0;1,0;1,0;7,279999999999987;2,799999999999997;7,799897435223094
32,0;6,0;2,0;1,0;0,6999999999999886;-2,799999999999997;2,886173937932357
32,0;7,0;2,0;1,0;4,47999999999999;1,2600000000000051;4,653815638806496
32,0;8,0;2,0;1,0;4,759999999999991;-1,4000000000000057;4,961612641067411
32,0;9,0;2,0;1,0;7,560000000000002;1,2600000000000051;7,66428078817576
32,0;10,0;2,0;1,0;5,179999999999993;-6,019999999999996;7,941838578062379
32,0;11,0;3,0;1,0;6,859999999999985;0,980000000000004;6,929646455628151
32,0;12,0;3,0;1,0;7,420000000000002;-1,1199999999999903;7,504052238624142
32,0;13,0;3,0;1,0;6,159999999999997;-5,040000000000006;7,959095425989062
32,0;14,0;3,0;1,0;2,1000000000000085;-10,64;10,845257027844017
32,0;15,0;3,0;1,0;15,259999999999991;5,180000000000007;16,115210206509868
32,0;16,0;4,0;1,0;0,2799999999999869;2,3799999999999955;2,3964139876073105
32,0;17,0;4,0;1,0;3,219999999999999;3,5;4,755880570409648
32,0;18,0;4,0;1,0;5,319999999999993;-4,340000000000018;6,865711907733973
32,0;19,0;4,0;1,0;6,159999999999997;3,5;7,084885320172794
32,0;20,0;4,0;1,0;5,599999999999994;-7,560000000000002;9,408166665190405
32,0;21,0;5,0;1,0;5,040000000000006;-1,4000000000000057;5,230831673835441
32,0;22,0;5,0;1,0;3,6400000000000006;-4,759999999999991;5,992261676529148
32,0;23,0;5,0;1,0;5,739999999999995;6,019999999999996;8,317932435407245
32,0;24,0;5,0;1,0;2,240000000000009;-16,099999999999994;16,25507920620505
32,0;25,0;5,0;1,0;5,319999999999993;8,120000000000005;9,70756406108144
32,0;26,0;6,0;1,0;2,519999999999996;-4,8999999999999915;5,51002722316323
32,0;27,0;6,0;1,0;4,47999999999999;-5,599999999999994;7,17149914592478
32,0;28,0;6,0;1,0;9,099999999999994;1,3999999999999915;9,207062506576127
32,0;29,0;6,0;1,0;11,340000000000003;-2,799999999999997;11,680565054825047
32,0;31,0;1,0;2,0;3,219999999999999;0,8400000000000034;3,3277620107213193
32,0;32,0;1,0;2,0;5,599999999999994;1,8199999999999932;5,888327436547658
32,0;33,0;1,0;2,0;10,500000000000014;5,180000000000007;11,708219335150858
32,0;34,0;1,0;2,0;24,78;-2,660000000000011;24,922359438865335
32,0;36,0;2,0;2,0;0,0;-3,0800000000000125;3,0800000000000125
32,0;37,0;2,0;2,0;3,0800000000000125;-0,6999999999999886;3,1585439683499836
32,0;38,0;2,0;2,0;7,420000000000002;2,3799999999999955;7,792355228042418
32,0;39,0;2,0;2,0;7,279999999999987;6,159999999999997;9,536456364918772
32,0;41,0;3,0;2,0;-4,200000000000003;3,6400000000000006;5,5578413075581805
32,0;42,0;3,0;2,0;7,140000000000001;-5,88000000000001;9,249540529129007
32,0;43,0;3,0;2,0;8,11999999999999;-5,040000000000006;9,556986972890561
32,0;44,0;3,0;2,0;9,519999999999996;0,14000000000000057;9,521029356114806
32,0;46,0;4,0;2,0;1,539999999999992;-2,240000000000009;2,718308297452667
32,0;47,0;4,0;2,0;-1,2600000000000051;5,180000000000007;5,331041174104744
32,0;48,0;4,0;2,0;0,8400000000000034;-6,159999999999997;6,2170089271288616
32,0;49,0;4,0;2,0;7,0;-0,4200000000000017;7,012588680366188
32,0;50,0;4,0;2,0;7,980000000000004;2,239999999999995;8,288425664744786
32,0;51,0;5,0;2,0;1,8200000000000074;3,3599999999999994;3,821256337907734
32,0;52,0;5,0;2,0;2,519999999999996;-6,719999999999999;7,176963146066724
32,0;53,0;5,0;2,0;5,88000000000001;6,859999999999999;9,035153568147035
32,0;54,0;5,0;2,0;5,739999999999995;-9,66000000000001;11,236689904059832
32,0;56,0;6,0;2,0;1,9599999999999937;1,1200000000000045;2,257432169523591
32,0;57,0;6,0;2,0;-1,6800000000000068;-2,1000000000000085;2,6893121797218074
32,0;58,0;6,0;2,0;5,040000000000006;1,8199999999999932;5,358544578521302
32,0;59,0;6,0;2,0;6,859999999999985;-6,859999999999985;9,70150503787941
32,0;60,0;6,0;2,0;11,059999999999988;0,5600000000000023;11,074168140316443
