Participant;hit;position;series;x [mm];y [mm];distance [mm]
8,0;1,0;1,0;1,0;0,4200000000000017;-0,14000000000001478;0,44271887242357943
8,0;2,0;1,0;1,0;4,8999999999999915;3,219999999999999;5,863309645584131
8,0;3,0;1,0;1,0;5,319999999999993;2,239999999999995;5,772347875864717
8,0;4,0;1,0;1,0;4,8999999999999915;-3,780000000000001;6,18857010948409
8,0;5,0;1,0;1,0;6,719999999999999;-5,739999999999995;8,837759897168509
8,0;6,0;2,0;1,0;2,660000000000011;-10,780000000000001;11,10333283298308
8,0;7,0;2,0;1,0;6,719999999999999;-9,099999999999994;11,312311876888822
8,0;8,0;2,0;1,0;7,840000000000003;-18,47999999999999;20,074262128407103
8,0;9,0;2,0;1,0;-0,5600000000000023;-23,799999999999983;23,806587323679956
8,0;11,0;3,0;1,0;2,660000000000011;-0,5600000000000023;2,718308297452675
8,0;12,0;3,0;1,0;6,579999999999998;1,5400000000000063;6,757810296242416
8,0;13,0;3,0;1,0;8,400000000000006;0,7000000000000028;8,429116205154614
8,0;14,0;3,0;1,0;11,620000000000005;-20,299999999999997;23,390476694586624
8,0;15,0;3,0;1,0;7,0;0,7000000000000028;7,034912934784623
8,0;16,0;4,0;1,0;-1,5400000000000063;-2,9399999999999977;3,3189154855163165
8,0;17,0;4,0;1,0;3,219999999999999;4,47999999999999;5,517136938666639
8,0;18,0;4,0;1,0;-0,14000000000000057;5,599999999999994;5,60174972664791
8,0;19,0;4,0;1,0;-6,579999999999998;2,6599999999999966;7,0973234391564795
8,0;20,0;4,0;1,0;6,019999999999996;8,680000000000007;10,563276006997075
8,0;21,0;5,0;1,0;3,6400000000000006;-2,519999999999996;4,427188724235729
8,0;22,0;5,0;1,0;8,680000000000007;0,5600000000000023;8,698045757525085
8,0;23,0;5,0;1,0;11,059999999999988;-1,8200000000000074;11,208746584698922
8,0;24,0;5,0;1,0;2,660000000000011;-11,899999999999991;12,193670489233332
8,0;25,0;5,0;1,0;12,040000000000006;-7,840000000000003;14,367574603947606
8,0;26,0;6,0;1,0;-5,739999999999995;-7,279999999999987;9,270706553440236
8,0;27,0;6,0;1,0;5,179999999999993;-1,8200000000000074;5,490428034315718
8,0;28,0;6,0;1,0;8,959999999999994;-2,1000000000000085;9,202803920545081
8,0;29,0;6,0;1,0;7,140000000000001;9,519999999999996;11,899999999999997
8,0;30,0;6,0;1,0;13,02000000000001;8,260000000000005;15,419079090529381
8,0;31,0;1,0;2,0;3,500000000000014;-1,9599999999999937;4,011433658930442
8,0;32,0;1,0;2,0;6,859999999999985;-2,3799999999999955;7,261129388738351
8,0;33,0;1,0;2,0;5,599999999999994;-7,279999999999987;9,184682901439752
8,0;34,0;1,0;2,0;4,340000000000018;-0,6999999999999886;4,396089171070138
8,0;35,0;1,0;2,0;8,539999999999992;-10,500000000000014;13,534459723239793
8,0;36,0;2,0;2,0;5,88000000000001;4,340000000000003;7,308214556237394
8,0;37,0;2,0;2,0;6,300000000000011;-4,060000000000002;7,494904936021547
8,0;38,0;2,0;2,0;1,4000000000000057;-13,439999999999984;13,512719933455276
8,0;39,0;2,0;2,0;1,6800000000000068;-17,36;17,44110088268513
8,0;40,0;2,0;2,0;6,719999999999999;-4,8999999999999915;8,316754174556316
8,0;41,0;3,0;2,0;1,8200000000000074;-0,14000000000001478;1,82537667345675
8,0;42,0;3,0;2,0;4,6200000000000045;2,1000000000000085;5,074879308909728
8,0;43,0;3,0;2,0;0,8400000000000034;-5,040000000000006;5,109520525450511
8,0;44,0;3,0;2,0;1,9599999999999937;-14,420000000000002;14,552594270438519
8,0;45,0;3,0;2,0;7,560000000000002;-21,0;22,31935482938519
8,0;46,0;4,0;2,0;-0,14000000000000057;0,7000000000000028;0,7138627319029928
8,0;47,0;4,0;2,0;3,0800000000000125;-0,6999999999999886;3,1585439683499836
8,0;48,0;4,0;2,0;1,1199999999999903;-3,219999999999999;3,4092227853280535
8,0;49,0;4,0;2,0;-3,0799999999999983;-2,519999999999996;3,9795477129945267
8,0;50,0;4,0;2,0;5,040000000000006;4,8999999999999915;7,029338517954586
8,0;51,0;5,0;2,0;0,14000000000001478;0,980000000000004;0,9899494936611726
8,0;52,0;5,0;2,0;4,200000000000003;0,14000000000000057;4,202332685545021
8,0;53,0;5,0;2,0;-4,200000000000003;3,3599999999999994;5,378624359443595
8,0;54,0;5,0;2,0;6,4399999999999835;4,200000000000003;7,688536921937737
8,0;55,0;5,0;2,0;10,080000000000013;-3,500000000000014;10,670351446883103
