Participant;hit;position;series;x [mm];y [mm];distance [mm]
10,0;1,0;1,0;1,0;-5,040000000000006;-3,500000000000014;6,136089960227128
10,0;2,0;1,0;1,0;9,939999999999998;2,6599999999999966;10,289761902007253
10,0;3,0;1,0;1,0;-4,060000000000002;-9,66000000000001;10,478511344651979
10,0;4,0;1,0;1,0;-10,079999999999998;3,0799999999999983;10,540056925842476
10,0;5,0;1,0;1,0;14,980000000000004;-1,4000000000000057;15,045278329097144
10,0;6,0;2,0;1,0;1,8200000000000074;-1,8200000000000074;2,5738686835190436
10,0;7,0;2,0;1,0;2,799999999999997;2,3799999999999955;3,6748333295538673
10,0;8,0;2,0;1,0;-4,060000000000002;1,3999999999999915;4,29460126204983
10,0;9,0;2,0;1,0;11,899999999999991;1,5400000000000063;11,99923330884102
10,0;10,0;2,0;1,0;0,4200000000000017;-36,96000000000001;36,96238628660223
10,0;11,0;3,0;1,0;3,6400000000000006;0,8400000000000034;3,7356659379553747
10,0;12,0;3,0;1,0;3,920000000000016;-3,219999999999999;5,072947860958174
10,0;13,0;3,0;1,0;1,539999999999992;6,859999999999999;7,030732536514241
10,0;14,0;3,0;1,0;3,6400000000000006;7,559999999999988;8,39066147571214
10,0;15,0;3,0;1,0;6,719999999999999;9,939999999999998;11,99841656219686
10,0;16,0;4,0;1,0;0,980000000000004;1,2600000000000051;1,5962455951387997
10,0;17,0;4,0;1,0;2,660000000000011;4,060000000000002;4,853782030540728
10,0;18,0;4,0;1,0;-1,6800000000000068;-0,980000000000004;1,9449421585229807
10,0;19,0;4,0;1,0;8,820000000000007;-0,5600000000000023;8,837759897168521
10,0;20,0;4,0;1,0;10,36;-2,519999999999996;10,66208234820947
10,0;21,0;5,0;1,0;-0,8400000000000034;2,799999999999997;2,9232858224949525
10,0;22,0;5,0;1,0;-4,200000000000003;-4,6200000000000045;6,243748873873778
10,0;23,0;5,0;1,0;-0,5600000000000023;-25,900000000000006;25,906053346660123
10,0;24,0;5,0;1,0;-0,8400000000000034;1,8199999999999932;2,0044949488586847
10,0;25,0;5,0;1,0;-4,060000000000002;-3,219999999999999;5,18189154653009
10,0;26,0;6,0;1,0;7,560000000000002;-3,219999999999999;8,217177130864346
10,0;27,0;6,0;1,0;-8,960000000000008;5,88000000000001;10,717089157042608
10,0;28,0;6,0;1,0;5,599999999999994;12,319999999999993;13,533011490425912
10,0;29,0;6,0;1,0;-3,5;-17,78;18,121214087361807
10,0;30,0;6,0;1,0;1,539999999999992;-3,780000000000001;4,081666326391709
10,0;31,0;1,0;2,0;0,2799999999999869;1,6800000000000068;1,7031735084835062
10,0;32,0;1,0;2,0;9,099999999999994;1,1200000000000045;9,168664024818442
10,0;33,0;1,0;2,0;5,599999999999994;-7,980000000000004;9,748866600790063
10,0;34,0;1,0;2,0;9,799999999999997;-8,11999999999999;12,726916358647124
10,0;35,0;1,0;2,0;1,8200000000000074;-14,0;14,11780436186874
10,0;36,0;2,0;2,0;3,920000000000016;3,5;5,255130826154581
10,0;37,0;2,0;2,0;5,460000000000008;-2,660000000000011;6,0734833497754925
10,0;38,0;2,0;2,0;4,060000000000002;-8,11999999999999;9,078435988649138
10,0;39,0;2,0;2,0;-9,239999999999995;-2,660000000000011;9,615258706867952
10,0;40,0;2,0;2,0;8,260000000000005;5,460000000000008;9,901474637648686
10,0;41,0;3,0;2,0;3,3599999999999994;0,4200000000000017;3,3861482542853905
10,0;42,0;3,0;2,0;-3,3599999999999994;2,9399999999999977;4,464661241348551
10,0;43,0;3,0;2,0;10,080000000000013;4,760000000000005;11,147376372940867
10,0;44,0;3,0;2,0;10,080000000000013;8,120000000000005;12,94375525108538
10,0;45,0;3,0;2,0;3,0800000000000125;-1,1199999999999903;3,2773159750015037
10,0;46,0;4,0;2,0;1,2600000000000051;0,980000000000004;1,5962455951387997
10,0;47,0;4,0;2,0;0,0;7,559999999999988;7,559999999999988
10,0;48,0;4,0;2,0;-7,840000000000003;-2,799999999999997;8,324998498498365
10,0;49,0;4,0;2,0;-3,5;8,399999999999991;9,099999999999993
10,0;50,0;4,0;2,0;-2,519999999999996;-11,760000000000005;12,026969693152141
10,0;51,0;5,0;2,0;0,980000000000004;-0,5600000000000023;1,1287160847618014
10,0;52,0;5,0;2,0;1,1199999999999903;4,340000000000003;4,4821869662029945
10,0;53,0;5,0;2,0;7,560000000000002;0,5600000000000023;7,580712367581297
10,0;54,0;5,0;2,0;0,2799999999999869;-7,840000000000003;7,8449984066282665
10,0;55,0;5,0;2,0;14,0;0,8400000000000034;14,025177360732377
