Participant;hit;position;series;x [mm];y [mm];distance [mm]
29,0;1,0;1,0;1,0;9,799999999999997;-0,6999999999999886;9,824968193332737
29,0;2,0;1,0;1,0;4,6200000000000045;-9,099999999999994;10,205606302420252
29,0;3,0;1,0;1,0;14,420000000000002;-5,739999999999995;15,520438138145456
29,0;4,0;1,0;1,0;9,939999999999998;-15,959999999999994;18,802265820905728
29,0;5,0;1,0;1,0;7,279999999999987;-7,140000000000001;10,196960331392871
29,0;6,0;2,0;1,0;11,47999999999999;-8,260000000000005;14,142772005515745
29,0;7,0;2,0;1,0;12,88000000000001;-8,959999999999994;15,689996813256531
29,0;8,0;2,0;1,0;18,620000000000005;-2,1000000000000085;18,738046856596345
29,0;9,0;2,0;1,0;11,47999999999999;-14,420000000000002;18,431679250681416
29,0;10,0;2,0;1,0;13,859999999999985;-29,819999999999993;32,883612940186474
29,0;11,0;3,0;1,0;16,939999999999998;4,47999999999999;17,522385682320767
29,0;12,0;3,0;1,0;11,760000000000005;8,680000000000007;14,616429112474778
29,0;13,0;3,0;1,0;13,02000000000001;0,14000000000000057;13,020752666416803
29,0;14,0;3,0;1,0;8,260000000000005;0,4200000000000017;8,270671073135485
29,0;15,0;3,0;1,0;-1,2600000000000051;-24,5;24,532378604611498
29,0;16,0;4,0;1,0;5,599999999999994;-0,0;5,599999999999994
29,0;17,0;4,0;1,0;4,200000000000003;-12,180000000000007;12,8838037861495
29,0;18,0;4,0;1,0;11,899999999999991;-9,240000000000009;15,066107659246297
29,0;19,0;4,0;1,0;15,11999999999999;-2,1000000000000085;15,265136750124439
29,0;20,0;4,0;1,0;9,379999999999995;3,6400000000000006;10,061510820945328
29,0;21,0;5,0;1,0;7,560000000000002;-3,920000000000016;8,515867542417517
29,0;22,0;5,0;1,0;-8,819999999999993;-16,099999999999994;18,357625118734713
29,0;23,0;5,0;1,0;18,47999999999999;-5,319999999999993;19,230517413735896
29,0;24,0;5,0;1,0;13,439999999999984;-19,040000000000006;23,305690292286986
29,0;25,0;5,0;1,0;6,300000000000011;4,47999999999999;7,730485107675976
29,0;26,0;6,0;1,0;1,1199999999999903;10,780000000000001;10,838025650458667
29,0;27,0;6,0;1,0;10,080000000000013;-6,159999999999997;11,81321294144824
29,0;28,0;6,0;1,0;-21,42;-16,939999999999998;27,30897288438362
29,0;29,0;6,0;1,0;14,699999999999989;0,14000000000000057;14,700666651550183
29,0;30,0;6,0;1,0;18,760000000000005;-1,2600000000000051;18,802265820905742
29,0;31,0;1,0;2,0;5,88000000000001;-0,2799999999999869;5,8866628916560275
29,0;32,0;1,0;2,0;9,519999999999996;2,1000000000000085;9,74886660079006
29,0;33,0;1,0;2,0;14,14;-4,47999999999999;14,832734070291961
29,0;34,0;1,0;2,0;4,47999999999999;-16,939999999999998;17,522385682320767
29,0;35,0;1,0;2,0;10,080000000000013;1,5400000000000063;10,196960331392892
29,0;36,0;2,0;2,0;2,240000000000009;-5,179999999999993;5,643580423808982
29,0;37,0;2,0;2,0;2,519999999999996;-12,88000000000001;13,124206642688929
29,0;38,0;2,0;2,0;2,3799999999999955;-36,81999999999999;36,89683997309254
29,0;39,0;2,0;2,0;12,319999999999993;-11,200000000000003;16,649996996996723
29,0;40,0;2,0;2,0;2,3799999999999955;-1,9599999999999937;3,083180176376326
29,0;41,0;3,0;2,0;6,159999999999997;-0,980000000000004;6,237467434784727
29,0;42,0;3,0;2,0;10,780000000000001;0,8400000000000034;10,812677744203793
29,0;43,0;3,0;2,0;7,560000000000002;5,88000000000001;9,577473570832767
29,0;44,0;3,0;2,0;7,279999999999987;-6,579999999999998;9,81299138897002
29,0;45,0;3,0;2,0;-0,8400000000000034;-28,97999999999999;28,99217135710948
29,0;46,0;4,0;2,0;0,8400000000000034;-1,539999999999992;1,7541949720598282
29,0;47,0;4,0;2,0;2,9399999999999977;-7,840000000000003;8,373123670411184
29,0;48,0;4,0;2,0;4,200000000000003;-2,660000000000011;4,971478653278125
29,0;49,0;4,0;2,0;5,599999999999994;-4,200000000000003;6,999999999999997
29,0;50,0;4,0;2,0;11,47999999999999;3,6400000000000006;12,043255373859669
29,0;51,0;5,0;2,0;2,3799999999999955;-6,159999999999997;6,603786792439617
29,0;52,0;5,0;2,0;10,920000000000016;-8,260000000000005;13,692114518948506
29,0;53,0;5,0;2,0;22,679999999999993;-3,780000000000001;22,992842364527263
29,0;54,0;5,0;2,0;18,620000000000005;-17,22;25,362034618697297
29,0;55,0;5,0;2,0;5,179999999999993;-0,6999999999999886;5,227083316726443
