Participant;hit;position;series;x [mm];y [mm];distance [mm]
33,0;1,0;1,0;1,0;-1,1200000000000045;1,1200000000000045;1,5839191898578728
33,0;2,0;1,0;1,0;3,6400000000000006;5,599999999999994;6,679041847450871
33,0;3,0;1,0;1,0;-0,14000000000000057;-4,200000000000003;4,202332685545021
33,0;4,0;1,0;1,0;-5,319999999999993;-0,8400000000000034;5,38590753726797
33,0;5,0;1,0;1,0;-7,0;-5,319999999999993;8,792178342140241
33,0;8,0;2,0;1,0;0,980000000000004;-1,539999999999992;1,8253766734567372
33,0;9,0;2,0;1,0;4,8999999999999915;1,2600000000000051;5,059407079885935
33,0;10,0;2,0;1,0;4,200000000000003;2,9399999999999977;5,126753358608156
33,0;11,0;2,0;1,0;6,300000000000011;-1,4000000000000057;6,453681120105033
33,0;12,0;2,0;1,0;12,739999999999995;-0,6999999999999886;12,759216276872175
33,0;15,0;3,0;1,0;-1,8199999999999932;6,300000000000011;6,557621520033015
33,0;16,0;3,0;1,0;5,040000000000006;4,060000000000002;6,47187762554269
33,0;17,0;3,0;1,0;9,66000000000001;5,460000000000008;11,096269643443254
33,0;18,0;3,0;1,0;11,200000000000003;-0,980000000000004;11,242793247231761
33,0;19,0;3,0;1,0;9,799999999999997;-16,939999999999998;19,57047776626825
33,0;22,0;4,0;1,0;-0,8400000000000034;0,8400000000000034;1,1879393923934047
33,0;23,0;4,0;1,0;1,9599999999999937;-0,14000000000001478;1,9649936386665428
33,0;24,0;4,0;1,0;1,539999999999992;-1,8200000000000074;2,384114091229697
33,0;25,0;4,0;1,0;6,719999999999999;5,739999999999995;8,837759897168509
33,0;26,0;4,0;1,0;12,88000000000001;2,239999999999995;13,073331633520212
33,0;29,0;5,0;1,0;1,1199999999999903;-9,240000000000009;9,307631277613018
33,0;30,0;5,0;1,0;-6,579999999999998;-8,260000000000005;10,560492412761825
33,0;31,0;5,0;1,0;10,64;-3,3599999999999994;11,157920953295914
33,0;32,0;5,0;1,0;-2,239999999999995;-13,159999999999997;13,349277133987439
33,0;36,0;6,0;1,0;1,2600000000000051;-1,8200000000000074;2,2135943621178744
33,0;37,0;6,0;1,0;-0,5600000000000023;-4,6200000000000045;4,65381563880651
33,0;38,0;6,0;1,0;2,1000000000000085;-4,8999999999999915;5,331041174104731
33,0;39,0;6,0;1,0;6,159999999999997;2,3799999999999955;6,603786792439617
33,0;40,0;6,0;1,0;8,400000000000006;4,6200000000000045;9,586678256831203
33,0;41,0;6,0;1,0;8,400000000000006;-15,539999999999992;17,66498230964299
33,0;42,0;6,0;1,0;25,47999999999999;3,3599999999999994;25,700583650960137
33,0;43,0;1,0;2,0;-4,8999999999999915;0,14000000000000057;4,901999592003238
33,0;44,0;1,0;2,0;-4,6200000000000045;-1,9599999999999937;5,018565532101779
33,0;45,0;1,0;2,0;-1,2600000000000051;-4,8999999999999915;5,059407079885935
33,0;46,0;1,0;2,0;1,9599999999999937;-5,599999999999994;5,9330936281167785
33,0;50,0;2,0;2,0;-0,4200000000000017;-1,9599999999999937;2,004494948858684
33,0;51,0;2,0;2,0;2,799999999999997;-3,500000000000014;4,482186966203003
33,0;52,0;2,0;2,0;5,040000000000006;2,799999999999997;5,765552878952724
33,0;53,0;2,0;2,0;4,060000000000002;-6,579999999999998;7,731752712031082
33,0;54,0;2,0;2,0;4,8999999999999915;-7,840000000000003;9,24530150941547
33,0;57,0;3,0;2,0;-3,780000000000001;3,9200000000000017;5,445622094857485
33,0;58,0;3,0;2,0;-6,439999999999998;-0,5600000000000023;6,464301973144507
33,0;59,0;3,0;2,0;-4,340000000000003;-6,579999999999998;7,882385425745179
33,0;60,0;3,0;2,0;-13,439999999999998;-1,2600000000000051;13,498933291190085
33,0;61,0;3,0;2,0;-12,040000000000006;-14,0;18,465145545053257
33,0;64,0;4,0;2,0;-1,3999999999999915;1,960000000000008;2,408651074771937
33,0;65,0;4,0;2,0;2,240000000000009;-2,799999999999997;3,5857495729623987
33,0;66,0;4,0;2,0;-1,6800000000000068;-5,460000000000008;5,712617613668896
33,0;67,0;4,0;2,0;10,219999999999999;3,6400000000000006;10,848870908993248
33,0;68,0;4,0;2,0;-12,179999999999993;4,6200000000000045;13,026772432187485
33,0;71,0;5,0;2,0;-0,8400000000000034;-4,759999999999991;4,833549420456971
33,0;72,0;5,0;2,0;5,179999999999993;-7,699999999999989;9,280215514738854
33,0;73,0;5,0;2,0;10,219999999999999;4,060000000000002;10,996908656527069
33,0;74,0;5,0;2,0;9,099999999999994;-7,279999999999987;11,653686112127772
33,0;75,0;5,0;2,0;-4,760000000000005;-3,920000000000016;6,166360352752681
