Participant;hit;position;series;x [mm];y [mm];distance [mm]
3,0;1,0;1,0;1,0;2,660000000000011;1,8199999999999932;3,22304204130198
3,0;2,0;1,0;1,0;-0,8400000000000034;-3,920000000000016;4,008989897717395
3,0;3,0;1,0;1,0;1,6800000000000068;-4,6200000000000045;4,91597396250225
3,0;4,0;1,0;1,0;-0,7000000000000028;-9,379999999999995;9,406083138054857
3,0;5,0;1,0;1,0;0,8400000000000034;-19,180000000000007;19,19838534877348
3,0;6,0;2,0;1,0;-1,5400000000000063;-3,6400000000000006;3,952366379778072
3,0;7,0;2,0;1,0;2,660000000000011;-4,200000000000003;4,971478653278125
3,0;8,0;2,0;1,0;5,179999999999993;-6,719999999999999;8,48473924172098
3,0;9,0;2,0;1,0;8,11999999999999;3,0799999999999983;8,68451495479165
3,0;10,0;2,0;1,0;1,1199999999999903;-13,439999999999984;13,486585928247353
3,0;11,0;3,0;1,0;-0,14000000000000057;0,28000000000000114;0,31304951684997184
3,0;12,0;3,0;1,0;2,240000000000009;-0,8400000000000034;2,3923210486889186
3,0;13,0;3,0;1,0;-4,47999999999999;-4,060000000000002;6,045990406872965
3,0;14,0;3,0;1,0;3,500000000000014;-10,219999999999999;10,802703365361843
3,0;15,0;3,0;1,0;2,519999999999996;-30,519999999999982;30,623859978781233
3,0;16,0;4,0;1,0;-2,1000000000000085;4,200000000000003;4,695742752749565
3,0;17,0;4,0;1,0;3,920000000000016;-2,9399999999999977;4,900000000000011
3,0;18,0;4,0;1,0;1,6800000000000068;-5,179999999999993;5,4456220948574785
3,0;19,0;4,0;1,0;-5,040000000000006;-6,719999999999999;8,400000000000002
3,0;20,0;4,0;1,0;6,300000000000011;-13,439999999999984;14,843301519540715
3,0;21,0;5,0;1,0;1,4000000000000057;5,040000000000006;5,230831673835441
3,0;22,0;5,0;1,0;-0,980000000000004;-5,319999999999993;5,409510144181258
3,0;23,0;5,0;1,0;4,6200000000000045;-4,8999999999999915;6,734567543651185
3,0;24,0;5,0;1,0;7,0;-8,260000000000005;10,827169528551776
3,0;25,0;5,0;1,0;8,539999999999992;-11,620000000000005;14,42067959563626
3,0;26,0;6,0;1,0;2,9399999999999977;1,2600000000000051;3,1986247044628415
3,0;27,0;6,0;1,0;3,920000000000016;-4,759999999999991;6,166360352752671
3,0;28,0;6,0;1,0;1,539999999999992;-2,3799999999999955;2,834783942384314
3,0;29,0;6,0;1,0;1,6800000000000068;-8,260000000000005;8,429116205154612
3,0;30,0;6,0;1,0;0,4200000000000017;-3,3599999999999994;3,3861482542853905
3,0;31,0;1,0;2,0;1,539999999999992;-3,219999999999999;3,569313659514945
3,0;32,0;1,0;2,0;4,200000000000003;-4,47999999999999;6,140879415849161
3,0;33,0;1,0;2,0;5,88000000000001;-5,599999999999994;8,120000000000003
3,0;34,0;1,0;2,0;-2,6599999999999966;-10,500000000000014;10,831694234975444
3,0;35,0;1,0;2,0;-2,799999999999997;-12,739999999999995;13,044063783959347
3,0;36,0;2,0;2,0;2,660000000000011;-3,780000000000001;4,622120725381377
3,0;37,0;2,0;2,0;4,060000000000002;-2,3799999999999955;4,706166167912051
3,0;38,0;2,0;2,0;-3,780000000000001;7,420000000000002;8,32735252045931
3,0;39,0;2,0;2,0;5,599999999999994;-6,579999999999998;8,640393509557299
3,0;40,0;2,0;2,0;0,14000000000001478;-14,560000000000002;14,560673061366362
3,0;41,0;3,0;2,0;7,699999999999989;-0,14000000000001478;7,701272622106026
3,0;42,0;3,0;2,0;7,699999999999989;-7,980000000000004;11,089201955055191
3,0;43,0;3,0;2,0;2,799999999999997;-15,11999999999999;15,377073843875488
3,0;44,0;3,0;2,0;-3,219999999999999;-7,420000000000002;8,088559822366403
3,0;45,0;3,0;2,0;-2,519999999999996;-25,76000000000002;25,882967372386055
3,0;46,0;4,0;2,0;2,240000000000009;-1,2600000000000051;2,570058365096025
3,0;47,0;4,0;2,0;-1,5400000000000063;-4,060000000000002;4,342257477395834
3,0;48,0;4,0;2,0;6,300000000000011;-1,1199999999999903;6,398781133934815
3,0;49,0;4,0;2,0;-4,340000000000003;-11,620000000000005;12,40403160266855
3,0;51,0;5,0;2,0;-1,3999999999999915;-1,8200000000000074;2,296170725359942
3,0;52,0;5,0;2,0;1,1199999999999903;-2,799999999999997;3,015692291995316
3,0;53,0;5,0;2,0;-0,28000000000000114;-4,200000000000003;4,209322985944418
3,0;54,0;5,0;2,0;4,340000000000018;2,799999999999997;5,164842688795094
3,0;55,0;5,0;2,0;1,1199999999999903;-11,899999999999991;11,952589677555228
3,0;56,0;6,0;2,0;4,060000000000002;-0,0;4,060000000000002
3,0;57,0;6,0;2,0;4,759999999999991;-0,8400000000000034;4,833549420456971
3,0;58,0;6,0;2,0;-0,14000000000000057;-9,66000000000001;9,661014439488236
3,0;59,0;6,0;2,0;4,200000000000003;-7,560000000000002;8,648329318429083
3,0;60,0;6,0;2,0;-0,28000000000000114;-10,920000000000016;10,923589153753465
