Participant;hit;position;series;x [mm];y [mm];distance [mm]
16,0;1,0;1,0;1,0;-11,620000000000005;-6,019999999999996;13,086817795018009
16,0;2,0;1,0;1,0;0,0;-6,4399999999999835;6,4399999999999835
16,0;3,0;1,0;1,0;-5,040000000000006;-8,820000000000007;10,158444762856181
16,0;4,0;1,0;1,0;2,519999999999996;-7,980000000000004;8,368440714971937
16,0;5,0;1,0;1,0;4,060000000000002;-7,279999999999987;8,33558636209834
16,0;7,0;2,0;1,0;2,799999999999997;-14,14;14,414562081450827
16,0;8,0;2,0;1,0;11,059999999999988;-20,58;23,363646975590083
16,0;9,0;2,0;1,0;11,059999999999988;-39,47999999999999;40,99992682920299
16,0;10,0;2,0;1,0;-5,88000000000001;-23,099999999999994;23,836618887753353
16,0;11,0;2,0;1,0;1,8200000000000074;-24,22;24,288285242066802
16,0;13,0;3,0;1,0;-0,5600000000000023;-1,4000000000000057;1,5078461459976673
16,0;14,0;3,0;1,0;-5,460000000000008;-8,539999999999992;10,13623204154285
16,0;15,0;3,0;1,0;-5,88000000000001;-7,140000000000001;9,249540529129007
16,0;16,0;3,0;1,0;3,219999999999999;-3,6400000000000006;4,859835388158738
16,0;17,0;3,0;1,0;5,739999999999995;-7,420000000000002;9,381044717940533
16,0;18,0;3,0;1,0;0,14000000000001478;-0,8400000000000034;0,8515867542417566
16,0;19,0;4,0;1,0;-1,2600000000000051;-6,300000000000011;6,424764587126921
16,0;20,0;4,0;1,0;-2,1000000000000085;-5,599999999999994;5,980802621722269
16,0;21,0;4,0;1,0;-1,5400000000000063;-11,47999999999999;11,582832123448902
16,0;22,0;4,0;1,0;-2,6599999999999966;-2,9399999999999977;3,964744632381759
16,0;23,0;4,0;1,0;-3,3599999999999994;-2,1000000000000085;3,9622720754637775
16,0;24,0;4,0;1,0;-3,6400000000000006;-9,519999999999996;10,192153844992722
16,0;25,0;5,0;1,0;6,4399999999999835;-6,579999999999998;9,20706250657612
16,0;26,0;5,0;1,0;0,14000000000001478;-10,219999999999999;10,220958859128627
16,0;27,0;5,0;1,0;-7,0;-8,539999999999992;11,042264260558152
16,0;28,0;5,0;1,0;2,660000000000011;-14,14;14,388022796757033
16,0;29,0;5,0;1,0;2,240000000000009;-21,0;21,119128769909047
16,0;31,0;6,0;1,0;1,6800000000000068;-10,500000000000014;10,633550676984632
16,0;32,0;6,0;1,0;5,88000000000001;-5,179999999999993;7,836249102727659
16,0;33,0;6,0;1,0;3,6400000000000006;-2,240000000000009;4,274014506292655
16,0;34,0;6,0;1,0;5,040000000000006;1,3999999999999915;5,230831673835437
16,0;35,0;6,0;1,0;4,8999999999999915;-0,5600000000000023;4,931896187066382
16,0;37,0;1,0;2,0;3,6400000000000006;-3,500000000000014;5,049712863124012
16,0;38,0;1,0;2,0;-0,8400000000000034;-7,840000000000003;7,884871590584089
16,0;39,0;1,0;2,0;4,8999999999999915;-7,140000000000001;8,65965357274758
16,0;40,0;1,0;2,0;-2,3799999999999955;-14,0;14,200859128940051
16,0;41,0;1,0;2,0;8,260000000000005;-25,19999999999999;26,519193049563167
16,0;43,0;2,0;2,0;-2,6599999999999966;-8,820000000000007;9,212382970762782
16,0;44,0;2,0;2,0;9,240000000000009;-2,3799999999999955;9,541593158377701
16,0;45,0;2,0;2,0;6,719999999999999;-11,200000000000003;13,061332244453475
16,0;46,0;2,0;2,0;15,259999999999991;-14,279999999999987;20,899425829433675
16,0;47,0;2,0;2,0;12,600000000000009;-32,34;34,70786078109685
16,0;49,0;3,0;2,0;8,959999999999994;-7,980000000000004;11,99841656219686
16,0;50,0;3,0;2,0;11,760000000000005;-6,719999999999999;13,544593017141569
16,0;51,0;3,0;2,0;2,3799999999999955;-14,699999999999989;14,891420348643699
16,0;52,0;3,0;2,0;13,02000000000001;-12,739999999999995;18,216146683643064
16,0;53,0;3,0;2,0;12,88000000000001;-26,319999999999993;29,302505012370528
16,0;55,0;4,0;2,0;0,0;-1,2600000000000051;1,2600000000000051
16,0;56,0;4,0;2,0;2,519999999999996;-3,219999999999999;4,088862922622862
16,0;57,0;4,0;2,0;0,0;4,47999999999999;4,47999999999999
16,0;58,0;4,0;2,0;3,780000000000001;-5,599999999999994;6,756359966727642
16,0;59,0;4,0;2,0;-1,2600000000000051;-6,719999999999999;6,837104650361876
16,0;61,0;5,0;2,0;6,300000000000011;-0,4200000000000017;6,313984478916633
16,0;62,0;5,0;2,0;12,460000000000008;-0,5600000000000023;12,472577921183744
16,0;63,0;5,0;2,0;3,780000000000001;-3,219999999999999;4,965561398271096
16,0;64,0;5,0;2,0;4,060000000000002;-5,739999999999995;7,030732536514241
16,0;65,0;5,0;2,0;6,019999999999996;-6,019999999999996;8,513565645486027
